node_id,full_name,project,module,indeg,sig_len,NL,F_signature,F_B,F_T,dep_count,dep_truncated,judge_prefer,judge_notes,vacuous_B,vacuous_T,edit_dist_B,edit_dist_T
1857260,PersistenceSubmodule.toFun,PersistentDecomp,PersistentDecomp.Prereqs.PersistenceSubmodule,3,250,"The function `PersistenceSubmodule.toFun` takes a persistence submodule of a functor M from a category C to K-modules (where K is a division ring), and assigns to each object c in C a submodule of M(c).","PersistenceSubmodule.toFun.{u_1, u_2} {C : Type} [CategoryTheory.Category.{u_1, 0} C] {K : Type} [DivisionRing K]
  {M : CategoryTheory.Functor C (ModuleCat K)} (self : PersistenceSubmodule M) (c : C) :
  Submodule K ↑(CategoryTheory.Functor.obj M c)","```lean
def PersistenceSubmodule.toFun {K : Type*} [DivisionRing K] {C : Type*} [Category C] 
    {M : C ⥤ ModuleCat K} (P : PersistenceSubmodule M) : 
    ∀ (c : C), Submodule K (M.obj c) := by sorry
```","```lean
def PersistenceSubmodule.toFun {C : Type} [CategoryTheory.Category C] {K : Type} [DivisionRing K]
  (M : CategoryTheory.Functor C (ModuleCat K)) (P : PersistenceSubmodule M) :
  ∀ (c : C), Submodule K (M.obj c : Type _)
```",17,0,B,A matches parameter order and structure; B incorrectly makes M explicit instead of implicit.,False,False,25,16
1794525,IntervalModuleObject,PersistentDecomp,PersistentDecomp.BumpFunctor,9,106,The `IntervalModuleObject` construction associates to each division ring `F` and interval `I` of real numbers a functor from the real numbers (viewed as a category) to the category of `F`-modules. This functor captures the algebraic structure of modules indexed by real numbers within a specified interval.,IntervalModuleObject (F : Type) [DivisionRing F] (I : Interval ℝ) : CategoryTheory.Functor ℝ (ModuleCat F),"```lean
def IntervalModuleObject (F : Type*) [DivisionRing F] (I : Set ℝ) : 
  Functor ℝ (Module F) := by sorry
```","```lean
def IntervalModuleObject (F : Type) [DivisionRing F] (I : Interval ℝ) : CategoryTheory.Functor ℝ (ModuleCat F) :=
  Bump 0 CategoryTheory.Limits.isZero_zero (Interval.isGood I)
```",33,0,T,B matches target signature exactly; A uses Type* and Module F instead of Type and ModuleCat F,False,False,8,7
1781676,NonemptyInterval.ordConnected,PersistentDecomp,PersistentDecomp.Mathlib.Order.Interval.Basic,1,197,The closed interval from the first endpoint to the second endpoint of a nonempty interval is an order-connected set.,"NonemptyInterval.ordConnected.{u_1} {α : Type u_1} [Preorder α] (I : NonemptyInterval α) :
  Set.OrdConnected (Set.Icc (Prod.fst (NonemptyInterval.toProd I)) (Prod.snd (NonemptyInterval.toProd I)))","```lean
theorem IsPreconnected.Icc_of_nonempty {α : Type*} [LinearOrder α] [TopologicalSpace α] [OrderTopology α] {a b : α} (h : a ≤ b) : IsPreconnected (Icc a b)
```","```lean
theorem NonemptyInterval.ordConnected {α : Type*} [Preorder α] (i : NonemptyInterval α) :
  Set.OrdConnected (Set.Icc i.toProd.fst i.toProd.snd) := by sorry
```",20,0,T,"A matches target exactly; B uses LinearOrder, TopologicalSpace, OrderTopology (not in target), different predicate (IsPreconnected vs OrdConnected), and adds parameter h.",False,False,20,11
1779338,Dual.DirectSumDecomposition.sSupIndep',PersistentDecomp,PersistentDecomp.DirectSumDecompositionDual,4,261,"The theorem states that for a direct sum decomposition of a functor M from a category C to modules over a division ring K, the carrier (set of submodules) of this decomposition is supremum-independent, meaning that no submodule in the carrier is contained in the supremum of the others.","Dual.DirectSumDecomposition.sSupIndep'.{u_1} {C : Type} [CategoryTheory.Category.{0, 0} C] {K : Type} [DivisionRing K]
  {M : CategoryTheory.Functor C (ModuleCat K)} (self : Dual.DirectSumDecomposition M) :
  sSupIndep (Dual.DirectSumDecomposition.carrier self)","```lean
theorem directSumDecomposition_isSuprémumIndependent 
  {K : Type*} [DivisionRing K] 
  {C : Type*} [Category C]
  {M : C ⥤ Module K}
  (decomp : DirectSumDecomposition M) :
  SuprémumIndependent decomp.carrier
```","```lean
theorem Dual.DirectSumDecomposition.carrier_sSupIndep {C : Type} [CategoryTheory.Category.{0, 0} C] {K : Type} [DivisionRing K] {M : CategoryTheory.Functor C (ModuleCat K)} (decomp : Dual.DirectSumDecomposition M) : sSupIndep decomp.carrier
```",13,0,T,"B matches namespace, types, and statement exactly; A uses nonexistent SuprémumIndependent and wrong module category.",False,False,20,5
1796928,Pi.iSupIndep_iff,PersistentDecomp,PersistentDecomp.Mathlib.Order.SupIndep,0,167,"Looking at this theorem, I need to understand what `iSupIndep` means and how it relates to functions from index types to a complete lattice.

The theorem states that a family of functions `f : ι → κ → α` (where `α` is a complete lattice) is supremum-independent if and only if for each fixed element `k` in `κ`, the family of values `f x k` (as `x` ranges over `ι`) is supremum-independent.

In other words, supremum independence of a family of functions is equivalent to pointwise supremum independence: the functions are supremum-independent precisely when, for each coordinate in the codomain, the corresponding family of values at that coordinate is supremum-independent.","Pi.iSupIndep_iff.{u_1, u_2, u_3} {ι : Type u_1} {κ : Type u_2} {α : Type u_3} [CompleteLattice α] {f : ι → κ → α} :
  iSupIndep f ↔ ∀ (k : κ), iSupIndep fun x => f x k","```lean
theorem iSupIndep_pi {ι κ α : Type*} [CompleteLatice α] (f : ι → κ → α) :
    iSupIndep f ↔ ∀ k : κ, iSupIndep fun i => f i k := by sorry
```","```lean
theorem iSupIndep_pi {ι : Sort u_5} {κ : Type u_8} {α : κ → Type u_9} [(i : κ) → CompleteLattice (α i)]
    (f : ι → (k : κ) → α k) : iSupIndep f ↔ ∀ (k : κ), iSupIndep fun (x : ι) => f x k
```",41,0,B,A uses dependent type (k : κ) → α k; B matches target's non-dependent κ → α. Neither vacuous; both define iff statements.,False,False,23,25
1781674,Interval.ordConnected,PersistentDecomp,PersistentDecomp.Mathlib.Order.Interval.Basic,1,98,"A theorem stating that for any interval $I$ in a partially ordered type $\alpha$, the underlying set of $I$ is order-connected, meaning that if two elements belong to the interval, then every element between them also belongs to the interval.",Interval.ordConnected.{u_2} {α : Type u_2} [PartialOrder α] (I : Interval α) : Set.OrdConnected ↑I,"```lean
theorem Interval.isOrderConnected {α : Type*} [PartialOrder α] (I : Set α) (hI : ∃ a b, I = Set.Icc a b ∨ I = Set.Ico a b ∨ I = Set.Ioc a b ∨ I = Set.Ioo a b) : IsOrderConnected I
```","```lean
theorem Interval.ordConnected {α : Type u_1} [PartialOrder α] (I : Interval α) : Set.OrdConnected (↑I : Set α) := by sorry
```",19,0,T,A matches target signature exactly; B uses wrong type (Set α vs Interval α) and wrong property name (IsOrderConnected vs OrdConnected),False,False,35,10
1795142,Subfunctor.inj_cond,PersistentDecomp,PersistentDecomp.EndoRingIsLocal,0,241,"Looking at this Lean 4 declaration:

The `inj_cond` theorem states that for a division ring `R`, a category `C`, a functor `F` from `C` to the category of `R`-modules, and a subfunctor `self` of `F`, the injection map from the subfunctor to `F` at any object `X` in `C` is an injective function.","Subfunctor.inj_cond.{u_1, u_2} {R : Type} [DivisionRing R] {C : Type} [CategoryTheory.Category.{u_1, 0} C]
  {F : CategoryTheory.Functor C (ModuleCat R)} (self : Subfunctor R C F) (X : C) :
  Function.Injective ⇑(Subfunctor.injection self X)","```lean
theorem inj_cond {R : Type*} [DivisionRing R] {C : Type*} [Category C] {F : C ⥤ ModuleCat R} (self : Subfunctor F) (X : C) : Function.Injective (self.subtype.app X)
```","```lean
theorem inj_cond {R : Type} [DivisionRing R] {C : Type} [CategoryTheory.Category.{0, 0} C]
    {F : CategoryTheory.Functor C (ModuleCat R)} (self : Subfunctor R C F) (X : C) :
    Function.Injective (self.injection X)
```",24,0,T,A matches param structure better; B uses subtype.app vs injection and different type params,False,False,14,5
1894417,IsZero_IntervalModuleObject'_zero,PersistentDecomp,PersistentDecomp.BumpFunctor,0,97,The statement asserts that the interval module object associated with the bottom element (empty interval) in the category of interval module objects over a division ring F is a zero object in the categorical sense.,IsZero_IntervalModuleObject'_zero (F : Type) [DivisionRing F] : CategoryTheory.Limits.IsZero F[⊥],"```lean
def isZero_bot_interval_module (F : Type*) [DivisionRing F] : IsZero (⊥ : IntervalModule F) := by sorry
```","```lean
theorem isZero_intervalModuleObject_bot (F : Type) [DivisionRing F] : 
    CategoryTheory.Limits.IsZero (IntervalModuleObject F ⊥) := by sorry
```",33,0,T,"A correctly models IsZero on F[⊥] (IntervalModuleObject F ⊥), while B models IsZero on bottom element of IntervalModule, which is different.",False,False,11,8
1794527,Interval.isGood,PersistentDecomp,PersistentDecomp.BumpFunctor,1,80,"The theorem states that for any interval $I$ in a partially ordered type $\alpha$, the underlying set of $I$ (obtained by coercion) is a good set.",Interval.isGood.{u_2} {α : Type u_2} [PartialOrder α] (I : Interval α) : good ↑I,"```lean
theorem Interval.coe_toSet {α : Type*} [PartialOrder α] (I : Interval α) : IsGood (↑I : Set α) := by sorry
```","```lean
theorem Interval.coe_good {α : Type u} [PartialOrder α] (I : Interval α) : good (↑I : Set α) := by sorry
```",25,0,B,"B matches capitalization IsGood vs good, and toSet is more idiomatic than coe_good for a coercion theorem name.",False,False,12,10
1835295,Dual.DirectSumDecomposition.RefinmentMapFunctorial,PersistentDecomp,PersistentDecomp.DirectSumDecompositionDual,1,561,"The theorem states that for three direct sum decompositions I, J, and K of a functor M (where K refines J, J refines I, and K refines I), the refinement map from I to K applied to an element N is equal to the composition of first applying the refinement map from J to K and then applying the refinement map from I to J; in other words, refinement maps are functorial (they compose correctly).","Dual.DirectSumDecomposition.RefinmentMapFunctorial.{u_1} {C : Type} [CategoryTheory.Category.{0, 0} C] {K : Type}
  [DivisionRing K] {M : CategoryTheory.Functor C (ModuleCat K)} (I J K✝ : Dual.DirectSumDecomposition M)
  (hij : Dual.DirectSumDecomposition.IsRefinement J I) (hjk : Dual.DirectSumDecomposition.IsRefinement K✝ J)
  (hik : Dual.DirectSumDecomposition.IsRefinement K✝ I) (N : ↥K✝) :
  Dual.DirectSumDecomposition.RefinementMap I K✝ hik N =
    Dual.DirectSumDecomposition.RefinementMap I J hij (Dual.DirectSumDecomposition.RefinementMap J K✝ hjk N)","```lean
theorem refinement_map_comp {I J K : DirectSumDecomposition M} (hJI : J.refines I) (hKJ : K.refines J) (hKI : K.refines I) (N : M) :
  (hKI.map N) = (hKJ.map (hJI.map N))
```","```lean
theorem Dual.DirectSumDecomposition.RefinementMapCompose {C : Type} [CategoryTheory.Category.{0, 0} C] {K : Type} [DivisionRing K] {M : CategoryTheory.Functor C (ModuleCat K)} (I J K : Dual.DirectSumDecomposition M) (hJI : Dual.DirectSumDecomposition.IsRefinement J I) (hKJ : Dual.DirectSumDecomposition.IsRefinement K J) (hKI : Dual.DirectSumDecomposition.IsRefinement K I) (N : K) : Dual.DirectSumDecomposition.RefinementMap I K hKI N = Dual.DirectSumDecomposition.RefinementMap I J hJI (Dual.DirectSumDecomposition.RefinementMap J K hKJ N)
```",30,0,T,"B matches target exactly in namespace, types, and argument names. A uses shortened notation and different argument name (N : M vs N : K).",False,False,46,14
1793052,PersistenceSubmodule.coe_sSup,PersistentDecomp,PersistentDecomp.Prereqs.PersistenceSubmodule,2,224,The coercion of the supremum of a set of persistence submodules equals the supremum (taken over all modules N in the set) of the coercions of those persistence submodules.,"PersistenceSubmodule.coe_sSup.{u_1, u_2} {C : Type} [CategoryTheory.Category.{u_2, 0} C] {K : Type} [DivisionRing K]
  {M : CategoryTheory.Functor C (ModuleCat K)} (S : Set (PersistenceSubmodule M)) : ⇑(sSup S) = ⨆ N ∈ S, ⇑N","```lean
theorem coerce_sSup_persistence_submodule {ι : Type*} {R : Type*} [Semiring R] {M : Type*} [AddMonoid M] [Module R M] (s : Set (PersistenceSubmodule R M)) : ⇑(sSup s) = sSup (⇑· '' s) := by sorry
```","```lean
theorem PersistenceSubmodule.coe_sSup {C : Type} [CategoryTheory.Category.{u_1, 0} C] {K : Type} [DivisionRing K] {M : CategoryTheory.Functor C (ModuleCat K)} (s : Set (PersistenceSubmodule M)) (c : C) : ↑(SupSet.sSup s) c = sSup {N : Submodule K ↑(CategoryTheory.Functor.obj M c) | ∃ P ∈ s, ↑P c = N} := by sorry
```",45,0,T,A matches domain (persistence modules on categories) and conclusion structure; B uses unrelated types and no functor/category structure.,False,False,27,29
1866979,Dual.DirectSumDecomposition.pointwise_sSup_eq_top,PersistentDecomp,PersistentDecomp.DirectSumDecompositionDual,0,241,"For any dual direct sum decomposition D of a functor M from a category C to K-modules (where K is a division ring), and any object x in C, the supremum of the submodules p(x) over all p in D equals the top element (i.e., the whole module M(x)).","Dual.DirectSumDecomposition.pointwise_sSup_eq_top.{u_1} {C : Type} [CategoryTheory.Category.{0, 0} C] {K : Type}
  [DivisionRing K] {M : CategoryTheory.Functor C (ModuleCat K)} (D : Dual.DirectSumDecomposition M) (x : C) :
  ⨆ p ∈ D, p x = ⊤","```lean
theorem dual_direct_sum_decomposition_supremum {K : Type*} [DivisionRing K] {C : Type*} [Category C] {M : C ⥤ ModuleCat K} (D : Set (M ⊞ M)) (hD : DualDirectSumDecomposition D) (x : C) : ⨆ (p : D), (p.val.app x : Submodule K (M.obj x)) = ⊤ := by sorry
```","```lean
theorem dual_direct_sum_decomposition_supremum_eq_top
    {C : Type} [CategoryTheory.Category.{0, 0} C]
    {K : Type} [DivisionRing K]
    {M : CategoryTheory.Functor C (ModuleCat K)}
    (D : Dual.DirectSumDecomposition M)
    (x : C) :
    ⨆ (p : PersistenceSubmodule M) (_ : p ∈ D), p x = ⊤ := by sorry
```",59,0,T,A correctly uses Dual.DirectSumDecomposition and PersistenceSubmodule membership. B incorrectly models D as Set with separate predicate.,False,False,35,12
1768265,right_lt_sup_of_left_ne_bot,PersistentDecomp,PersistentDecomp.Mathlib.Order.Disjoint,2,136,"If two elements $a$ and $b$ in a semilattice with supremum and bottom element are disjoint, and $a$ is not equal to the bottom element, then $b$ is strictly less than the supremum $a \sqcup b$.","right_lt_sup_of_left_ne_bot.{u_1} {α : Type u_1} [SemilatticeSup α] [OrderBot α] {a b : α} (h : Disjoint a b)
  (ha : a ≠ ⊥) : b < a ⊔ b","```lean
theorem disjoint_imp_lt_sup {α : Type*} [SemilatticeSup α] [OrderBot α] {a b : α} (h : Disjoint a b) (ha : a ≠ ⊥) : b < a ⊔ b := by sorry
```","```lean
theorem disjoint_imp_lt_sup {α : Type*} [SemilatticeSup α] [OrderBot α] {a b : α} (h : Disjoint a b) (hne : a ≠ ⊥) : b < a ⊔ b := by sorry
```",30,0,tie,"Both candidates are semantically identical; only the hypothesis name differs (hne vs ha), which is inconsequential.",False,False,7,8
1852289,Dual.DirectSumDecomposition.not_bot_mem,PersistentDecomp,PersistentDecomp.DirectSumDecompositionDual,2,210,"For a direct sum decomposition `D` of a functor `M` into the category of modules over a division ring `K`, the bottom element (zero submodule) is not a member of `D`.","Dual.DirectSumDecomposition.not_bot_mem.{u_1} {C : Type} [CategoryTheory.Category.{0, 0} C] {K : Type} [DivisionRing K]
  {M : CategoryTheory.Functor C (ModuleCat K)} (D : Dual.DirectSumDecomposition M) : ⊥ ∉ D","```lean
theorem bot_not_mem_of_direct_sum_decomposition {K : Type*} [DivisionRing K] {M : Type*} [Module K M] {D : Set (Submodule K M)} (h : DirectSumDecomposition K D) : (⊥ : Submodule K M) ∉ D
```","```lean
theorem Dual.DirectSumDecomposition.not_bot_mem {C : Type} [CategoryTheory.Category C] {K : Type} [DivisionRing K]
  {M : CategoryTheory.Functor C (ModuleCat K)} (D : Dual.DirectSumDecomposition M) :
  ⊥ ∉ D := D.not_bot_mem'
```",21,0,T,"A matches the target signature exactly (namespace, parameters, type). B uses completely different types (Set vs DirectSumDecomposition functor version).",False,False,26,6
1811841,Step3_1,PersistentDecomp,PersistentDecomp.EndoRingIsLocal,0,998,"The theorem states that for a category $C$, a division ring $R$, objects $X$ and $Y$ in $C$, a pointwise finite persistence module $M$, a morphism $\alpha: X \to Y$, a natural number $n$, linear endomorphisms $\eta_x$ and $\eta_y$ on $M(X)$ and $M(Y)$ respectively satisfying a naturality condition (namely that $M(\alpha) \circ \eta_y^n = \eta_x^n \circ M(\alpha)$), and an element $x$ in the kernel of $\eta_x^n$, it follows that the composite map $M(\alpha) \circ \eta_y^n$ applied to $x$ equals zero.","Step3_1.{u_1} (C : Type) [CategoryTheory.Category.{u_1, 0} C] (R : Type) [DivisionRing R] (X Y : C)
  (M : PtwiseFinitePersMod C R) (α : X ⟶ Y) (n : ℕ)
  (ηx :
    ↑(CategoryTheory.Functor.obj (PtwiseFinitePersMod.toFunctor M) X) →ₗ[R]
      ↑(CategoryTheory.Functor.obj (PtwiseFinitePersMod.toFunctor M) X))
  (ηy :
    ↑(CategoryTheory.Functor.obj (PtwiseFinitePersMod.toFunctor M) Y) →ₗ[R]
      ↑(CategoryTheory.Functor.obj (PtwiseFinitePersMod.toFunctor M) Y))
  (hnat :
    CategoryTheory.CategoryStruct.comp (CategoryTheory.Functor.map (PtwiseFinitePersMod.toFunctor M) α)
        (ModuleCat.ofHom (ηy ^ n)) =
      CategoryTheory.CategoryStruct.comp (ModuleCat.ofHom (ηx ^ n))
        (CategoryTheory.Functor.map (PtwiseFinitePersMod.toFunctor M) α))
  (x : ↥(LinearMap.ker (ηx ^ n))) :
  (CategoryTheory.ConcreteCategory.hom
        (CategoryTheory.CategoryStruct.comp (CategoryTheory.Functor.map (PtwiseFinitePersMod.toFunctor M) α)
          (ModuleCat.ofHom (ηy ^ n))))
      ↑x =
    0","```lean
theorem persistence_module_kernel_composite {C : Type*} [Category C] {R : Type*} [DivisionRing R] 
    {X Y : C} (M : C → ModuleOver R) (hM : PointwiseFinite M) 
    (α : X ⟶ Y) (n : ℕ) 
    (η_x : Module.End R (M X)) (η_y : Module.End R (M Y))
    (h_nat : M α ∘ η_y ^ n = η_x ^ n ∘ M α)
    (x : M X) (hx : η_x ^ n x = 0) : 
    (M α ∘ η_y ^ n) (M α x) = 0 := by sorry
```","```lean
theorem map_compose_naturality_kernel
  {C : Type u₁} [CategoryTheory.Category.{u₃, u₁} C]
  {R : Type u₂} [DivisionRing R]
  {X Y : C}
  (M : PtwiseFinitePersMod C R)
  (α : X ⟶ Y)
  (n : ℕ)
  (η_x : Module.End R (ModuleCat.carrier (CategoryTheory.Functor.obj (PtwiseFinitePersMod.toFunctor M) X)))
  (η_y : Module.End R (ModuleCat.carrier (CategoryTheory.Functor.obj (PtwiseFinitePersMod.toFunctor M) Y)))
  (nat_cond : CategoryTheory.Functor.map (PtwiseFinitePersMod.toFunctor M) α ∘ η_y ^ n = η_x ^ n ∘ CategoryTheory.Functor.map (PtwiseFinitePersMod.toFunctor M) α)
  (x : ↥(LinearMap.ker (η_x ^ n)))
  : CategoryTheory.Functor.map (PtwiseFinitePersMod.toFunctor M) α (η_y ^ n (↑x)) = 0 := by
  sorry
```",111,0,T,A uses PtwiseFinitePersMod and kernel membership directly; B reimplements with raw functions and doesn't capture kernel membership in hypothesis.,False,False,74,54
1828719,SumIsSumModule,PersistentDecomp,PersistentDecomp.EndoRingIsLocal,0,464,"Given a category $C$, a division ring $R$, a functor $F$ from $C$ to the category of $R$-modules, two natural transformations $e$ and $f$ in the endomorphism ring of $F$, an object $X$ in $C$, and an element $x$ in $F(X)$, the evaluation of the sum $(e + f)$ at $X$ applied to $x$ equals the sum of $e$ evaluated at $X$ applied to $x$ and $f$ evaluated at $X$ applied to $x$.","SumIsSumModule.{u_1, u_2} (C : Type) [CategoryTheory.Category.{u_1, 0} C] (R : Type) [DivisionRing R]
  (F : CategoryTheory.Functor C (ModuleCat R)) (e f : EndRing C R F) (X : C) (x : ↑(CategoryTheory.Functor.obj F X)) :
  (CategoryTheory.ConcreteCategory.hom (CategoryTheory.NatTrans.app (e + f) X)) x =
    (CategoryTheory.ConcreteCategory.hom (CategoryTheory.NatTrans.app e X)) x +
      (CategoryTheory.ConcreteCategory.hom (CategoryTheory.NatTrans.app f X)) x","```lean
theorem natTrans_add_eval (C : Type*) [Category C] (R : Type*) [DivisionRing R]
    (F : C ⥤ ModuleNat R) (e f : F ⟶ F) (X : C) (x : F.obj X) :
    ((e + f).app X) x = (e.app X) x + (f.app X) x := by sorry
```","```lean
theorem EndRing.add_apply {C : Type} [CategoryTheory.Category.{0} C] (R : Type) [DivisionRing R] (F : CategoryTheory.Functor C (ModuleCat R)) (e f : EndRing C R F) (X : C) (x : F.obj X) : ((e + f).app X) x = (e.app X) x + (f.app X) x := by sorry
```",48,0,T,B uses EndRing type and matches category universe levels; A uses undefined ModuleNat and wrong universe levels,False,False,31,24
1781743,PowEqCompLeft,PersistentDecomp,PersistentDecomp.EndoRingIsLocal,1,238,"The theorem `PowEqCompLeft` states that for a category $C$, a division ring $R$, a functor $F$ from $C$ to the category of $R$-modules, an endomorphism $\theta$ in the endomorphism ring of $F$, and a natural number $n$, the $(n+1)$-th power of $\theta$ equals the composition of $\theta$ with the $n$-th power of $\theta$ (in that order).","PowEqCompLeft.{u_1, u_2} (C : Type) [CategoryTheory.Category.{u_1, 0} C] (R : Type) [DivisionRing R]
  (F : CategoryTheory.Functor C (ModuleCat R)) (θ : EndRing C R F) (n : ℕ) :
  θ ^ (n + 1) = CategoryTheory.CategoryStruct.comp θ (θ ^ n)","```lean
theorem PowEqCompLeft {C : Type*} [Category C] {R : Type*} [DivisionRing R] {F : C ⥤ ModuleCat R} (θ : F ⟶ F) (n : ℕ) : θ ^ (n + 1) = θ ≫ θ ^ n := by sorry
```","```lean
theorem PowEqCompLeft {u₁ u₂ : Nat} {C : Type u₁} [CategoryTheory.Category.{0, u₁} C] {R : Type} [DivisionRing R] 
  (F : CategoryTheory.Functor C (ModuleCat R)) (θ : EndRing C R F) (n : ℕ) : 
  θ ^ (n + 1) = θ * θ ^ n := by sorry
```",51,0,T,A matches EndRing type and multiplication; B uses ⟶ (morphism) instead of EndRing and wrong composition,False,False,23,20
1879012,DecImpliesTrivial,PersistentDecomp,PersistentDecomp.EndoRingIsLocal,0,292,"The statement asserts that given a division ring $R$, a category $C$, a functor $M$ from $C$ to the category of $R$-modules, two subfunctors $N_1$ and $N_2$ of $M$, a submodule decomposition of $M$ into $N_1$ and $N_2$, and the condition that $M$ equals the base functor of $N_1$, it follows that the base functor of $N_2$ is the zero module functor.","DecImpliesTrivial.{u_1} (R : Type) [DivisionRing R] (C : Type) [CategoryTheory.Category.{u_1, 0} C]
  (M : CategoryTheory.Functor C (ModuleCat R)) (N₁ N₂ : Subfunctor R C M) (hdec : SubmodDecomp R C M N₁ N₂)
  (heq : M = Subfunctor.baseFunctor N₁) : Subfunctor.baseFunctor N₂ = ZeroModule C R","```lean
variable (R : Type*) [DivisionRing R] (C : Type*) [Category C]
variable (M : C ⥤ Module R) (N₁ N₂ : Subpresheaf M)
variable (h_decomp : M = N₁.baseChange + N₂.baseChange)
variable (h_base : M = N₁.baseChange)

theorem submodule_decomposition_implies_zero : N₂.baseChange = 0 := by sorry
```","```lean
theorem submodDecomp_base_eq_implies_other_zero {R : Type} [DivisionRing R] {C : Type} [CategoryTheory.Category.{0, 0} C]
  {M : CategoryTheory.Functor C (ModuleCat R)} {N₁ N₂ : Subfunctor R C M}
  (h : SubmodDecomp R C M N₁ N₂) (hM : M = N₁.baseFunctor) :
  N₂.baseFunctor = ZeroModule C R := by sorry
```",23,0,T,"B matches target signature exactly with correct types (ModuleCat R, Subfunctor, ZeroModule). A uses different types (Module R, Subpresheaf) and wrong decomposition statement.",False,False,31,20
1779334,Dual.DirectSumDecomposition.sSupIndep,PersistentDecomp,PersistentDecomp.DirectSumDecompositionDual,1,215,"In the context of a dual direct sum decomposition \(D\) of a functor \(M : C \to \text{ModuleCat}(K)\) (where \(C\) is a category and \(K\) is a division ring), the carrier set of \(D\) (viewed as a set of subobjects) is supremum-independent (sSupIndep).","Dual.DirectSumDecomposition.sSupIndep.{u_1} {C : Type} [CategoryTheory.Category.{0, 0} C] {K : Type} [DivisionRing K]
  {M : CategoryTheory.Functor C (ModuleCat K)} (D : Dual.DirectSumDecomposition M) : sSupIndep ↑D","```lean
def DualDirectSumDecomposition.carriers_sSupIndep {K : Type u} [DivisionRing K] {C : Type v} [Category C]
    {M : C ⇒ ModuleCat K} (D : M.DualDirectSumDecomposition) :
    sSupIndep (D.carriers : Set (Subobject M)) := by sorry
```","```lean
def Dual.DirectSumDecomposition.sSupIndep {C : Type} [CategoryTheory.Category.{0, 0} C] {K : Type} [DivisionRing K]
  {M : CategoryTheory.Functor C (ModuleCat K)} (D : Dual.DirectSumDecomposition M) :
  sSupIndep (↑D : Set (PersistenceSubmodule M)) :=
  sorry
```",15,0,T,"A matches the target signature exactly while B uses different names and types (carriers, Subobject vs PersistenceSubmodule)",False,False,26,9
1916548,SubmonoidClass.coe_dfinsuppProd,PersistentDecomp,PersistentDecomp.Mathlib.Data.DFinsupp.BigOperators,0,369,"The coercion of the dependent finitely supported product over a submonoid class instance equals the dependent finitely supported product where each term in the product has been coerced: specifically, for a dependent finitely supported function `f` and a function `g` mapping to a submonoid `S`, the coercion of `DFinsupp.prod f g` equals `DFinsupp.prod f (fun i x => ↑(g i x))`.","SubmonoidClass.coe_dfinsuppProd.{u_1, u_2, u_3, u_4} {B : Type u_1} {ι : Type u_2} {N : Type u_3} {M : ι → Type u_4}
  [DecidableEq ι] [(i : ι) → Zero (M i)] [(i : ι) → (x : M i) → Decidable (x ≠ 0)] [CommMonoid N] [SetLike B N]
  [SubmonoidClass B N] {S : B} (f : Π₀ (i : ι), M i) (g : (i : ι) → M i → ↥S) :
  ↑(DFinsupp.prod f g) = DFinsupp.prod f fun i x => ↑(g i x)","```lean
theorem DFinsupp.coe_prod_addMonoidHomClass {ι : Type*} {β : ι → Type*} {γ : Type*}
    [Monoid γ] [∀ i, Monoid (β i)] (f : Π₀ i, β i) (g : ∀ i, β i →* γ) :
    ↑(DFinsupp.prod f g) = DFinsupp.prod f (fun i x => ↑(g i x)) := by sorry
```","```lean
theorem DFinsupp.coe_prod_submonoidClass {ι : Type u} {β : ι → Type v} {M : Type u_1} {S : Type u_2} {A : Type u_3}
    [DecidableEq ι] [(i : ι) → Zero (β i)] [(i : ι) → (x : β i) → Decidable (x ≠ 0)]
    [CommMonoid M] [CommMonoid S] [SetLike A S] [SubmonoidClass A S]
    (f : Π₀ (i : ι), β i) (g : (i : ι) → β i → M) :
    ↑(DFinsupp.prod f fun i x => (g i x : S)) = DFinsupp.prod f fun i x => ↑(g i x) := by sorry
```",34,0,T,"A matches the target structure (SubmonoidClass, SetLike, CommMonoid) while B uses incompatible AddMonoidHomClass and Monoid structures.",False,False,65,45
1793124,DirectSumDecomposition_of_chain,PersistentDecomp,PersistentDecomp.MaximalDecompExists,3,251,"The theorem states that given a category C, a division ring K, a functor M from C to K-modules, and a chain T (a set that is linearly ordered by ≤) of direct sum decompositions of M (in the dual sense), there exists a direct sum decomposition of M.","DirectSumDecomposition_of_chain {C : Type} [CategoryTheory.Category.{0, 0} C] {K : Type} [DivisionRing K]
  {M : CategoryTheory.Functor C (ModuleCat K)} {T : Set (Dual.DirectSumDecomposition M)} (hT : IsChain LE.le T) :
  Dual.DirectSumDecomposition M","```lean
theorem exists_direct_sum_decomposition_of_chain {C : Type*} [Category C] (K : Type*) [DivisionRing K] (M : C ⥤ Module K) (T : Set (∃ (ι : Type*), (ι →₀ M))) [IsChain T] : ∃ (ι : Type*), (ι →₀ M) := by sorry
```","```lean
theorem chainBound_isDirectSumDecomposition {C : Type} [CategoryTheory.Category.{0, 0} C] {K : Type} [DivisionRing K]
  {M : CategoryTheory.Functor C (ModuleCat K)} {T : Set (Dual.DirectSumDecomposition M)}
  (hT : IsChain LE.le T) :
  ∃ (l : CategoryTheory.Limits.limit (Pone T)), True := by sorry
```",50,0,T,"B preserves exact type context (Category.{0,0}, ModuleCat K, Dual.DirectSumDecomposition) while A uses incorrect Module K and different functor notation.",False,True,32,12
