node_id,full_name,stratum_indeg,stratum_size,F_signature,NL,F_T,dep_count,dep_truncated,F_Tnames,dep_names_count,dep_names_truncated,judge_T_vs_Tnames,judge_T_vs_Tnames_notes,vacuous_T_in_Tnames_pair,vacuous_Tnames,edit_dist_Tnames,F_Trandom,rand_count,rand_truncated,judge_T_vs_Trandom,judge_T_vs_Trandom_notes,vacuous_T_in_Trandom_pair,vacuous_Trandom,edit_dist_Trandom,typecheck_T,typecheck_Tnames,typecheck_Trandom
171427,ProbabilityTheory.integrable_rpow_abs_mul_cexp_of_re_mem_interior_integrableExpSet,medium,large,"ProbabilityTheory.integrable_rpow_abs_mul_cexp_of_re_mem_interior_integrableExpSet.{u_1} {Ω : Type u_1}
  {m : MeasurableSpace Ω} {X : Ω → ℝ} {μ : MeasureTheory.Measure Ω} {z : ℂ}
  (hz : Complex.re z ∈ interior (ProbabilityTheory.integrableExpSet X μ)) {p : ℝ} (hp : 0 ≤ p) :
  MeasureTheory.Integrable (fun ω => ↑(|X ω| ^ p) * Complex.exp (z * ↑(X ω))) μ","If the real part of a complex number $z$ is in the interior of the integrable exponential set of a real-valued function $X$ with respect to a measure $μ$, and $p$ is a non-negative real number, then the function $ω \mapsto |X(ω)|^p \cdot e^{z \cdot X(ω)}$ is integrable with respect to $μ$.","```lean
theorem integrable_complex_exp_mul_of_mem_interior_integrableExpSet
  {Ω : Type*} {m : MeasurableSpace Ω} {X : Ω → ℝ} {μ : MeasureTheory.Measure Ω}
  {z : ℂ} (hz : Complex.re z ∈ interior (ProbabilityTheory.integrableExpSet X μ))
  {p : ℝ} (hp : 0 ≤ p) :
  MeasureTheory.Integrable (fun ω => |X ω| ^ p * Complex.exp (z * Complex.ofReal (X ω))) μ
```",195,0,"```lean
theorem integrable_rpow_abs_mul_exp_of_mem_interior_integrableExpSet {α : Type*} [MeasureTheory.MeasureSpace α] {X : α → ℝ} {μ : MeasureTheory.Measure α} {z : ℂ} {p : ℝ} (hz : Complex.re z ∈ interior (ProbabilityTheory.integrableExpSet X μ)) (hp : 0 ≤ p) : MeasureTheory.Integrable (fun ω => |X ω| ^ p * Complex.exp (z * Complex.ofReal (X ω))) μ := by sorry
```",195,0,tie,"Both candidates are semantically equivalent to the target. The differences (alpha vs Omega, implicit vs explicit measurespace, cast vs ofReal) are semantically identical.",False,False,25,"```lean
theorem integrable_rpow_abs_mul_cexp_of_re_mem_interior_integrableExpSet' {Ω : Type u_1}
  {m : MeasurableSpace Ω} {X : Ω → ℝ} {μ : MeasureTheory.Measure Ω} {z : ℂ}
  (hz : Complex.re z ∈ interior (ProbabilityTheory.integrableExpSet X μ)) {p : ℝ} (hp : 0 ≤ p) :
  MeasureTheory.Integrable (fun ω => |X ω| ^ p * Complex.exp (z * ↑(X ω))) μ := by sorry
```",43,0,Trandom,"Both are nearly identical except A uses ↑(X ω) while B uses Complex.ofReal (X ω). These are defeq coercions, making them equivalent. Tie.",False,False,9,True,False,True
286382,Array.SatisfiesM_anyM,medium,large,"Array.SatisfiesM_anyM.{u_1, u_2} {m : Type → Type u_1} {α : Type u_2} {start stop : ℕ} [Monad m] [LawfulMonad m]
  {p : α → m Bool} {as : Array α} (hstart : start ≤ min stop (Array.size as)) (tru : Prop) (fal : ℕ → Prop)
  (h0 : fal start)
  (hp :
    ∀ (i : Fin (Array.size as)),
      ↑i < stop → fal ↑i → SatisfiesM (fun x => bif x then tru else fal (↑i + 1)) (p as[i])) :
  SatisfiesM (fun res => bif res then tru else fal (min stop (Array.size as))) (Array.anyM p as start stop)","The theorem states that for a monadic predicate `p` on array elements and an array `as`, if we start with an index `start` (which is at most the minimum of `stop` and the array size), and we have propositions `tru` and `fal` indexed by natural numbers such that `fal start` holds initially, and for every valid index `i` less than `stop` where `fal i` holds, the predicate `p` satisfies that if it returns true then `tru` holds, otherwise `fal (i+1)` holds, then the monadic operation `anyM p as start stop` satisfies that if it returns true then `tru` holds, otherwise `fal (min stop (size as))` holds.","```lean
theorem Array.SatisfiesM_anyM' {m : Type → Type u_1} {α : Type u_2} {start stop : ℕ} [Monad m] [LawfulMonad m]
  {p : α → m Bool} {as : Array α} (hstart : start ≤ min stop (Array.size as)) (tru : Prop) (fal : ℕ → Prop)
  (h0 : fal start)
  (hp : ∀ (i : Fin (Array.size as)), ↑i < stop → fal ↑i → SatisfiesM (fun x => bif x then tru else fal (↑i + 1)) (p as[i])) :
  SatisfiesM (fun res => bif res then tru else fal (min stop (Array.size as))) (Array.anyM p as start stop) :=
  Array.SatisfiesM_anyM hstart tru fal h0 hp
```",145,0,"```lean
theorem Array.SatisfiesM_anyM_of_of_loop {m : Type u_1 → Type u_2} {p : α → m Bool} {as : Array α} {start stop : Nat} {tru fal : Nat → Prop} (h_start : start ≤ min stop as.size) (h_fal_start : fal start) (h_loop : ∀ i, i < stop → fal i → ∀ b, (p (as[i]) >>= fun x => if x then pure b else pure b) = pure (b || true) ∨ fal (i + 1)) [inst : Monad m] [inst_1 : LawfulMonad m] : SatisfiesM m (fun x => if x then tru else fal (min stop as.size)) (Array.anyM p as start stop) := by sorry
```",145,0,T,"A is an exact match of the target signature and simply calls the theorem. B has wrong types, incorrect hypothesis structure, and is marked sorry.",False,False,77,"```lean
theorem Array.SatisfiesM_anyM {m : Type → Type u_1} {α : Type u_2} {start stop : ℕ} [Monad m] [LawfulMonad m]
  {p : α → m Bool} {as : Array α} {tru fal : ℕ → Prop}
  (h0 : start ≤ min stop (Array.size as))
  (hinit : fal start)
  (hstep : ∀ i, i < stop → fal i → SatisfiesM (fun x => x = true → tru | x = false → fal (i + 1)) (p as[i])) :
  SatisfiesM (fun res => res = true → tru | res = false → fal (min stop (Array.size as))) (Array.anyM p as start stop)
```",11,0,T,"A matches target exactly. B changes fal type to ℕ→Prop, tru to ℕ→Prop, and uses pattern matching instead of bif.",False,False,47,False,False,False
200527,MeasureTheory.setToFun_top_smul_measure,medium,large,"MeasureTheory.setToFun_top_smul_measure.{u_1, u_2, u_3} {α : Type u_1} {E : Type u_2} {F : Type u_3}
  [NormedAddCommGroup E] [NormedSpace ℝ E] [NormedAddCommGroup F] [NormedSpace ℝ F] {m : MeasurableSpace α}
  {μ : MeasureTheory.Measure α} [CompleteSpace F] {T : Set α → E →L[ℝ] F} {C : ℝ}
  (hT : MeasureTheory.DominatedFinMeasAdditive (⊤ • μ) T C) (f : α → E) : MeasureTheory.setToFun (⊤ • μ) T hT f = 0","The theorem states that for a dominated finitely additive set function $T$ defined with respect to the measure $\top \cdot \mu$ (where $\top$ denotes the top element, representing infinity, multiplied with the measure $\mu$), the associated set-to-function construction applied to any function $f$ from $\alpha$ to a normed space $E$ yields zero in the target normed space $F$.","```lean
theorem setToFun_top_mul_eq_zero {α : Type*} {E : Type*} {F : Type*} [NormedAddCommGroup E] [NormedSpace ℝ E] [NormedAddCommGroup F] [NormedSpace ℝ F] {m : MeasurableSpace α} (μ : MeasureTheory.Measure α) [CompleteSpace F] (T : Set α → E →L[ℝ] F) {C : ℝ} (hT : MeasureTheory.DominatedFinMeasAdditive μ T C) (f : α → E) : MeasureTheory.setToFun μ T hT f = 0 := by sorry
```",122,0,"```lean
theorem MeasureTheory.setToFun_top_mul_eq_zero {α : Type*} {E : Type*} {F : Type*} [NormedAddCommGroup E] [NormedSpace ℝ E] [NormedAddCommGroup F] [NormedSpace ℝ F] {μ : MeasureTheory.Measure α} (T : MeasureTheory.DominatedFinMeasAdditive μ (⊤ * μ) E F) (f : α → E) : MeasureTheory.setToFun F T f = 0 := by sorry
```",122,0,T,"Candidate A has correct signature structure matching target with measure, function T, constant C, and hypothesis hT. Candidate B incorrectly types T and setToFun arguments.",False,False,39,"```lean
theorem setToFun_top_smul_eq_zero {α : Type u_1} {E : Type u_2} {F : Type u_3} [NormedAddCommGroup E] [NormedSpace ℝ E] [NormedAddCommGroup F] [NormedSpace ℝ F] {m : MeasurableSpace α} {μ : MeasureTheory.Measure α} [CompleteSpace F] {T : Set α → E →L[ℝ] F} {C : ℝ} (hT : MeasureTheory.DominatedFinMeasAdditive μ T C) (f : α → E) : MeasureTheory.setToFun μ (fun s => ⊤ • T s) (by sorry) f = 0
```",122,70,tie,"Both candidates deviate significantly: A omits the top-smul on μ, B applies top-smul incorrectly to T instead of μ. Neither matches target.",False,False,16,True,True,True
15949,Submonoid.LocalizationMap.lift_comp_lift_eq,medium,large,"Submonoid.LocalizationMap.lift_comp_lift_eq.{u_1, u_2, u_4, u_5} {M : Type u_1} [CommMonoid M] {S : Submonoid M}
  {N : Type u_2} [CommMonoid N] (f : Submonoid.LocalizationMap S N) {Q : Type u_4} [CommMonoid Q]
  (k : Submonoid.LocalizationMap S Q) {A : Type u_5} [CommMonoid A] {l : M →* A} (hl : ∀ (w : ↥S), IsUnit (l ↑w)) :
  MonoidHom.comp (Submonoid.LocalizationMap.lift k hl) (Submonoid.LocalizationMap.lift f ⋯) =
    Submonoid.LocalizationMap.lift f hl",The composition of the lift of a localization map `f` (with respect to a submonoid `S` and a monoid homomorphism `l` that sends elements of `S` to units) with the lift of another localization map `k` (with respect to the same submonoid `S` and compatible unit conditions) equals the lift of `f` with respect to `l` directly.,"```lean
theorem Submonoid.LocalizationMap.lift_comp_lift_comp {M : Type u_1} [CommMonoid M] {S : Submonoid M}
  {N : Type u_2} [CommMonoid N] (f : Submonoid.LocalizationMap S N) {T : Submonoid M} (hST : S ≤ T)
  {Q : Type u_4} [CommMonoid Q] (k : Submonoid.LocalizationMap T Q) {A : Type u_5} [CommMonoid A]
  {l : M →* A} (hl : ∀ (w : ↥T), IsUnit (l ↑w)) :
  MonoidHom.comp (Submonoid.LocalizationMap.lift k hl) (Submonoid.LocalizationMap.lift f ⋯) =
    Submonoid.LocalizationMap.lift f ⋯ := by sorry
```",34,0,"```lean
theorem Submonoid.LocalizationMap.lift_comp_lift {M : Type*} {S : Submonoid M} {N : Type*} [CommMonoid M] [CommMonoid N] {f : LocalizationMap S N} {k : LocalizationMap S N} {l : N →* N} (hf : ∀ y ∈ S, IsUnit (l (f.toMonoidHom y))) (hk : ∀ y ∈ S, IsUnit (k.toMonoidHom y)) : f.lift l hf ∘ k.lift l hk = f.lift l hf := by sorry
```",34,0,tie,Both candidates deviate significantly from the target. A uses composition notation and wrong types for hf. B introduces an extra submonoid T with ordering constraint hST not in target.,False,False,53,"```lean
theorem Submonoid.LocalizationMap.lift_comp_lift_eq {M : Type u_1} [CommMonoid M] {S : Submonoid M}
  {N : Type u_2} [CommMonoid N] (f : Submonoid.LocalizationMap S N) {Q : Type u_4} [CommMonoid Q]
  (k : Submonoid.LocalizationMap S Q) {A : Type u_5} [CommMonoid A] {l : M →* A}
  (hl : ∀ (w : ↥S), IsUnit (l ↑w)) :
  MonoidHom.comp (Submonoid.LocalizationMap.lift k hl) (Submonoid.LocalizationMap.lift f ⋯) =
    Submonoid.LocalizationMap.lift f hl := by sorry
```",34,0,Trandom,"A introduces unrelated submonoid T and assumption hST : S ≤ T, deviating from target. B exactly matches target signature.",False,False,8,True,True,False
305849,Padic.denseRange_ratCast,medium,small,Padic.denseRange_ratCast (p : ℕ) [Fact (Nat.Prime p)] : DenseRange Rat.cast,"The rational numbers have dense range in the $p$-adic numbers, meaning that the image of the canonical embedding (rational cast) from $\mathbb{Q}$ to $\mathbb{Q}_p$ is dense in $\mathbb{Q}_p$ for any prime $p$.","```lean
theorem Padic.rationals_dense (p : ℕ) [Fact (Nat.Prime p)] : DenseRange (Coe.coe : ℚ → ℚ_[p]) := by sorry
```",49,0,"```lean
theorem Padic.rat_cast_dense (p : ℕ) [Fact (Nat.Prime p)] : DenseRange (Coe.coe : ℚ → Padic p) := by sorry
```",49,0,tie,Both candidates formalize the same statement using Coe.coe for Rat.cast; only naming differs. Neither is vacuous.,False,False,13,"```lean
theorem Rat.denseRange_cast (p : ℕ) [Fact (Nat.Prime p)] : DenseRange (Coe.coe : ℚ → ℚ_[p]) := by sorry
```",49,0,tie,"Both candidates express the same mathematical statement (DenseRange of Rat.cast into p-adics) with equivalent type signatures, differing only in theorem name.",False,False,12,True,True,True
325907,Set.sized_empty,medium,small,Set.sized_empty.{u_1} {α : Type u_1} {r : ℕ} : Set.Sized r ∅,"The empty set is sized with respect to any natural number $r$, meaning the empty set satisfies the property of being ""sized $r$"" (where a set is sized $r$ if all its finite subsets have cardinality at most $r$).","```lean
theorem Set.Sized.empty {α : Type u} (r : ℕ) : Set.Sized r (∅ : Set (Finset α))
```",22,0,"```lean
theorem Set.sized_empty (r : ℕ) : Set.Sized (∅ : Set α) r := by sorry
```",22,0,tie,"Both candidates have incorrect argument orders compared to target signature, though A has correct type (Set (Finset α)).",False,False,14,"```lean
theorem Set.sized_empty (r : ℕ) (α : Type u_1) : Set.Sized r (∅ : Set (Finset α)) := by sorry
```",22,0,Trandom,B matches target signature exactly; A changes name and argument order.,False,False,18,True,False,True
99537,Lean.Server.Test.Refs.test7,medium,small,Lean.Server.Test.Refs.test7 : Lean.Server.Test.Refs.Test6,The declaration states that `test7` is a term of type `Test6` in the `Lean.Server.Test.Refs` module.,"```lean
def Lean.Server.Test.Refs.test7 : Lean.Server.Test.Refs.Test6 := by sorry
```",2,0,"```lean
def Lean.Server.Test.Refs.test7 : Lean.Server.Test.Refs.Test6 := sorry
```",2,0,Tnames,"Both match the target signature. B uses term-mode sorry (standard), A uses tactic-mode sorry (unnecessary here).",False,False,5,"```lean
def Lean.Server.Test.Refs.test7 : Lean.Server.Test.Refs.Test6 := sorry
```",2,0,Trandom,"Both match signature; B uses term mode sorry (standard), A uses tactic mode (unnecessary wrapper).",False,False,5,True,False,True
283080,Zsqrtd.nonneg_mul,medium,small,Zsqrtd.nonneg_mul {d : ℕ} {a b : ℤ√↑d} (ha : Zsqrtd.Nonneg a) (hb : Zsqrtd.Nonneg b) : Zsqrtd.Nonneg (a * b),"The product of two nonnegative elements in the ring of integers adjoined with the square root of a natural number $d$ is itself nonnegative: if $a$ and $b$ are nonnegative elements of $\mathbb{Z}[\sqrt{d}]$, then their product $a \cdot b$ is also nonnegative.","```lean
theorem Zsqrtd.nonneg_mul {d : ℕ} {a b : ℤ√↑d} (ha : Zsqrtd.Nonneg a) (hb : Zsqrtd.Nonneg b) : Zsqrtd.Nonneg (a * b) := by sorry
```",89,0,"```lean
theorem Zsqrtd.nonneg_mul {d : ℕ} {a b : Zsqrtd d} (ha : Zsqrtd.Nonneg a) (hb : Zsqrtd.Nonneg b) : Zsqrtd.Nonneg (a * b) : sorry
```",89,0,T,"Candidate A matches the target's type signature ℤ√↑d exactly, while B uses Zsqrtd d without the coercion.",False,False,7,"```lean
theorem Zsqrtd.mul_nonneg {d : ℕ} (a b : ℤ√↑d) (ha : 0 ≤ a) (hb : 0 ≤ b) : 0 ≤ a * b := by sorry
```",89,0,T,B matches target signature exactly. A uses wrong predicate (0 ≤ _ instead of Zsqrtd.Nonneg) and wrong name.,False,False,17,False,True,False
193840,Finset.covBy_cons,medium,small,Finset.covBy_cons.{u_1} {α : Type u_1} {s : Finset α} {a : α} (ha : a ∉ s) : s ⋖ Finset.cons a s ha,"The statement asserts that for a finite set `s` and an element `a` not in `s`, the set `s` is covered by the set obtained by adjoining `a` to `s` (that is, `s` and `cons a s ha` form a covering relation in the lattice of finite sets).","```lean
theorem Finset.covBy_cons {α : Type u_1} {s : Finset α} {a : α} (h : a ∉ s) : s ⋖ Finset.cons a s h := by sorry
```",30,0,"```lean
theorem Finset.covBy_cons {α : Type*} [DecidableEq α] {s : Finset α} {a : α} (ha : a ∉ s) :
    s ⋖ Finset.cons a s ha := by sorry
```",30,0,T,A adds unnecessary [DecidableEq α] instance; B matches target exactly with only parameter name difference (ha vs h).,False,False,10,"```lean
theorem Finset.covBy_cons {α : Type u_1} {s : Finset α} {a : α} (ha : a ∉ s) : s ⋖ Finset.cons a s ha := by sorry
```",30,0,tie,Both match target signature exactly; only difference is parameter name (ha vs h) which is semantically irrelevant.,False,False,7,True,True,False
166542,Int.Linear.Poly.checkCoeffs,medium,small,Int.Linear.Poly.checkCoeffs : Int.Linear.Poly → Bool,"The function `checkCoeffs` takes a polynomial (represented as `Int.Linear.Poly`) and returns a Boolean value, presumably checking whether the coefficients of the polynomial satisfy certain properties or constraints.","```lean
def Int.Linear.checkCoeffs (p : Int.Linear.Poly) : Bool := by sorry
```",13,0,"```lean
def Int.Linear.checkCoeffs (p : Int.Linear.Poly) : Bool
```",13,0,tie,Both match the signature exactly; neither provides semantic content or is vacuous.,False,False,7,"```lean
def Int.Linear.Poly.checkCoeffs (p : Int.Linear.Poly) : Bool
```",12,0,Trandom,A matches target namespace exactly (Int.Linear.Poly.checkCoeffs); B has wrong namespace (Int.Linear.checkCoeffs). Neither vacuous.,False,False,6,True,True,False
145179,Int.negOnePow_eq_iff,medium,small,Int.negOnePow_eq_iff (n₁ n₂ : ℤ) : Int.negOnePow n₁ = Int.negOnePow n₂ ↔ Even (n₁ - n₂),"The theorem states that two integer powers of negative one are equal if and only if the difference between the exponents is even: for integers $n_1$ and $n_2$, we have $(-1)^{n_1} = (-1)^{n_2}$ if and only if $n_1 - n_2$ is even.","```lean
theorem Int.negOnePow_eq_iff_even_sub (n₁ n₂ : ℤ) : Int.negOnePow n₁ = Int.negOnePow n₂ ↔ Even (n₁ - n₂) := by sorry
```",56,0,"```lean
theorem Int.negOnePow_eq_iff_even_sub (n₁ n₂ : ℤ) : (-1 : ℤ) ^ n₁ = (-1 : ℤ) ^ n₂ ↔ Even (n₁ - n₂) := by sorry
```",56,0,T,"A uses Int.negOnePow matching target, B uses (-1)^n which may differ in definition or type",False,False,15,"```lean
theorem Int.negOnePow_eq_iff_even_sub (n₁ n₂ : ℤ) : Int.negOnePow n₁ = Int.negOnePow n₂ ↔ Even (n₁ - n₂) := by sorry
```",20,0,tie,"Both candidates are identical and match the target signature exactly in semantics, just with a different theorem name.",False,False,7,True,False,True
97800,iInf_eq_if,medium,small,"iInf_eq_if.{u_1} {α : Type u_1} [CompleteLattice α] {p : Prop} [Decidable p] (a : α) : ⨅ (_ : p), a = if p then a else ⊤","The infimum of a constant value $a$ indexed over a decidable proposition $p$ equals $a$ if $p$ is true, and equals the top element $\top$ if $p$ is false.","```lean
theorem iInf_eq_const {α : Type*} [CompleteLattice α] {p : Prop} [Decidable p] (a : α) :
  ⨅ (_h : p), a = if p then a else ⊤ := by sorry
```",17,0,"```lean
theorem iInf_ite {α : Type*} {β : Type*} [CompleteLattice β] [Decidable p] (a : β) :
    ⨅ i : α, ite p a ⊤ = ite p a ⊤ := by sorry
```

Wait, let me reconsider. The statement says the infimum of a constant value `a` indexed over a decidable proposition `p`. This should be:

```lean
theorem iInf_const_ite {α : Type*} {β : Type*} [CompleteLattice β] {p : Prop} [Decidable p] (a : β) :
    ⨅ (_i : α), a = ite p a ⊤ := by sorry
```

Actually, reviewing more carefully - it's indexed over a proposition. Let me reconsider the proper formulation:

```lean
theorem iInf_prop_const {β : Type*} [CompleteLattice β] {p : Prop} [Decidable p] (a : β) :
    ⨅ (_h : p), a = ite p a ⊤ := by sorry
```",17,0,T,"B exactly matches target signature with correct types, binders, and if-then-else syntax. A uses ite and wrong variable names.",False,False,120,"```lean
theorem iInf_eq_dif {α : Type*} [CompleteLattice α] {p : Prop} [Decidable p] (a : p → α) :
  ⨅ (h : p), a h = if h : p then a h else ⊤ := by sorry
```",17,0,T,Target has constant a independent of p-proof; B incorrectly makes a depend on proof of p.,False,False,16,True,False,False
122140,UpperHalfPlane.vadd_im,medium,small,UpperHalfPlane.vadd_im (x : ℝ) (z : UpperHalfPlane) : UpperHalfPlane.im (x +ᵥ z) = UpperHalfPlane.im z,"The imaginary part of a point in the upper half-plane is unchanged when a real number is added to it via vector addition: for any real number $x$ and any point $z$ in the upper half-plane, the imaginary part of $x +ᵥ z$ equals the imaginary part of $z$.","```lean
theorem UpperHalfPlane.im_add_real (x : ℝ) (z : UpperHalfPlane) : (x +ᵥ z).im = z.im
```",16,0,"```lean
theorem UpperHalfPlane.im_add_real (x : ℝ) (z : UpperHalfPlane) : (x +ᵥ z).im = z.im := by sorry
```",16,0,tie,Both candidates match the target signature semantically with identical statements; only A has 'by sorry' vs B has no proof.,False,False,10,"```lean
theorem UpperHalfPlane.vadd_im (x : ℝ) (z : UpperHalfPlane) : UpperHalfPlane.im (x +ᵥ z) = UpperHalfPlane.im z := by sorry
```",16,0,Trandom,A matches target signature exactly; B uses different name and dot notation instead of explicit UpperHalfPlane.im calls.,False,False,6,True,False,True
307632,min_eq_right_of_lt,medium,small,min_eq_right_of_lt.{u_1} {α : Type u_1} [LinearOrder α] {a b : α} (h : b < a) : min a b = b,"If $b < a$ in a linearly ordered type, then $\min(a, b) = b$.","```lean
theorem min_eq_right_of_lt {α : Type u_1} [LinearOrder α] {a b : α} (h : b < a) : min a b = b :=
  min_eq_right (le_of_lt h)
```",14,0,"```lean
theorem min_eq_of_lt {α : Type*} [LinearOrder α] {a b : α} (h : b < a) : min a b = b := by sorry
```",14,0,T,A provides a complete proof using min_eq_right and le_of_lt; B is incomplete (sorry) and has wrong name.,False,False,9,"```lean
theorem min_eq_right {α : Type u_1} [LinearOrder α] {a b : α} (h : b < a) : min a b = b := by sorry
```",14,0,T,A provides correct proof using le_of_lt; B is incomplete with sorry and has wrong name.,False,False,7,True,True,True
248356,HomologicalComplex₂.flip_X_X,non_dense,large,"HomologicalComplex₂.flip_X_X.{v_1, u_1, u_2, u_3} {C : Type u_1} [CategoryTheory.Category.{v_1, u_1} C]
  [CategoryTheory.Limits.HasZeroMorphisms C] {I₁ : Type u_2} {I₂ : Type u_3} {c₁ : ComplexShape I₁}
  {c₂ : ComplexShape I₂} (K : HomologicalComplex₂ C c₁ c₂) (i : I₂) (j : I₁) :
  HomologicalComplex.X (HomologicalComplex.X (HomologicalComplex₂.flip K) i) j =
    HomologicalComplex.X (HomologicalComplex.X K j) i","The statement asserts that for a double homological complex $K$ in a category $C$ with zero morphisms, indexed by complex shapes over types $I_1$ and $I_2$, accessing the object at position $(i,j)$ after flipping the complex (which swaps the two indices) is equal to accessing the object at position $(j,i)$ in the original complex; in other words, flipping a double complex commutes with extracting objects at swapped indices.","```lean
theorem HomologicalComplex₂.X_flip {C : Type u_1} [CategoryTheory.Category.{v_1, u_1} C]
  [CategoryTheory.Limits.HasZeroMorphisms C] {I₁ : Type u_2} {I₂ : Type u_3}
  {c₁ : ComplexShape I₁} {c₂ : ComplexShape I₂} (K : HomologicalComplex₂ C c₁ c₂)
  (i : I₁) (j : I₂) : (K.flip).X j i = K.X i j := by sorry
```",16,0,"```lean
theorem HomologicalComplex₂.X_flip (C : Type*) [CategoryTheory.Category C] [CategoryTheory.Limits.HasZeroMorphisms C] {I₁ I₂ : Type*} (s₁ : ComplexShape I₁) (s₂ : ComplexShape I₂) (K : HomologicalComplex₂ C s₁ s₂) (i : I₁) (j : I₂) : (K.flip).X j i = K.X i j := by sorry
```",16,0,T,B uses correct implicit/explicit pattern and universe variables matching target; A uses wrong wildcard universes.,False,False,35,"```lean
def HomologicalComplex₂.flip_X_X {C : Type u_1} [CategoryTheory.Category C]
    [CategoryTheory.Limits.HasZeroMorphisms C] {I₁ : Type u_2} {I₂ : Type u_3}
    {c₁ : ComplexShape I₁} {c₂ : ComplexShape I₂} (K : HomologicalComplex₂ C c₁ c₂)
    (i : I₂) (j : I₁) :
    HomologicalComplex.X (HomologicalComplex.X (HomologicalComplex₂.flip K) i) j =
    HomologicalComplex.X (HomologicalComplex.X K j) i := by sorry
```",16,0,T,B matches target semantics (K.flip.X i j = K.X j i) with correct index order; A has mismatched notation (HomologicalComplex.X vs .X),False,False,10,True,False,True
124936,CategoryTheory.OverClass.asOverHom_comp_assoc,non_dense,large,"CategoryTheory.OverClass.asOverHom_comp_assoc.{v, u} {C : Type u} [CategoryTheory.Category.{v, u} C] {X Y Z : C} (S : C)
  [CategoryTheory.OverClass X S] [CategoryTheory.OverClass Y S] [CategoryTheory.OverClass Z S] (f : X ⟶ Y) (g : Y ⟶ Z)
  [CategoryTheory.HomIsOver f S] [CategoryTheory.HomIsOver g S] {Z✝ : CategoryTheory.Over S}
  (h : CategoryTheory.OverClass.asOver Z S ⟶ Z✝) :
  CategoryTheory.CategoryStruct.comp (CategoryTheory.OverClass.asOverHom S (CategoryTheory.CategoryStruct.comp f g)) h =
    CategoryTheory.CategoryStruct.comp (CategoryTheory.OverClass.asOverHom S f)
      (CategoryTheory.CategoryStruct.comp (CategoryTheory.OverClass.asOverHom S g) h)","Given a category C with a base object S, and objects X, Y, Z in C that are equipped with morphisms to S (via OverClass instances), and given morphisms f: X → Y and g: Y → Z that are compatible with the structure over S (via HomIsOver instances), the following associativity property holds: composing the morphism corresponding to (g ∘ f) in the over category with any morphism h equals first composing the morphism corresponding to f with the morphism corresponding to g, and then composing with h.","```lean
theorem overClass_asOverHom_assoc {C : Type u} [CategoryTheory.Category.{v, u} C] {X Y Z W : C} (S : C)
  [CategoryTheory.OverClass X S] [CategoryTheory.OverClass Y S] [CategoryTheory.OverClass Z S] [CategoryTheory.OverClass W S]
  (f : X ⟶ Y) (g : Y ⟶ Z) (h : Z ⟶ W)
  [CategoryTheory.HomIsOver f S] [CategoryTheory.HomIsOver g S] [CategoryTheory.HomIsOver h S] :
  CategoryTheory.CategoryStruct.comp (CategoryTheory.OverClass.asOverHom S (CategoryTheory.CategoryStruct.comp f g)) (CategoryTheory.OverClass.asOverHom S h) =
    CategoryTheory.CategoryStruct.comp (CategoryTheory.OverClass.asOverHom S f) (CategoryTheory.CategoryStruct.comp (CategoryTheory.OverClass.asOverHom S g) (CategoryTheory.OverClass.asOverHom S h)) := by
  sorry
```",29,0,"```lean
theorem CategoryTheory.Over.comp_assoc {C : Type*} [CategoryTheory.Category C] {S : C} {X Y Z W : CategoryTheory.Over S} (f : X ⟶ Y) (g : Y ⟶ Z) (h : Z ⟶ W) : (g ≫ h) ≫ f = g ≫ (h ≫ f) := by sorry
```

Wait, let me reconsider the informal statement more carefully. It's about associativity with objects in the over category and composition. The standard form should be:

```lean
theorem CategoryTheory.Over.assoc {C : Type*} [CategoryTheory.Category C] {S : C} {X Y Z W : CategoryTheory.Over S} (f : X ⟶ Y) (g : Y ⟶ Z) (h : Z ⟶ W) : (f ≫ g) ≫ h = f ≫ (g ≫ h) := by sorry
```",29,0,T,"B matches signature with asOverHom and OverClass, while A uses plain Over category without these constructors.",False,False,104,"```lean
theorem over_class_comp_assoc {C : Type u} [CategoryTheory.Category.{v, u} C] {S X Y Z : C}
  [CategoryTheory.OverClass X S] [CategoryTheory.OverClass Y S] [CategoryTheory.OverClass Z S]
  (f : X ⟶ Y) (g : Y ⟶ Z) (h : Z ⟶ S)
  [CategoryTheory.HomIsOver f S] [CategoryTheory.HomIsOver g S]
  [CategoryTheory.HomIsOver h S] :
  CategoryTheory.CategoryStruct.comp (CategoryTheory.CategoryStruct.comp f g) h =
    CategoryTheory.CategoryStruct.comp f (CategoryTheory.CategoryStruct.comp g h) := by sorry
```",29,0,T,A matches the asOverHom functor structure and Over category codomain. B lacks asOverHom and has wrong codomain type (S instead of Over S).,False,False,35,False,True,True
