node_id,full_name,project,module,indeg,sig_len,NL,F_signature,F_B,F_T,dep_count,dep_truncated,judge_prefer,judge_notes,vacuous_B,vacuous_T,edit_dist_B,edit_dist_T
1386696,Specification.IsPremodifier.measurable,gibbs-measure,GibbsMeasure.Specification,1,209,"Looking at this declaration, we have a specification premodifier ρ that maps a finite set of indices and a function from indices to a measurable space E to an extended non-negative real number. The theorem states that for any finite set of indices Λ, the partially applied function ρ(Λ) (which takes functions from S to E and returns ENNReal values) is measurable.","Specification.IsPremodifier.measurable.{u_1, u_2} {S : Type u_1} {E : Type u_2} [MeasurableSpace E]
  {ρ : Finset S → (S → E) → ENNReal} (self : Specification.IsPremodifier ρ) (Λ : Finset S) : Measurable (ρ Λ)","```lean
theorem measurable_premodifier {Λ : Finset ι} {S : Type*} {E : ι → Type*} [∀ i, MeasurableSpace (E i)]
    (ρ : Finset ι → (∀ i, E i) → ℝ≥0∞) (hρ : ∀ Λ, Measurable (ρ Λ)) :
    Measurable (ρ Λ) := by sorry
```","```lean
theorem Specification.IsPremodifier.measurable {S : Type u_1} {E : Type u_2} [MeasurableSpace E] 
    {ρ : Finset S → (S → E) → ENNReal} (hρ : Specification.IsPremodifier ρ) 
    (Λ : Finset S) : Measurable (ρ Λ) := by sorry
```",8,0,T,"B matches target exactly; A uses different type variables (ι vs S) and different product structure (∀ i, E i vs S → E)",False,False,33,6
1440958,MeasureTheory.«term_⁻[_|_]»,gibbs-measure,GibbsMeasure.Prereqs.LebesgueCondExp,0,54,"This defines a trailing parser descriptor for the notation `⁻[ _ | _ ]` in the MeasureTheory namespace, which is used to denote conditional negative parts of functions in measure theory (specifically, the negative part of a function with respect to a given measure).",MeasureTheory.«term_⁻[_|_]» : Lean.TrailingParserDescr,"```lean
syntax:90 ""⁻["" term ""|"" term ""]"" : term
```","```lean
def MeasureTheory.conditionalNegPart_trailingParserDescr : Lean.TrailingParserDescr
```",9,0,B,B is a notation declaration matching the target signature; A renames without defining the parser structure.,False,False,7,2
1479443,MeasureTheory.Measure.measurable_setLIntegral,gibbs-measure,GibbsMeasure.Mathlib.MeasureTheory.Measure.GiryMonad,2,212,"The Lebesgue integral of a measurable function over a measurable set is a measurable function of the measure; specifically, if $f$ is a measurable function from $\alpha$ to the extended non-negative reals and $s$ is a measurable subset of $\alpha$, then the map taking a measure $\mu$ to the integral $\int_s f \, d\mu$ is measurable.","MeasureTheory.Measure.measurable_setLIntegral.{u_1} {α : Type u_1} {mα : MeasurableSpace α} {s : Set α}
  {f : α → ENNReal} (hf : Measurable f) (hs : MeasurableSet s) : Measurable fun μ => ∫⁻ (x : α) in s, f x ∂μ","```lean
def integral_measurable_in_measure {α : Type*} [MeasurableSpace α] (f : α → ℝ≥0∞) (s : Set α) 
    (hf : Measurable f) (hs : MeasurableSet s) : 
    Measurable fun μ : Measure α => ∫ x in s, f x ∂μ := by sorry
```","```lean
theorem MeasureTheory.Measure.measurable_lintegral_restrict {α : Type*} {mα : MeasurableSpace α} {f : α → ENNReal} {s : Set α}
    (hf : Measurable f) (hs : MeasurableSet s) :
    Measurable fun μ => ∫⁻ x in s, f x ∂μ := by sorry
```",21,0,T,"B exactly matches target name, types, and binder syntax; A uses wrong integral notation (∫ vs ∫⁻) and different naming.",False,False,25,18
1514031,Specification.isGibbsMeasure_iff_frequently_bind_eq,gibbs-measure,GibbsMeasure.Specification,0,388,"The proposition states that for a proper specification γ on a probability space with index set S and state space E, and a finite measure μ, assuming γ is a Markov specification, the following are equivalent: μ is a Gibbs measure for γ, and there exist frequently (in the filter of large finite subsets of S) finite subsets Λ such that binding μ with the specification kernel γ(Λ) yields μ again.","Specification.isGibbsMeasure_iff_frequently_bind_eq.{u_1, u_2} {S : Type u_1} {E : Type u_2} {mE : MeasurableSpace E}
  {γ : Specification S E} {μ : MeasureTheory.Measure (S → E)} (hγ : Specification.IsProper γ)
  [MeasureTheory.IsFiniteMeasure μ] [Specification.IsMarkov γ] :
  Specification.IsGibbsMeasure γ μ ↔ ∃ᶠ (Λ : Finset S) in Filter.atTop, MeasureTheory.Measure.bind μ ⇑(γ Λ) = μ","```lean
theorem gibbs_measure_equiv_frequent_binding {S E : Type*} [Fintype S] {γ : MarkovSpecification S E} {μ : Measure (S → E)} :
  IsGibbsMeasure γ μ ↔ ∀ᶠ Λ in Filter.comap (· : Set S) (Filter.atTop), Binding μ (γ Λ) = μ := by sorry
```","```lean
theorem Specification.isGibbsMeasure_iff_frequently_bind_eq {S : Type u_1} {E : Type u_2} {mE : MeasurableSpace E} {γ : Specification S E} {μ : MeasureTheory.Measure (S → E)} (hγ : Specification.IsProper γ) (hγ_markov : Specification.IsMarkov γ) [MeasureTheory.IsFiniteMeasure μ] : Specification.IsGibbsMeasure γ μ ↔ ∃ᶠ (Λ : Finset S) in Filter.atTop, MeasureTheory.Measure.bind μ ⇑(γ Λ) = μ := by sorry
```",71,0,T,"A matches target signature closely: same type params, ∃ᶠ at atTop, bind μ (γ Λ). B uses ∀ᶠ, comap, wrong types.",False,False,36,11
1465707,Specification.IsProper.inter_eq_indicator_mul,gibbs-measure,GibbsMeasure.Specification,0,346,"Given a proper specification γ from S to E (with E a measurable space), for any finite set Λ of elements of S, any two measurable sets A and B in the space of functions from S to E, and any function η from S to E, the measure of the intersection A ∩ B under the specification (γ Λ) η equals the product of the indicator function of B evaluated at η and the measure of A under (γ Λ) η.","Specification.IsProper.inter_eq_indicator_mul.{u_1, u_2} {S : Type u_1} {E : Type u_2} {mE : MeasurableSpace E}
  {γ : Specification S E} :
  Specification.IsProper γ →
    ∀ (Λ : Finset S) ⦃A : Set (S → E)⦄ (_hA : MeasurableSet A) ⦃B : Set (S → E)⦄ (_hB : MeasurableSet B) (η : S → E),
      ((γ Λ) η) (A ∩ B) = Set.indicator B 1 η * ((γ Λ) η) A","```lean
theorem spec_measure_intersection {S E : Type*} [MeasurableSpace E] (γ : ProperSpec S E) (Λ : Finset S) (A B : Set (S → E)) (η : S → E) (hA : MeasurableSet A) (hB : MeasurableSet B) :
  (γ Λ η) (A ∩ B) = (B.indicator 1 η) * (γ Λ η) A := by sorry
```","```lean
theorem specification_proper_inter_eq {S : Type u_1} {E : Type u_2} {mE : MeasurableSpace E}
  {γ : Specification S E} (hγ : Specification.IsProper γ) (Λ : Finset S) {A : Set (S → E)}
  (hA : MeasurableSet A) {B : Set (S → E)} (hB : MeasurableSet B) (η : S → E) :
  ((γ Λ) η) (A ∩ B) = Set.indicator B 1 η * ((γ Λ) η) A :=
  (Specification.isProper_iff_inter_eq_indicator_mul.mp hγ) Λ hA hB η
```",73,0,T,A matches types and structure; B uses undefined ProperSpec and has sorry.,False,False,47,21
1382718,Specification.modificationKer_apply,gibbs-measure,GibbsMeasure.Specification,0,372,"For a given kernel γ indexed by finite subsets of S, a density function ρ (also indexed by finite subsets of S), a proof that ρ is measurable for each finite subset Λ, and given a finite subset Λ and a configuration η, the modified kernel (obtained by applying the modification procedure to γ, ρ, and the measurability proof) evaluated at Λ and η equals the measure obtained by taking the kernel γ at Λ and η and weighting it by the density ρ at Λ.","Specification.modificationKer_apply.{u_1, u_2} {S : Type u_1} {E : Type u_2} {mE : MeasurableSpace E}
  (γ : (Λ : Finset S) → ProbabilityTheory.Kernel (S → E) (S → E)) (ρ : Finset S → (S → E) → ENNReal)
  (hρ : ∀ (Λ : Finset S), Measurable (ρ Λ)) (Λ : Finset S) (η : S → E) :
  (Specification.modificationKer γ ρ hρ Λ) η = MeasureTheory.Measure.withDensity ((γ Λ) η) (ρ Λ)","```lean
def modifiedKernelEq {S : Type*} [Fintype S] (γ : ∀ Λ : Finset S, Kernel η (η Λ))
    (ρ : ∀ Λ : Finset S, η Λ → ℝ) (hρ_meas : ∀ Λ : Finset S, Measurable (ρ Λ))
    (Λ : Finset S) (η_config : η Λ) :
    (modifyKernel γ ρ hρ_meas) Λ η_config = (γ Λ η_config).withDensity (ρ Λ) : Prop := by sorry
```","```lean
theorem Specification.modificationKer_apply {S : Type u_1} {E : Type u_2} {mE : MeasurableSpace E}
  (γ : (Λ : Finset S) → ProbabilityTheory.Kernel (S → E) (S → E)) 
  (ρ : Finset S → (S → E) → ENNReal)
  (hρ : ∀ (Λ : Finset S), Measurable (ρ Λ)) 
  (Λ : Finset S) (η : S → E) :
  (Specification.modificationKer γ ρ hρ Λ) η = (γ Λ η).withDensity (ρ Λ) := by sorry
```",33,0,T,"A matches target signature closely; B uses wrong types/names (Fintype, η Λ, modifyKernel) and returns Prop instead of equality.",False,False,50,9
1486480,MeasureTheory.SimpleFunc.«term_→ₛ_»,gibbs-measure,GibbsMeasure.Mathlib.MeasureTheory.Function.SimpleFunc,0,62,"The notation `→ₛ` is defined as a type constructor for simple functions in measure theory. It represents the type of simple functions from an element of type α to an element of type β, where α is typically a measurable space and β is typically a measurable codomain. This notation provides a convenient syntactic way to denote the type `SimpleFunc α β`.",MeasureTheory.SimpleFunc.«term_→ₛ_» : Lean.TrailingParserDescr,"```lean
notation:25 α "" →ₛ "" β => SimpleFunc α β
```","```lean
infixr:25 ""→ₛ"" => SimpleFunc
```",9,0,B,"Candidate B correctly declares a binary notation matching the inferred binary nature of SimpleFunc, while A incorrectly uses infixr for a unary function type.",False,False,10,4
1516716,Specification.isModifier_iff,gibbs-measure,GibbsMeasure.Specification,1,310,"A specification γ is a modifier for a function ρ if and only if there exists a proof that ρ is measurable in its second argument for each finite set Λ, and the modification kernel constructed from γ, ρ, and this measurability proof is consistent.","Specification.isModifier_iff.{u_1, u_2} {S : Type u_1} {E : Type u_2} {mE : MeasurableSpace E} (γ : Specification S E)
  (ρ : Finset S → (S → E) → ENNReal) :
  Specification.IsModifier γ ρ ↔
    ∃ (measurable : ∀ (Λ : Finset S), Measurable (ρ Λ)), IsConsistent (Specification.modificationKer (⇑γ) ρ measurable)","```lean
def IsModifierFor (γ : Specification) (ρ : ModificationKernel) : Prop :=
  ∃ (h : ∀ Λ : Finset, Measurable fun x => ρ x),
    IsConsistent (constructModificationKernel γ ρ h)
```","```lean
theorem Specification.isModifier_iff {S : Type u_1} {E : Type u_2} {mE : MeasurableSpace E} 
  (γ : Specification S E) (ρ : Finset S → (S → E) → ENNReal) :
  Specification.IsModifier γ ρ ↔ 
  ∃ (hρ : ∀ (Λ : Finset S), Measurable (ρ Λ)), 
  IsConsistent (Specification.modificationKer (DFunLike.coe γ) ρ hρ)
```",37,0,T,"B matches the target theorem signature exactly, including all type parameters and structure. A is a definition rather than a theorem and uses different names.",False,False,41,6
1426146,MeasureTheory.toReal_ae_eq_indicator_condExp_iff_forall_meas_inter_eq,gibbs-measure,GibbsMeasure.Mathlib.MeasureTheory.Function.ConditionalExpectation.Basic,1,433,"This theorem states that for a finite measure μ on a measurable space with two σ-algebras m and m0 where m is contained in m0, and for a function g from α to the extended non-negative reals and a set s, the following are equivalent: (1) the real-valued function obtained by converting g to real numbers equals almost everywhere the conditional expectation of the indicator function of s (which takes value 1 on s and 0 elsewhere) with respect to the sub-σ-algebra m, and (2) for every measurable set t, the measure of the intersection of s and t equals the Lebesgue integral of g over t with respect to μ.","MeasureTheory.toReal_ae_eq_indicator_condExp_iff_forall_meas_inter_eq.{u_1} {α : Type u_1} {m m0 : MeasurableSpace α}
  {μ : MeasureTheory.Measure α} [MeasureTheory.IsFiniteMeasure μ] (hm : m ≤ m0)
  [MeasureTheory.SigmaFinite (MeasureTheory.Measure.trim μ hm)] {g : α → ENNReal} {s : Set α} :
  (fun a => ENNReal.toReal (g a)) =ᵐ[μ] μ[Set.indicator s 1 | m] ↔
    ∀ (t : Set α), MeasurableSet t → μ (s ∩ t) = ∫⁻ (a : α) in t, g a ∂μ","```lean
theorem condExpIndicator_eq_iff {α : Type*} [MeasurableSpace α] (μ : Measure α) [IsFiniteMeasure μ]
    {m m0 : MeasurableSpace α} (hm : m ≤ m0) (g : α → ℝ≥0∞) (s : Set α) :
    (fun x => (g x).toReal) =ᵐ[μ] μ[Set.indicator s (fun _ => (1 : ℝ)) | m] ↔
    ∀ t : Set α, MeasurableSet[m] t → μ (s ∩ t) = ∫ x in t, (g x).toReal ∂μ := by sorry
```","```lean
theorem condExp_indicator_eq_iff {α : Type*} {m m0 : MeasurableSpace α} (μ : MeasureTheory.Measure α)
    [MeasureTheory.IsFiniteMeasure μ] (hm : m ≤ m0) (g : α → ℝ) (s : Set α) :
    (fun x => (g x).toReal) =ᵐ[MeasureTheory.ae μ] MeasureTheory.condExp m μ (Set.indicator s 1) ↔
    ∀ t, MeasurableSet[m] t → μ (s ∩ t) = ∫⁻ x in t, ENNReal.ofReal (g x) ∂μ := by
  sorry
```",71,0,tie,"Both candidates deviate significantly from the target signature in different ways: A uses Real integral and Real indicator vs lintegral, B changes g type from ENNReal to Real",False,False,44,39
1531415,MeasureTheory.measurable_lcondExp,gibbs-measure,GibbsMeasure.Prereqs.LebesgueCondExp,0,205,"Looking at this Lean 4 declaration:

The function `lcondExp m μ f` (which represents the lower conditional expectation of an extended non-negative real-valued function `f` with respect to a sub-σ-algebra `m` and a σ-finite measure `μ`) is measurable (with respect to the appropriate σ-algebra structure).","MeasureTheory.measurable_lcondExp.{u_1} {α : Type u_1} {m m₀ : MeasurableSpace α} {μ : MeasureTheory.Measure α}
  [MeasureTheory.SigmaFinite μ] {f : α → ENNReal} : Measurable (MeasureTheory.lcondExp m μ f)","```lean
theorem lcondExp_measurable {α : Type*} [MeasurableSpace α] {m : MeasurableSpace α} {μ : Measure α} {f : α → ℝ≥0∞} : Measurable (lcondExp m μ f)
```","```lean
theorem MeasureTheory.measurable_lcondExp {α : Type u_1} {m m₀ : MeasurableSpace α} {μ : MeasureTheory.Measure α} [MeasureTheory.SigmaFinite μ] {f : α → ENNReal} : Measurable (MeasureTheory.lcondExp m μ f) := by sorry
```",77,0,T,"B matches target signature exactly; A omits SigmaFinite assumption and universe level, has different name",False,False,11,5
1435664,MeasureTheory.lcondExp_add,gibbs-measure,GibbsMeasure.Prereqs.LebesgueCondExp,1,261,The conditional expectation of the sum of two extended non-negative real-valued functions equals almost everywhere the sum of their individual conditional expectations with respect to a sigma-finite measure.,"MeasureTheory.lcondExp_add.{u_1} {α : Type u_1} {m m₀ : MeasurableSpace α} {μ : MeasureTheory.Measure α}
  [MeasureTheory.SigmaFinite μ] {f g : α → ENNReal} :
  MeasureTheory.lcondExp m μ (f + g) =ᵐ[μ] MeasureTheory.lcondExp m μ f + MeasureTheory.lcondExp m μ g","```lean
theorem condExpL1_add (f g : α →ₑᵐ[μ] ℝ≥0∞) :
    𝔼[f + g | m] =ᵐ[μ] 𝔼[f | m] + 𝔼[g | m] := by sorry
```","```lean
theorem MeasureTheory.lcondExp_add {α : Type*} {m m₀ : MeasurableSpace α} {μ : MeasureTheory.Measure α} [MeasureTheory.SigmaFinite μ] (f g : α → ENNReal) :
  MeasureTheory.lcondExp m μ (f + g) =ᶠ[MeasureTheory.ae μ] MeasureTheory.lcondExp m μ f + MeasureTheory.lcondExp m μ g
```",67,0,T,A matches the signature exactly; B uses different notation and types (AEEqFun vs functions),False,False,35,8
1515852,ProbabilityTheory.Kernel.IsCondExp.condExp_ae_eq_kernel_apply,gibbs-measure,GibbsMeasure.Prereqs.Kernel.CondExp,0,322,"If $A$ is a measurable set in $X$ and $\pi$ is a conditional expectation kernel for $\mu$ with respect to the sub-$\sigma$-algebra $\mathcal{B}$, then the conditional expectation of the indicator function of $A$ (times 1) with respect to $\mathcal{B}$ is almost everywhere equal to the function that maps each point $a$ to the real-valued probability $\pi(a)(A)$ (converted from extended non-negative real to real).","ProbabilityTheory.Kernel.IsCondExp.condExp_ae_eq_kernel_apply.{u_1} {X : Type u_1} {𝓑 𝓧 : MeasurableSpace X}
  {π : ProbabilityTheory.Kernel X X} {μ : MeasureTheory.Measure X} [self : ProbabilityTheory.Kernel.IsCondExp π μ]
  ⦃A : Set X⦄ : MeasurableSet A → μ[Set.indicator A 1 | 𝓑] =ᵐ[μ] fun a => ENNReal.toReal ((π a) A)","```lean
theorem condExpKernel_indicator {X : Type*} [MeasurableSpace X] {μ : Measure X} {ℬ : MeasurableSpace X} (hℬ : ℬ ≤ ‹MeasurableSpace X›) {π : X → Kernel X ℬ} (hπ : IsCondExpKernel μ ℬ π) {A : Set X} (hA : MeasurableSet A) : 
  ∀ᵐ a ∂μ, (π a A : ℝ) = ∫ x, (A.indicator (fun _ => (1 : ℝ))) x ∂(π a) := by sorry
```","```lean
theorem condExp_indicator_eq_kernel_apply {α : Type*} [MeasurableSpace α] {𝓑 : MeasurableSpace α}
    (μ : MeasureTheory.Measure α) (π : ProbabilityTheory.Kernel α α)
    (hπ : ProbabilityTheory.Kernel.IsCondExp π μ) (A : Set α) (hA : MeasurableSet A) :
    MeasureTheory.condExp 𝓑 μ (Set.indicator A (fun _ : α => (1 : ℝ))) =ᵐ[MeasureTheory.ae μ]
      fun a => (π a A).toReal :=
  sorry
```",28,0,T,"A matches target structure: condExp LHS, kernel on RHS with toReal. B has different equation structure (kernel integral vs condExp).",False,False,52,42
1535632,Specification.IsProper.restrict_eq_indicator_smul,gibbs-measure,GibbsMeasure.Specification,0,331,"When a specification γ is proper, for any finite set Λ of sites, any measurable set B in the configuration space, and any configuration x, the restriction of the kernel γ(Λ) to the set B evaluated at x equals the product of the indicator function of B evaluated at x (taking values 0 or 1) and the measure γ(Λ)(x).","Specification.IsProper.restrict_eq_indicator_smul.{u_1, u_2} {S : Type u_1} {E : Type u_2} {mE : MeasurableSpace E}
  {γ : Specification S E} :
  Specification.IsProper γ →
    ∀ (Λ : Finset S) ⦃B : Set (S → E)⦄ (hB : MeasurableSet B) (x : S → E),
      (ProbabilityTheory.Kernel.restrict (γ Λ) ⋯) x = Set.indicator B 1 x • (γ Λ) x","```lean
def proper_spec_kernel_restriction {Λ : Set (α : Type*)} (hΛ : Set.Finite Λ) (B : Set (Configuration α)) (hB : MeasurableSet B) (x : Configuration α) (γ : Specification α) (hγ : ProperSpec γ) : γ Λ x B = (B.indicator fun _ => 1) x • γ Λ x (Set.univ) := by sorry
```","```lean
theorem isProper_restrict_eq_indicator_smul {S : Type u_1} {E : Type u_2} {mE : MeasurableSpace E}
  {γ : Specification S E} (hγ : Specification.IsProper γ)
  (Λ : Finset S) {B : Set (S → E)} (hB : MeasurableSet B) (x : S → E) :
  (ProbabilityTheory.Kernel.restrict (γ Λ) hB) x = Set.indicator B 1 x • (γ Λ) x := by sorry
```",71,0,T,"A matches the target signature accurately with correct types and structure. B uses different types (Set vs Finset, Configuration vs function type) and different formulation.",False,False,49,14
1340533,MeasureTheory.lcondExp_bot',gibbs-measure,GibbsMeasure.Prereqs.LebesgueCondExp,2,268,The conditional expectation of an extended non-negative real-valued function $f$ with respect to the trivial $\sigma$-algebra (bottom) equals the constant function whose value at each point is the Lebesgue integral of $f$ scaled by the reciprocal of the total measure (converted to a non-negative real number).,"MeasureTheory.lcondExp_bot'.{u_1} {α : Type u_1} {m₀ : MeasurableSpace α} {μ : MeasureTheory.Measure α}
  [MeasureTheory.SigmaFinite μ] [hμ : NeZero μ] (f : α → ENNReal) :
  MeasureTheory.lcondExp ⊥ μ f = fun x => (ENNReal.toNNReal (μ Set.univ))⁻¹ • ∫⁻ (x : α), f x ∂μ","```lean
theorem condexp_bot (f : α → ℝ≥0∞) (μ : Measure α) [IsLocallyFiniteMeasure μ] :
    μ.condexp f ⊥ = fun _ => (∫ x, f x ∂μ) / (μ univ).toNNReal := by sorry
```","```lean
theorem MeasureTheory.lcondExp_bot {α : Type u_1} {m₀ : MeasurableSpace α} (μ : MeasureTheory.Measure α) [MeasureTheory.SigmaFinite μ] (f : α → ENNReal) :
  MeasureTheory.lcondExp ⊥ μ f = fun _ => (MeasureTheory.lintegral μ f).toNNReal / μ Set.univ.toNNReal := by sorry
```",109,0,T,B matches target signature exactly including parameter order and names. A has reversed parameter order (μ then f vs f then μ) and different typeclass assumptions.,False,False,37,20
1378626,Specification.modification_one,gibbs-measure,GibbsMeasure.Specification,0,161,"The theorem states that for a specification γ from a state space S to a measurable space E, the modification of γ with parameter 1 (where the instance ensures that 1 is a valid parameter for modification) is equal to γ itself.","Specification.modification_one.{u_1, u_2} {S : Type u_1} {E : Type u_2} {mE : MeasurableSpace E}
  (γ : Specification S E) : Specification.modification γ 1 ⋯ = γ","```lean
theorem modify_one_eq_self {S E : Type*} [MeasurableSpace E] (γ : S → E) : modify γ 1 = γ := by sorry
```","```lean
theorem modification_one {S : Type u_1} {E : Type u_2} {mE : MeasurableSpace E} (γ : Specification S E) :
    Specification.modification γ (fun _ => 1) Specification.IsModifier.one = γ := by sorry
```",43,0,T,"A correctly uses Specification.modification with modifier proof, B uses undefined 'modify' and wrong types (γ : S → E instead of Specification S E)",False,False,19,10
1515627,ProbabilityTheory.Kernel.condExp_ae_eq_integral_kernel,gibbs-measure,GibbsMeasure.Prereqs.Kernel.CondExp,0,344,"The conditional expectation of a real-valued function $f$ with respect to a sub-σ-algebra $\mathcal{B}$ is almost everywhere equal (with respect to the measure $\mu$) to the function that maps each point $x_0$ to the integral of $f(x)$ with respect to the kernel $\pi(x_0, \cdot)$.","ProbabilityTheory.Kernel.condExp_ae_eq_integral_kernel.{u_1} {X : Type u_1} {𝓑 𝓧 : MeasurableSpace X}
  {π : ProbabilityTheory.Kernel X X} {μ : MeasureTheory.Measure X} [ProbabilityTheory.Kernel.IsCondExp π μ]
  [MeasureTheory.IsFiniteMeasure μ] [ProbabilityTheory.IsFiniteKernel π] (f : X → ℝ) :
  μ[f | 𝓑] =ᵐ[μ] fun x₀ => ∫ (x : X), f x ∂π x₀","```lean
theorem condexp_eq_integral_kernel {α : Type*} {mα : MeasurableSpace α} {μ : Measure α}
    {β : Type*} {mβ : MeasurableSpace β} (f : α → ℝ) (𝓑 : MeasurableSpace α)
    (π : Kernel α β) [IsProbabilityMeasure (π a) for a : α] :
    ∀ᵐ x₀ ∂μ, condexp 𝓑 μ f x₀ = ∫ y, f y ∂π x₀ := by sorry
```","```lean
theorem condExp_eq_integral_kernel {α : Type*} {mα m₀ : MeasurableSpace α} {μ : MeasureTheory.Measure α}
    (π : ProbabilityTheory.Kernel α α) (f : α → ℝ) (hπ : π.IsCondExp μ) :
    Filter.EventuallyEq (MeasureTheory.ae μ) (MeasureTheory.condExp m₀ μ f)
      (fun x₀ => MeasureTheory.integral (π x₀) f) :=
  sorry
```",42,0,T,A matches target types (Kernel α α) and structure better; B uses wrong Kernel type (α→β) and wrong probability condition.,False,False,51,42
1414040,Specification.isProper_iff_inter_eq_indicator_mul,gibbs-measure,GibbsMeasure.Specification,4,352,"A specification γ is proper if and only if for every finite set Λ of indices, every pair of measurable sets A and B in the space of functions from S to E, and every function η from S to E, the measure (γ Λ) η applied to the intersection A ∩ B equals the product of the indicator function of B evaluated at η and the measure (γ Λ) η applied to A.","Specification.isProper_iff_inter_eq_indicator_mul.{u_1, u_2} {S : Type u_1} {E : Type u_2} {mE : MeasurableSpace E}
  {γ : Specification S E} :
  Specification.IsProper γ ↔
    ∀ (Λ : Finset S) ⦃A : Set (S → E)⦄,
      MeasurableSet A →
        ∀ ⦃B : Set (S → E)⦄, MeasurableSet B → ∀ (η : S → E), ((γ Λ) η) (A ∩ B) = Set.indicator B 1 η * ((γ Λ) η) A","```lean
def IsProper (γ : ι → Specification) : Prop :=
  ∀ (Λ : Finset ι) (A B : Set (S → E)) (η : S → E),
    MeasureTheory.measurable_set A → MeasureTheory.measurable_set B →
    (γ Λ).val η (A ∩ B) = (Set.indicator B fun _ => 1) η * (γ Λ).val η A
```","```lean
def Specification.IsProper {S E : Type*} {mE : MeasurableSpace E} (γ : Specification S E) : Prop :=
  ∀ (Λ : Finset S) (A B : Set (S → E)) (hA : MeasurableSet A) (hB : MeasurableSet B) (η : S → E),
    (γ Λ) η (A ∩ B) = Set.indicator B 1 η * (γ Λ) η A
```",73,0,T,A matches signature structure. B uses wrong type (ι → Specification) and .val accessor not in target.,False,False,51,32
1540406,MeasureTheory.lcondExp_smul,gibbs-measure,GibbsMeasure.Prereqs.LebesgueCondExp,0,246,"The conditional expectation of a scalar multiple of a function equals (almost everywhere with respect to μ) the scalar multiple of the conditional expectation: specifically, for any non-negative real number c and any extended non-negative real-valued function f, the conditional expectation of c • f with respect to a sub-σ-algebra m equals c times the conditional expectation of f with respect to m, almost everywhere.","MeasureTheory.lcondExp_smul.{u_1} {α : Type u_1} {m m₀ : MeasurableSpace α} {μ : MeasureTheory.Measure α}
  [MeasureTheory.SigmaFinite μ] (c : NNReal) (f : α → ENNReal) :
  MeasureTheory.lcondExp m μ (c • f) =ᵐ[μ] c • MeasureTheory.lcondExp m μ f","```lean
theorem condexp_smul (c : ℝ≥0) (f : α → ℝ≥0∞) (m : MeasurableSpace α) (μ : Measure α) :
    condexp m μ (c • f) =ᵐ[μ] c • condexp m μ f
```","```lean
theorem MeasureTheory.lcondExp_smul {α : Type*} (m m₀ : MeasurableSpace α) (μ : MeasureTheory.Measure α) [MeasureTheory.SigmaFinite μ] (c : ℝ≥0) (f : α → ENNReal) :
  MeasureTheory.lcondExp m μ (c • f) =ᶠ[MeasureTheory.ae μ] c • MeasureTheory.lcondExp m μ f
```",78,0,T,"A matches the target signature exactly with correct function name, type annotations, and notation. B uses incorrect function name 'condexp' instead of 'lcondExp'.",False,False,23,11
1375640,integrableOn_toReal,gibbs-measure,GibbsMeasure.Mathlib.MeasureTheory.Integral.IntegrableOn,1,384,"Let $\alpha$ be a type with measurable space structures $m$ and $m_0$ where $m \leq m_0$, and let $\mu$ be a finite measure on $\alpha$. Given a function $g: \alpha \to \overline{\mathbb{R}}_{\geq 0}$ (extended non-negative reals) and a set $t \subseteq \alpha$, if $g$ is almost everywhere strongly measurable with respect to $\mu$ and for every measurable set $s$ with finite measure, the integral $\int_s g \, d\mu$ is finite, then the real-valued function $x \mapsto \text{toReal}(g(x))$ is integrable on $t$ with respect to $\mu$.","integrableOn_toReal.{u_1} {α : Type u_1} {m m0 : MeasurableSpace α} {μ : MeasureTheory.Measure α}
  [MeasureTheory.IsFiniteMeasure μ] {g : α → ENNReal} (t : Set α) (hm : m ≤ m0)
  (hgm : MeasureTheory.AEStronglyMeasurable g μ)
  (hg_int_finite : ∀ (t : Set α), MeasurableSet t → μ t < ⊤ → ∫⁻ (a : α) in t, g a ∂μ ≠ ⊤) :
  MeasureTheory.IntegrableOn (fun x => ENNReal.toReal (g x)) t μ","```lean
theorem toReal_integrable_of_finite_integral {α : Type*} {m m₀ : MeasurableSpace α} (hm : m ≤ m₀)
    (μ : Measure α) [IsFiniteMeasure μ] (g : α → ℝ≥0∞) (t : Set α)
    (hg : AEStronglyMeasurable g μ)
    (hg_fin : ∀ s : Set α, MeasureTheory.MeasurableSet s → μ s < ∞ → (∫⁻ x in s, g x ∂μ) < ∞) :
    Integrable (fun x => ENNReal.toReal (g x)) μ := by sorry
```","```lean
theorem integrableOn_toReal_of_ae_strongly_measurable {α : Type u_1} {m m₀ : MeasurableSpace α}
    (hm : m ≤ m₀) {μ : MeasureTheory.Measure α} [MeasureTheory.IsFiniteMeasure μ]
    {g : α → ENNReal} (hg : MeasureTheory.AEStronglyMeasurable g μ)
    (hfi : ∀ s : Set α, MeasurableSet s → μ s < ⊤ → ∫⁻ x in s, g x ∂μ ≠ ⊤) (t : Set α) :
    MeasureTheory.IntegrableOn (fun x => ENNReal.toReal (g x)) t μ := by sorry
```",82,0,T,A matches IntegrableOn conclusion and integral finiteness condition; B uses Integrable and changes finite-ness.,False,False,44,35
