node_id,full_name,F_signature,NL,F_T,dep_count,F_Tnames,dep_names_count,judge_T_vs_Tnames,judge_T_vs_Tnames_notes,vacuous_Tnames,edit_dist_Tnames,F_Trandom,rand_count,judge_T_vs_Trandom,judge_T_vs_Trandom_notes,vacuous_Trandom,edit_dist_Trandom
1006766,Surreal.Cut.leftGame_toGame,Surreal.Cut.leftGame_toGame.{u_1} (x : Surreal) : Surreal.Cut.leftGame (Surreal.toGame x) = Surreal.Cut.leftSurreal x,"The left game of a surreal number, when viewed as a game, equals the left surreal of that surreal number.","```lean
theorem Surreal.leftGame_eq_toGame_leftSurreal (x : Surreal) : 
  Surreal.Cut.leftGame (Surreal.toGame x) = Surreal.Cut.leftSurreal x := by sorry
```",53,"```lean
theorem Surreal.leftGame_eq_leftSurreal (x : Surreal) : (x.cut.leftGame : Game) = Surreal.toGame (x.cut.leftSurreal)
```",53,T,A matches the target signature exactly. B changes the statement by introducing coercion and swapping toGame application.,False,7,"```lean
Surreal.Cut.leftGame_toGame : (x : Surreal) → Surreal.Cut.leftGame (Surreal.toGame x) = Surreal.Cut.leftSurreal x
```",53,Trandom,A matches target signature exactly; B renames but is semantically identical. Neither is vacuous as both express a nontrivial equality between leftGame and leftSurreal.,False,3
1059311,IGame.Numeric.mul_neg_of_pos_of_neg,"IGame.Numeric.mul_neg_of_pos_of_neg.{u_1} {x y : IGame} [IGame.Numeric x] [IGame.Numeric y] (hx : 0 < x) (hy : y < 0) :
  x * y < 0","**Theorem**: If `x` and `y` are numeric impartial games where `x` is positive (greater than zero) and `y` is negative (less than zero), then their product `x * y` is negative (less than zero).","```lean
theorem mul_neg_of_pos_of_neg_igame {x y : IGame} (hx : 0 < x) (hy : y < 0) : x * y < 0 := by sorry
```",33,"```lean
theorem mul_neg_of_pos_of_neg {x y : IGame} (hx : 0 < x) (hy : y < 0) : x * y < 0 := by sorry
```",33,Tnames,"Candidate A matches the exact theorem name from the target signature, while B adds an unnecessary '_igame' suffix.",False,9,"```lean
theorem IGame.Numeric.mul_neg_of_pos_of_neg {x y : IGame} [IGame.Numeric x] [IGame.Numeric y] (hx : 0 < x) (hy : y < 0) : x * y < 0 := by sorry
```",33,Trandom,"Candidate A includes the required Numeric instances [IGame.Numeric x] [IGame.Numeric y] which are part of the target signature, while B omits them.",False,5
1141572,NatOrdinal.of_val,NatOrdinal.of_val.{u_1} (a✝ : NatOrdinal) : NatOrdinal.of (NatOrdinal.val a✝) = a✝,"The theorem states that for any natural ordinal $a$, applying the constructor `of` to the underlying ordinal value of $a$ (obtained via `val`) returns the original natural ordinal $a$.","```lean
theorem NatOrdinal.of_val (a : NatOrdinal) : NatOrdinal.of (NatOrdinal.val a) = a := by sorry
```",24,"```lean
theorem NatOrdinal.of_val (a : NatOrdinal) : NatOrdinal.of a.val = a := rfl
```",24,Tnames,Both match semantically; B provides actual proof (rfl) vs sorry. Neither vacuous—establishes meaningful isomorphism.,False,8,"```lean
theorem NatOrdinal.of_val (a : NatOrdinal) : NatOrdinal.of (NatOrdinal.val a) = a := by sorry
```",24,tie,Both candidates are identical and match the target signature exactly.,False,8
1114190,NatOrdinal.toSurreal_zero,NatOrdinal.toSurreal_zero.{u_1} : NatOrdinal.toSurreal 0 = 0,The theorem states that the surreal number corresponding to the natural ordinal zero is equal to the surreal number zero.,"```lean
theorem NatOrdinal.toSurreal_zero : NatOrdinal.toSurreal 0 = 0 := by sorry
```",42,"```lean
theorem NatOrdinal.toSurreal_zero : NatOrdinal.toSurreal 0 = 0 := by sorry
```",42,tie,Both candidates are syntactically identical and match the target signature exactly.,False,5,"```lean
theorem NatOrdinal.toSurreal_zero : NatOrdinal.toSurreal 0 = 0
```",13,tie,Both candidates match the target signature exactly. Only difference is proof presence vs sorry.,False,2
1096246,Real.toIGame_add_dyadic_equiv,Real.toIGame_add_dyadic_equiv.{u_1} (x : ℝ) (q : Dyadic) : ↑(x + ↑↑q) ≈ ↑x + ↑q,"The theorem states that for any real number $x$ and any dyadic rational number $q$, when both are converted to impartial games, the sum $x + q$ (as real numbers) converted to a game is equivalent to the sum of the individually converted games $x$ and $q$.","```lean
theorem Real.toIGame_add_dyadic_equiv (x : ℝ) (q : Dyadic) : ↑(x + ↑q) ≈ ↑x + ↑↑q := by sorry
```",35,"```lean
theorem Real.toIGame_add_dyadic_equiv (x : ℝ) (q : Dyadic) : 
  Real.toIGame (x + ↑q) ≈ Real.toIGame x + Dyadic.toIGame q := by sorry
```",35,T,B matches target signature exactly with correct coercion levels; A has wrong coercion on RHS (single ↑q vs ↑↑q),False,12,"```lean
theorem Real.toIGame_add_dyadicCast_equiv (x : ℝ) (q : Dyadic) : ↑(x + ↑↑q) ≈ ↑x + ↑q
```",35,Trandom,"A matches target coercions exactly: x + ↑↑q on LHS, ↑x + ↑q on RHS. B has wrong coercion pattern.",False,2
1058323,IGame.subposition_of_subposition_of_wsubposition,"IGame.subposition_of_subposition_of_wsubposition.{u_1} {x y z : IGame} (hxy : IGame.Subposition x y)
  (hyz : IGame.WSubposition y z) : IGame.Subposition x z","The theorem states that if x is a subposition of y and y is a weak subposition of z in the context of impartial games, then x is a subposition of z, establishing that the subposition relation is transitive when composed with the weak subposition relation.","```lean
theorem IGame.Subposition.trans_wsubposition {x y z : IGame} (h₁ : IGame.Subposition x y) (h₂ : IGame.WSubposition y z) : IGame.Subposition x z
```",9,"```lean
theorem IGame.Subposition.trans_wsubposition {x y z : IGame} (h1 : x.Subposition y) (h2 : y.WSubposition z) : x.Subposition z := by sorry
```",9,tie,"Both candidates match the target signature semantically with identical types, differing only in argument names (h1/h₁, h2/h₂) and proof strategy (by sorry vs incomplete).",False,13,"```lean
theorem IGame.subposition_trans_weakSubposition {x y z : IGame} (hxy : x.subposition y) (hyz : y.weakSubposition z) : x.subposition z
```",9,T,A uses correct IGame.Subposition/WSubposition types matching target; B uses nonexistent subposition/weakSubposition field notation.,False,8
1076144,Nimber.mul_assoc,Nimber.mul_assoc.{u_1} (a b c : Nimber) : a * b * c = a * (b * c),"The multiplication operation on nimbers is associative: for any three nimbers $a$, $b$, and $c$, the product $(a \cdot b) \cdot c$ equals $a \cdot (b \cdot c)$.","```lean
theorem Nimber.mul_assoc (a b c : Nimber) : (a * b) * c = a * (b * c) := by sorry
```",94,"```lean
theorem Nimber.mul_assoc (a b c : Nimber) : (a * b) * c = a * (b * c) := by sorry
```",94,tie,Both candidates are syntactically identical and match the target signature exactly.,False,7,"```lean
theorem Nimber.mul_assoc (a b c : Nimber) : (a * b) * c = a * (b * c) := by sorry
```",36,tie,Both candidates are identical and match the target signature exactly.,False,7
1113149,LGame.MulTy.map_add,"LGame.MulTy.map_add.{u_1, u_2, u_3, u_4} {α₁ : Type u_1} {β₁ : Type u_2} {α₂ : Type u_3} {β₂ : Type u_4} (f : α₁ → α₂)
  (g : β₁ → β₂) (x y : LGame.MulTy α₁ β₁) : LGame.MulTy.map f g (x + y) = LGame.MulTy.map f g x + LGame.MulTy.map f g y",The function `LGame.MulTy.map` applied to functions `f` and `g` distributes over addition: mapping the sum of two elements `x` and `y` in `LGame.MulTy α₁ β₁` is equal to the sum of their individual mappings.,"```lean
theorem LGame.MulTy.map_add {α₁ : Type u_1} {β₁ : Type u_2} {α₂ : Type u_3} {β₂ : Type u_4}
    (f : α₁ → α₂) (g : β₁ → β₂) (x y : LGame.MulTy α₁ β₁) :
    LGame.MulTy.map f g (x + y) = LGame.MulTy.map f g x + LGame.MulTy.map f g y := by sorry
```",12,"```lean
theorem LGame.MulTy.map_add {α₁ β₁ α₂ β₂ : Type*} (f : α₁ → α₂) (g : β₁ → β₂) 
    (x y : LGame.MulTy α₁ β₁) : 
    map f g (x + y) = map f g x + map f g y := by sorry
```",12,T,B uses explicit universe variables matching target exactly; A uses Type* which may differ from target's universe structure.,False,24,"```lean
LGame.MulTy.map_add : ∀ {α₁ : Type u_1} {β₁ : Type u_2} {α₂ : Type u_3} {β₂ : Type u_4} {f : α₁ → α₂} {g : β₁ → β₂} (x y : LGame.MulTy α₁ β₁), LGame.MulTy.map f g (x + y) = LGame.MulTy.map f g x + LGame.MulTy.map f g y
```",12,tie,"Both match the target signature semantically; A is syntax, B is type. Neither is vacuous.",False,10
1043111,IGame.Short.of_mem_moves,IGame.Short.of_mem_moves.{u_1} {x y : IGame} [h : IGame.Short x] {p : Player} (hy : y ∈ IGame.moves p x) : IGame.Short y,"If a game $x$ is short and $y$ is a position reachable from $x$ by a move of some player $p$, then $y$ is also a short game.","```lean
theorem IGame.short_move_short {x y : IGame} (hx : IGame.Short x) (p : Player) (hy : y ∈ IGame.moves p x) : IGame.Short y := by sorry
```",16,"```lean
theorem IGame.short_moves {x y : IGame} (hx : IGame.Short x) (p : Player) (hy : y ∈ IGame.moves x p) : IGame.Short y
```",16,T,"Candidate A has `moves p x` matching target signature order, while B has `moves x p` which reverses arguments.",False,8,"```lean
theorem IGame.Short.of_mem_moves {p : Player} {x y : IGame} (h : IGame.Short x) (hy : y ∈ IGame.moves p x) : IGame.Short y
```",16,Trandom,"B matches target signature exactly: instance bracket, p implicit, h named; A has different order and names.",False,10
1041060,Dyadic.coe_intCast,Dyadic.coe_intCast (x : ℤ) : ↑↑x = ↑x,"The theorem states that for an integer $x$, casting it to the dyadic rationals and then to the real numbers (or another target type) is equal to directly casting the integer to that target type.","```lean
theorem Dyadic.coe_intCast_toRat_eq_intCast {α : Type*} [IntCast α] (x : ℤ) : (Dyadic.toRat (↑x : Dyadic) : α) = ↑x := by sorry
```",10,"```lean
theorem Dyadic.coe_intCast (x : ℤ) : ↑(↑x : Dyadic) = (↑x : ℝ) := by sorry
```",10,Tnames,Candidate B matches the target signature structure: Dyadic→ℝ coercion of an int equals direct int→ℝ coercion. A adds unrelated type parameter and toRat.,False,10,"```lean
theorem Dyadic.coe_intCast {α : Type*} [DivisionRing α] (x : ℤ) : ↑(↑x : Dyadic) = (↑x : α)
```",10,Trandom,B matches target signature structure directly with coe composition; A adds intermediate toRat conversion not in target.,False,12
1128300,Dyadic.coe_half,Dyadic.coe_half : ↑Dyadic.half = 2⁻¹,"The theorem states that the coercion of the dyadic rational number `Dyadic.half` equals $2^{-1}$ (or equivalently, $\frac{1}{2}$).","```lean
theorem Dyadic.coe_half : (Dyadic.half : ℚ) = (2 : ℚ)⁻¹ := by sorry
```",19,"```lean
theorem Dyadic.half_eq : (Dyadic.half : ℚ) = (2 : ℚ)⁻¹ := by sorry
```",19,T,B matches the target name exactly; A uses a different name. Both formalize the same statement.,False,11,"```lean
theorem Dyadic.coe_half : (Dyadic.half : ℚ) = 2⁻¹ := by sorry
```",19,tie,Both match the target; 2⁻¹ parses as (2 : ℚ)⁻¹ in the coercion context.,False,7
1041721,LGame.MulTy.neg_mulOption,"LGame.MulTy.neg_mulOption.{v, w} {α : Type v} {β : Type w} (p : Player) (x y : α × β) :
  -LGame.MulTy.mulOption p x y = LGame.MulTy.mulOption (-p) x y","The theorem states that negating the result of the `mulOption` operation for a player `p` and a pair of values `(x, y)` is equal to applying the `mulOption` operation with the negated player `-p` to the same pair `(x, y)`.","```lean
theorem LGame.MulTy.neg_mulOption {α : Type v} {β : Type w} (p : Player) (x y : α × β) :
  -(LGame.MulTy.mulOption p x y) = LGame.MulTy.mulOption (-p) x y
```",34,"```lean
theorem LGame.MulTy.neg_mulOption (p : Player) (xy : Prod (Multiset (LGame.MulTy)) (Multiset (LGame.MulTy))) : 
  -(LGame.MulTy.mulOption p xy) = LGame.MulTy.mulOption (-p) xy
```",34,T,"A preserves generic types α β and pair (x y), while B restricts to Multiset LGame.MulTy and single pair xy. A matches target signature better.",False,22,"```lean
theorem LGame.MulTy.neg_mulOption {α : Type v} {β : Type w} (p : Player) (x y : α × β) :
  -LGame.MulTy.mulOption p x y = LGame.MulTy.mulOption (-p) x y := by sorry
```",34,tie,Both candidates have identical signatures; only difference is proof (sorry vs omitted) and parentheses which do not affect semantics.,False,5
1121614,NatNimber.bot_eq_zero,NatNimber.bot_eq_zero : ⊥ = 0,The theorem states that the bottom element (least element) in the natural nimber system is equal to zero.,"```lean
theorem bot_eq_zero : (⊥ : NatNimber) = 0 := rfl
```",19,"```lean
theorem NatNimber.bot_eq_zero : (⊥ : NatNimber) = 0 := by sorry
```",19,T,"B proves the statement with rfl (definitional equality), while A uses sorry. Both match the signature semantically.",False,7,"```lean
theorem NatNimber.bot_eq_zero : (⊥ : NatNimber) = 0 := by sorry
```",19,T,"A is complete with rfl proof, B uses sorry. Both match signature, neither vacuous (bot = 0 is definitional equality).",False,7
1115214,Nimber.Lex.mul_leadingCoeff_inv_le,Nimber.Lex.mul_leadingCoeff_inv_le.{u_1} (p : Polynomial Nimber) : p * Polynomial.C (Polynomial.leadingCoeff p)⁻¹ ≤ p,"When multiplying a polynomial over nimbers by the constant polynomial given by the inverse of its leading coefficient, the result is less than or equal to the original polynomial in the lexicographic ordering.","```lean
theorem Nimber.Lex.mul_leadingCoeff_inv_le {p : Polynomial Nimber} (h₀ : p ≠ 0) :
  p * Polynomial.C (Polynomial.leadingCoeff p)⁻¹ ≤ p
```",109,"```lean
theorem Nimber.Lex.mul_leadingCoeff_inv_le (p : Polynomial Nimber) (hp : p.leadingCoeff ≠ 0) :
    p * Polynomial.C p.leadingCoeff⁻¹ ≤ p :=
  sorry
```",109,Tnames,A uses explicit argument and correct condition (leadingCoeff ≠ 0). B uses implicit argument which mismatches target signature.,False,11,"```lean
theorem Nimber.Lex.mul_leadingCoeff_inv_le {p : Polynomial Nimber} (h₀ : p ≠ 0) :
  p * Polynomial.C (Polynomial.leadingCoeff p)⁻¹ ≤ p
```",109,tie,Both candidates are identical and match the target signature semantically. Neither appears vacuous.,False,9
1092304,Game.ofSets_lf_of_mem_right,"Game.ofSets_lf_of_mem_right.{u} {s t : Set Game} [Small.{u, u + 1} ↑s] [Small.{u, u + 1} ↑t] {x : Game} (h : x ∈ t) :
  ¬x ≤ !{s | t}","Here is the English statement of the theorem:

If $s$ and $t$ are (small) sets of games and $x$ is an element of $t$, then it is not the case that $x$ is less than or equal to the game constructed from the sets $s$ and $t$ (where $s$ provides the left options and $t$ provides the right options).","```lean
theorem Game.not_le_mkOfSets {s t : Set Game} [Small.{u, u + 1} ↑s] [Small.{u, u + 1} ↑t] (x : t) :
  ¬(↑x ≤ OfSets.ofSets (fun p => if p = Player.left then s else t) True.intro) := by sorry
```",62,"```lean
theorem Game.not_right_le (s t : Set Game) [Small s] [Small t] (x : t) :
    ¬(x.val ≤ Game.mk s t) := by sorry
```",62,Tnames,"B matches target structure: membership in t, `Game.mk s t` corresponds to `!{s | t}`, x.val vs ↑x. A uses OfSets constructor directly which is less canonical.",False,26,"```lean
theorem Game.not_le_ofSets_of_mem_right {u : Level} {s t : Set Game} [Small.{u, u + 1} ↑s] [Small.{u, u + 1} ↑t] {x : Game} (h : x ∈ t) : ¬(x ≤ !{s | t})
```",62,Trandom,B matches target exactly; A changes signature with subtype and different ofSets encoding.,False,7
1025584,Nimber.IsField.eval_embed,"Nimber.IsField.eval_embed.{u_1} {x : Nimber} (h : Nimber.IsField x) {p : Polynomial Nimber}
  (hp : ∀ (k : ℕ), Polynomial.coeff p k < x) (y : ↥(Nimber.IsField.toSubfield h)) :
  Polynomial.eval y (Nimber.IsField.embed h p hp) = ⟨Polynomial.eval (↑y) p, ⋯⟩","The theorem states that for a nimber $x$ satisfying the field property, and a polynomial $p$ over nimbers whose coefficients are all strictly less than $x$, evaluating the embedded polynomial at an element $y$ of the subfield determined by $x$ yields the same result (as an element of that subfield) as evaluating the original polynomial $p$ at the coercion of $y$ to nimbers.","```lean
theorem Nimber.IsField.eval_embed {x : Nimber} (h : Nimber.IsField x) (p : Polynomial Nimber)
    (hp : ∀ k : ℕ, Polynomial.coeff p k < x) (y : ↥(Nimber.IsField.toSubfield h)) :
    Polynomial.eval y (Nimber.IsField.embed h p hp) = ↑(Polynomial.eval ↑y p)
```",117,"```lean
theorem Nimber.IsField.eval_embed {x : ℕ} (hx : Nimber.IsField x) (p : Polynomial Nimber)
    (hp : ∀ n, n ∈ p.support → p.coeff n < x) (y : hx.toSubfield) :
    (p.map (hx.embed)).eval ↑y = ↑((p.eval ↑y : Nimber))
```",117,T,"A matches signature structure: embed application, hp condition, and eval relationship. B has wrong hp type and reverses map/eval order.",False,25,"```lean
theorem Nimber.IsField.aeval_eq_map {x : Nimber} (h : Nimber.IsField x) {p : Polynomial Nimber}
    (hpk : ∀ (k : ℕ), Polynomial.coeff p k < x) {y : Nimber.IsField.toSubfield h}
    (hy : (y : Nimber) < x) :
    Polynomial.aeval y (Nimber.IsField.embed h p hpk) =
      ⟨Nimber.oeval x p, by sorry⟩ := by sorry
```",117,T,"B matches target signature exactly in name, args, and conclusion structure (with subtype coercion). A uses different name, aeval vs eval, and wrong conclusion.",False,21
1153267,Nimber.IsAlgClosed.isRing_opow_omega0,"Nimber.IsAlgClosed.isRing_opow_omega0.{u_1} {t : Nimber} (ht : Nimber.IsAlgClosed t) :
  Nimber.IsRing (Nimber.of (Nimber.val t ^ Ordinal.omega0))","The theorem states that if a nimber $t$ is algebraically closed (in the sense of nimbers), then the nimber corresponding to $t^{\omega_0}$ (where $\omega_0$ is the first infinite ordinal) satisfies the ring property for nimbers.","```lean
theorem Nimber.IsAlgClosed.isRing_opow_omega0 {t : Nimber} (h : Nimber.IsAlgClosed t) : Nimber.IsRing (Nimber.of (Nimber.val t ^ Ordinal.omega0)) := by sorry
```",88,"```lean
theorem Nimber.IsAlgClosed.isRing_of_opow_omega0 {t : Nimber} (ht : Nimber.IsAlgClosed t) : Nimber.IsRing (t ^ Ordinal.omega0) := by sorry
```",88,T,B matches target signature exactly including Nimber.of and Nimber.val; A omits these and uses incorrect type.,False,8,"```lean
theorem Nimber.IsAlgClosed.pow_omega₀_isRing {t : Nimber} (h : Nimber.IsAlgClosed t) :
  Nimber.IsRing (Nimber.of (Nimber.val t ^ Ordinal.omega₀))
```",41,T,B matches target name and uses omega0 (not omega₀); A has different name and notation.,False,4
1178144,Nimber.IsAlgClosed.algClosure,Nimber.IsAlgClosed.algClosure.{u_1} (x : Nimber) : Nimber.IsAlgClosed (Nimber.algClosure x),The algebraic closure of any nimber is algebraically closed in the nimber structure.,"```lean
theorem Nimber.IsField.algClosure_isAlgebraicallyClosed {x : Nimber} (h : Nimber.IsField x) :
    IsAlgClosed (Nimber.algClosure x) := by sorry
```",605,"```lean
theorem Nimber.IsAlgClosed.algClosure : IsAlgClosed (Nimber.algClosure : Type*) := by sorry
```",605,T,A matches target with parameter x:Nimber and conclusion about algClosure x; B incorrectly types algClosure as Type* instead of function application,False,8,"```lean
theorem Nimber.isAlgClosed_algClosure (x : Nimber) : Nimber.IsAlgClosed (Nimber.algClosure x)
```",41,Trandom,A matches target signature exactly; B adds unnecessary IsField hypothesis not in target,False,2
1050271,Surreal.Cut.lt_neg,Surreal.Cut.lt_neg.{u_1} {x y : Surreal.Cut} : x < -y ↔ y < -x,"For surreal cuts $x$ and $y$, the inequality $x < -y$ holds if and only if $y < -x$ holds.","```lean
theorem Surreal.Cut.lt_neg_iff {x y : Surreal.Cut} : x < -y ↔ y < -x := by sorry
```",25,"```lean
theorem Surreal.Cut.lt_neg_iff (x y : Surreal.Cut) : x < -y ↔ y < -x := by sorry
```",25,T,"Target uses implicit binders {x y}, Candidate B matches this exactly while A uses explicit binders.",False,7,"```lean
theorem Surreal.Cut.lt_neg {x y : Surreal.Cut} : x < -y ↔ y < -x := by sorry
```",25,Trandom,B's name exactly matches target `lt_neg`; A uses `lt_neg_iff` instead.,False,5
1127800,Real.toIGame_le_dyadic,Real.toIGame_le_dyadic.{u_1} {q : Dyadic} {x : ℝ} : ↑x ≤ ↑q ↔ x ≤ ↑↑q,"The theorem states that for a real number $x$ and a dyadic rational $q$, the image of $x$ under the canonical embedding into the game reals is less than or equal to the image of $q$ under the same embedding if and only if $x$ is less than or equal to $q$ when $q$ is viewed as a real number (through the natural coercion from dyadic rationals to reals).","```lean
theorem Real.toIGame_le_toIGame_dyadic (x : ℝ) (q : Dyadic) : 
  Real.toIGame x ≤ Dyadic.toIGame q ↔ x ≤ ↑q
```",42,"```lean
theorem Dyadic.toIGame_le_iff (x : ℝ) (q : ℚ_∞) :
    Real.toIGame x ≤ Dyadic.toIGame q ↔ x ≤ ↑q
```",42,T,Candidate B uses correct type Dyadic; A uses ℚ_∞ which is wrong. Both match semantic structure otherwise.,False,11,"```lean
theorem Real.toIGame_le_dyadicCast {x : ℝ} {q : Dyadic} : ↑x ≤ ↑q ↔ x ≤ ↑↑q
```",42,Trandom,B matches the target signature exactly with implicit arguments and coercion notation; A uses explicit arguments and different function names.,False,6
1036318,Nimber.sqrt,Nimber.sqrt.{u_1} : Nimber ≃+* Nimber,"The Nimber square root is a ring isomorphism from the nimbers to themselves, establishing that the nimber field structure includes a well-defined square root operation that is both additive and multiplicative.","```lean
def nimberSqrt : Nimber ≃+* Nimber
```",30,"```lean
def Nimber.sqrt : Nimber ≃+* Nimber
```",30,Tnames,Candidate A matches the target name Nimber.sqrt exactly; B uses nimberSqrt which differs.,False,2,"```lean
def Nimber.sqrtRingIsomorphism : Nimber →+* Nimber where
  toFun := Nimber.sqrt
  map_one' := sorry
  map_mul' := Nimber.sqrt_mul
  map_zero' := Nimber.sqrt_zero
  map_add' := sorry
  leftInv := Nimber.sqrt_self_mul_self
  rightInv := Nimber.sq_sqrt
```",30,T,B matches target type exactly (≃+*). A has malformed structure mixing RingHom (→+*) with leftInv/rightInv.,False,25
1182507,SignExpansion.ceil_apply_of_lt_sInf,"SignExpansion.ceil_apply_of_lt_sInf.{u_1} {f : NatOrdinal → SignType} {a : NatOrdinal} (hf : a < sInf (f ⁻¹' {0})) :
  (SignExpansion.ceil f) a = f a","When the natural ordinal `a` is less than the infimum of the preimage of zero under the function `f`, then the ceiling operation applied to the sign expansion of `f` at `a` equals `f(a)`.","```lean
theorem SignExpansion.ceil_apply_of_lt_sInf {f : NatOrdinal → SignType} {a : NatOrdinal} (hf : a < sInf (f ⁻¹' {0})) :
  (SignExpansion.ceil f) a = f a
```",78,"```lean
theorem SignExpansion.ceil_apply_of_lt_sInf {α : Type*} [ConditionallyCompleteLinearOrderBot α] (f : SignExpansion α) (a : ℕOrdinal) (h : a < sInf (f ⁻¹' {0})) : f.ceil a = f a
```",78,T,"A matches target exactly: f: NatOrdinal→SignType, (ceil f) a. B uses different types (α generic, SignExpansion α) and method notation f.ceil.",False,15,"```lean
theorem SignExpansion.ceil_eq_of_lt_infimum_preimage_zero (f : NatOrdinal → SignType) (a : NatOrdinal) 
  (h : ↑a < sInf {o : ℕOrdinal | f o = 0}) : 
  SignExpansion.ceil f a = f a := by sorry
```",78,T,"Candidate A matches target signature exactly. B uses different variable names and {o | f o = 0} instead of f ⁻¹' {0}, and adds coercion ↑a.",False,21
1099700,Nimber.oeval_one,Nimber.oeval_one.{u_1} (x : Nimber) : Nimber.oeval x 1 = 1,The theorem states that evaluating any nimber $x$ at the ordinal $1$ yields the nimber $1$.,"```lean
theorem Nimber.oeval_one (x : Nimber) : Nimber.oeval x 1 = 1 := by sorry
```",39,"```lean
theorem Nimber.oeval_one (x : Nimber) : Nimber.oeval 1 x = 1 := by sorry
```",39,T,B matches the target signature exactly; A has swapped argument order.,False,7,"```lean
theorem Nimber.oeval_one (x : Nimber) : Nimber.oeval x 1 = 1 := by sorry
```",39,tie,Both candidates are syntactically identical and match the target signature exactly.,False,5
1122350,IGame.Numeric.lt_div_iff',"IGame.Numeric.lt_div_iff'.{u_1} {x y z : IGame} [IGame.Numeric x] [IGame.Numeric y] [IGame.Numeric z] (hz : 0 < z) :
  x < y / z ↔ z * x < y","For numeric impartial games $x$, $y$, and $z$ where $z > 0$, the inequality $x < y/z$ holds if and only if $z \cdot x < y$.","```lean
theorem IGame.Numeric.lt_div_iff {x y z : IGame} [IGame.Numeric x] [IGame.Numeric y] [IGame.Numeric z] (hz : 0 < z) : x < y / z ↔ z * x < y
```",73,"```lean
theorem IGame.Numeric.lt_div_iff {x y z : IGame} (hx : IGame.Numeric x) (hy : IGame.Numeric y) (hz : IGame.Numeric z) (hz_pos : 0 < z) : x < y / z ↔ z * x < y := by sorry
```",73,T,A uses instance arguments matching target exactly; B uses explicit arguments instead of instances.,False,17,"```lean
theorem IGame.Numeric.lt_div_iff_of_pos {x y z : IGame} [IGame.Numeric x] [IGame.Numeric y] [IGame.Numeric z]
  (hz : 0 < z) : x < y / z ↔ x * z < y
```",57,T,A matches multiplication order z*x; B has x*z. A also matches theorem name lt_div_iff vs lt_div_iff_of_pos.,False,4
1191979,NatOrdinal.pos_iff_ne_zero,NatOrdinal.pos_iff_ne_zero.{u_1} {a✝ : NatOrdinal} : 0 < a✝ ↔ a✝ ≠ 0,"The theorem states that for a natural ordinal $a$, the condition that $0 < a$ is equivalent to the condition that $a \neq 0$.","```lean
theorem NatOrdinal.zero_lt_iff_ne_zero {a : NatOrdinal} : 0 < a ↔ a ≠ 0 := by sorry
```",14,"```lean
theorem NatOrdinal.pos_iff_ne_zero {a : NatOrdinal} : 0 < a ↔ a ≠ 0 := by sorry
```",14,Tnames,B matches target name exactly; A uses different name zero_lt_iff_ne_zero vs pos_iff_ne_zero,False,8,"```lean
theorem NatOrdinal.zero_lt_iff_ne_zero {a : NatOrdinal} : 0 < a ↔ a ≠ 0 := by sorry
```",14,tie,Both candidates are identical and match the target semantically (pos_iff_ne_zero and zero_lt_iff_ne_zero are equivalent names).,False,8
1066632,Surreal.leadingCoeff_inv,Surreal.leadingCoeff_inv.{u_1} (x : Surreal) : Surreal.leadingCoeff x⁻¹ = (Surreal.leadingCoeff x)⁻¹,The leading coefficient of the inverse of a surreal number equals the inverse of the leading coefficient of that surreal number.,"```lean
theorem Surreal.leadingCoeff_inv (x : Surreal) : Surreal.leadingCoeff (x⁻¹) = (Surreal.leadingCoeff x)⁻¹
```",79,"```lean
theorem Surreal.leadingCoeff_inv (x : Surreal) : Surreal.leadingCoeff (x⁻¹) = (Surreal.leadingCoeff x)⁻¹ := by sorry
```",79,tie,"Both candidates match the target signature exactly; one has sorry proof, one has no proof term.",False,6,"```lean
theorem Surreal.leadingCoeff_inv (x : Surreal) : Surreal.leadingCoeff x⁻¹ = (Surreal.leadingCoeff x)⁻¹ := by sorry
```",52,tie,Both match the target signature exactly; only differ in proof presence (sorry vs omitted).,False,5
1033598,Game.mk_natCast,Game.mk_natCast.{u_1} (n : ℕ) : Game.mk ↑n = ↑n,"The theorem states that for any natural number $n$, applying the `Game.mk` constructor to the natural number cast of $n$ (interpreted as a game) equals the natural number cast of $n$ directly as a game.","```lean
theorem Game.mk_natCast (n : ℕ) : Game.mk (↑n : IGame) = (↑n : Game)
```",44,"```lean
theorem Game.mk_natCast (n : ℕ) : Game.mk (↑n : Game) = ↑n
```",44,T,B matches target by explicitly distinguishing IGame arg from Game result; A conflates both as Game.,False,5,"```lean
Game.mk_natCast : (n : ℕ) → Game.mk ↑n = ↑n
```",44,T,"B explicitly annotates coercion types (IGame/Game), matching Game.mk's typical use; A leaves types implicit/ambiguous.",False,3
