node_id,full_name,project,module,indeg,sig_len,NL,F_signature,F_B,F_T,dep_count,dep_truncated,judge_prefer,judge_notes,vacuous_B,vacuous_T,edit_dist_B,edit_dist_T
1113149,LGame.MulTy.map_add,combinatorial-games,CombinatorialGames.Game.Loopy.Basic,0,238,The function `LGame.MulTy.map` applied to functions `f` and `g` distributes over addition: mapping the sum of two elements `x` and `y` in `LGame.MulTy α₁ β₁` is equal to the sum of their individual mappings.,"LGame.MulTy.map_add.{u_1, u_2, u_3, u_4} {α₁ : Type u_1} {β₁ : Type u_2} {α₂ : Type u_3} {β₂ : Type u_4} (f : α₁ → α₂)
  (g : β₁ → β₂) (x y : LGame.MulTy α₁ β₁) : LGame.MulTy.map f g (x + y) = LGame.MulTy.map f g x + LGame.MulTy.map f g y","```lean
theorem LGame.MulTy.map_add (f : α₁ → α₂) (g : β₁ → β₂) (x y : LGame.MulTy α₁ β₁) :
    LGame.MulTy.map f g (x + y) = LGame.MulTy.map f g x + LGame.MulTy.map f g y
```","```lean
theorem LGame.MulTy.map_add {α₁ : Type u_1} {β₁ : Type u_2} {α₂ : Type u_3} {β₂ : Type u_4}
    (f : α₁ → α₂) (g : β₁ → β₂) (x y : LGame.MulTy α₁ β₁) :
    LGame.MulTy.map f g (x + y) = LGame.MulTy.map f g x + LGame.MulTy.map f g y := by sorry
```",12,0,tie,Both candidates are semantically identical; A makes type parameters explicit while B leaves them implicit. Neither is vacuous or misuses dependencies.,False,False,20,7
1043111,IGame.Short.of_mem_moves,combinatorial-games,CombinatorialGames.Game.Classes,10,120,"If a game $x$ is short and $y$ is a position reachable from $x$ by a move of some player $p$, then $y$ is also a short game.",IGame.Short.of_mem_moves.{u_1} {x y : IGame} [h : IGame.Short x] {p : Player} (hy : y ∈ IGame.moves p x) : IGame.Short y,"```lean
theorem short_game_move (x y : Game) (p : Player) (h_short : Short x) (h_move : Move x p y) : Short y := by sorry
```","```lean
theorem IGame.short_move_short {x y : IGame} (hx : IGame.Short x) (p : Player) (hy : y ∈ IGame.moves p x) : IGame.Short y := by sorry
```",16,0,T,"A matches target exactly: IGame namespace, Short instance, of_mem_moves name. B uses wrong types (Game vs IGame), wrong predicate (Move vs membership in moves).",False,False,19,9
1041060,Dyadic.coe_intCast,combinatorial-games,CombinatorialGames.Mathlib.Dyadic,11,37,"The theorem states that for an integer $x$, casting it to the dyadic rationals and then to the real numbers (or another target type) is equal to directly casting the integer to that target type.",Dyadic.coe_intCast (x : ℤ) : ↑↑x = ↑x,"```lean
theorem Int.cast_dyadic_cast_eq_cast {α : Type*} [AddGroupWithOne α] (x : ℤ) :
    (↑(↑x : ℚ_[2]) : α) = (↑x : α) := by sorry
```","```lean
theorem Dyadic.coe_intCast_toRat_eq_intCast {α : Type*} [IntCast α] (x : ℤ) : (Dyadic.toRat (↑x : Dyadic) : α) = ↑x := by sorry
```",10,0,B,"B matches target structure: two casts on LHS, one on RHS. A has different structure with toRat function.",False,False,18,16
1128300,Dyadic.coe_half,combinatorial-games,CombinatorialGames.Mathlib.Dyadic,1,36,"The theorem states that the coercion of the dyadic rational number `Dyadic.half` equals $2^{-1}$ (or equivalently, $\frac{1}{2}$).",Dyadic.coe_half : ↑Dyadic.half = 2⁻¹,"```lean
theorem Dyadic.coe_half : (Dyadic.half : ℚ) = 2 ^ (-1 : ℤ) := by sorry
```","```lean
theorem Dyadic.coe_half : (Dyadic.half : ℚ) = (2 : ℚ)⁻¹ := by sorry
```",19,0,T,"B matches the target signature exactly with 2⁻¹ in ℚ, while A uses 2^(-1:ℤ) which differs semantically.",False,False,12,10
1041721,LGame.MulTy.neg_mulOption,combinatorial-games,CombinatorialGames.Game.Loopy.Basic,1,151,"The theorem states that negating the result of the `mulOption` operation for a player `p` and a pair of values `(x, y)` is equal to applying the `mulOption` operation with the negated player `-p` to the same pair `(x, y)`.","LGame.MulTy.neg_mulOption.{v, w} {α : Type v} {β : Type w} (p : Player) (x y : α × β) :
  -LGame.MulTy.mulOption p x y = LGame.MulTy.mulOption (-p) x y","```lean
theorem neg_mulOption (p : ℚ) (x y : ℚ) : -(mulOption p (x, y)) = mulOption (-p) (x, y) := by sorry
```","```lean
theorem LGame.MulTy.neg_mulOption {α : Type v} {β : Type w} (p : Player) (x y : α × β) :
  -(LGame.MulTy.mulOption p x y) = LGame.MulTy.mulOption (-p) x y
```",34,0,T,"A matches target signature exactly; B uses wrong types (ℚ instead of generic α×β, p as ℚ instead of Player)",False,False,23,4
1121614,NatNimber.bot_eq_zero,combinatorial-games,CombinatorialGames.Nimber.Nat,0,29,The theorem states that the bottom element (least element) in the natural nimber system is equal to zero.,NatNimber.bot_eq_zero : ⊥ = 0,"```lean
theorem bot_eq_zero : (⊥ : ℕ) = 0 := by sorry
```","```lean
theorem bot_eq_zero : (⊥ : NatNimber) = 0 := rfl
```",19,0,T,"Candidate B uses the correct type NatNimber, while A uses ℕ. B also provides a real proof (rfl).",False,False,8,7
1115214,Nimber.Lex.mul_leadingCoeff_inv_le,combinatorial-games,CombinatorialGames.Nimber.SimplestExtension.Polynomial,0,117,"When multiplying a polynomial over nimbers by the constant polynomial given by the inverse of its leading coefficient, the result is less than or equal to the original polynomial in the lexicographic ordering.",Nimber.Lex.mul_leadingCoeff_inv_le.{u_1} (p : Polynomial Nimber) : p * Polynomial.C (Polynomial.leadingCoeff p)⁻¹ ≤ p,"```lean
theorem polynomial_normalize_lex_le (p : Polynomial ℕ) (hp : p ≠ 0) :
    (p * C (natCast (1 / p.leadingCoeff))) ≤ p := by sorry
```","```lean
theorem Nimber.Lex.mul_leadingCoeff_inv_le {p : Polynomial Nimber} (h₀ : p ≠ 0) :
  p * Polynomial.C (Polynomial.leadingCoeff p)⁻¹ ≤ p
```",109,0,T,"B matches target exactly: type, namespace, condition. A changes type to ℕ and adds cast.",False,False,16,9
1092304,Game.ofSets_lf_of_mem_right,combinatorial-games,CombinatorialGames.Game.Basic,1,133,"Here is the English statement of the theorem:

If $s$ and $t$ are (small) sets of games and $x$ is an element of $t$, then it is not the case that $x$ is less than or equal to the game constructed from the sets $s$ and $t$ (where $s$ provides the left options and $t$ provides the right options).","Game.ofSets_lf_of_mem_right.{u} {s t : Set Game} [Small.{u, u + 1} ↑s] [Small.{u, u + 1} ↑t] {x : Game} (h : x ∈ t) :
  ¬x ≤ !{s | t}","```lean
theorem not_le_of_mem_right (s t : Set PGame) (x : PGame) (hx : x ∈ t) : ¬(x ≤ PGame.mk s t)
```","```lean
theorem Game.not_le_mkOfSets {s t : Set Game} [Small.{u, u + 1} ↑s] [Small.{u, u + 1} ↑t] (x : t) :
  ¬(↑x ≤ OfSets.ofSets (fun p => if p = Player.left then s else t) True.intro) := by sorry
```",62,0,B,"B matches structure better: Game type, ≤, and mkOfSets notation. A uses OfSets.ofSets with conditional instead of direct mk.",False,False,21,23
1025584,Nimber.IsField.eval_embed,combinatorial-games,CombinatorialGames.Nimber.SimplestExtension.Polynomial,1,255,"The theorem states that for a nimber $x$ satisfying the field property, and a polynomial $p$ over nimbers whose coefficients are all strictly less than $x$, evaluating the embedded polynomial at an element $y$ of the subfield determined by $x$ yields the same result (as an element of that subfield) as evaluating the original polynomial $p$ at the coercion of $y$ to nimbers.","Nimber.IsField.eval_embed.{u_1} {x : Nimber} (h : Nimber.IsField x) {p : Polynomial Nimber}
  (hp : ∀ (k : ℕ), Polynomial.coeff p k < x) (y : ↥(Nimber.IsField.toSubfield h)) :
  Polynomial.eval y (Nimber.IsField.embed h p hp) = ⟨Polynomial.eval (↑y) p, ⋯⟩","```lean
theorem eval_polynomial_subfield {x y : Nimber} (hx : IsFieldElement x) (p : Polynomial Nimber)
    (hp : ∀ c ∈ p.support, c < x) (hy : y ∈ Subfield.ofNimber x) :
    (p.map (Coe.coe : Nimber → Nimber)).eval y = Coe.coe (p.eval (↑y : Nimber))
```","```lean
theorem Nimber.IsField.eval_embed {x : Nimber} (h : Nimber.IsField x) (p : Polynomial Nimber)
    (hp : ∀ k : ℕ, Polynomial.coeff p k < x) (y : ↥(Nimber.IsField.toSubfield h)) :
    Polynomial.eval y (Nimber.IsField.embed h p hp) = ↑(Polynomial.eval ↑y p)
```",117,0,T,"A matches signature nearly exactly (name, params, conclusion); B changes names, types, and relies on undefined IsFieldElement/Subfield.ofNimber.",False,False,30,10
1153267,Nimber.IsAlgClosed.isRing_opow_omega0,combinatorial-games,CombinatorialGames.Nimber.SimplestExtension.Algebraic,0,146,"The theorem states that if a nimber $t$ is algebraically closed (in the sense of nimbers), then the nimber corresponding to $t^{\omega_0}$ (where $\omega_0$ is the first infinite ordinal) satisfies the ring property for nimbers.","Nimber.IsAlgClosed.isRing_opow_omega0.{u_1} {t : Nimber} (ht : Nimber.IsAlgClosed t) :
  Nimber.IsRing (Nimber.of (Nimber.val t ^ Ordinal.omega0))","```lean
theorem nimber_omega_zero_ring_property (t : Nimber) (h : AlgebraicallyClosedNimber t) : RingPropertyNimber (t ^ ω₀)
```","```lean
theorem Nimber.IsAlgClosed.isRing_opow_omega0 {t : Nimber} (h : Nimber.IsAlgClosed t) : Nimber.IsRing (Nimber.of (Nimber.val t ^ Ordinal.omega0)) := by sorry
```",88,0,T,A matches target signature exactly; B uses different type names and structure not matching target dependencies.,False,False,11,6
1178144,Nimber.IsAlgClosed.algClosure,combinatorial-games,CombinatorialGames.Nimber.SimplestExtension.Algebraic,2,91,The algebraic closure of any nimber is algebraically closed in the nimber structure.,Nimber.IsAlgClosed.algClosure.{u_1} (x : Nimber) : Nimber.IsAlgClosed (Nimber.algClosure x),"```lean
theorem nimber_algebraic_closure_is_algebraically_closed : 
  ∀ (F : Type u) [Field F], AlgebraicClosure F → IsAlgClosed (AlgebraicClosure F) := by sorry
```","```lean
theorem Nimber.IsField.algClosure_isAlgebraicallyClosed {x : Nimber} (h : Nimber.IsField x) :
    IsAlgClosed (Nimber.algClosure x) := by sorry
```",605,348,T,A matches the target's structure (algClosure x is AlgClosed) while B is a generic statement about AlgebraicClosure that doesn't match the Nimber-specific target.,False,False,17,12
1050271,Surreal.Cut.lt_neg,combinatorial-games,CombinatorialGames.Surreal.Cut,0,62,"For surreal cuts $x$ and $y$, the inequality $x < -y$ holds if and only if $y < -x$ holds.",Surreal.Cut.lt_neg.{u_1} {x y : Surreal.Cut} : x < -y ↔ y < -x,"```lean
theorem Surreal.lt_neg_iff_neg_lt (x y : Surreal) : x < -y ↔ y < -x := by sorry
```","```lean
theorem Surreal.Cut.lt_neg_iff {x y : Surreal.Cut} : x < -y ↔ y < -x := by sorry
```",25,0,T,B uses correct type Surreal.Cut matching target; A uses wrong type Surreal,False,False,7,5
1127800,Real.toIGame_le_dyadic,combinatorial-games,CombinatorialGames.Surreal.Real,2,69,"The theorem states that for a real number $x$ and a dyadic rational $q$, the image of $x$ under the canonical embedding into the game reals is less than or equal to the image of $q$ under the same embedding if and only if $x$ is less than or equal to $q$ when $q$ is viewed as a real number (through the natural coercion from dyadic rationals to reals).",Real.toIGame_le_dyadic.{u_1} {q : Dyadic} {x : ℝ} : ↑x ≤ ↑q ↔ x ≤ ↑↑q,"```lean
theorem Surreal.coe_le_coe_iff_le (x : ℝ) (q : ℚ_dyad) : 
  (↑x : Surreal) ≤ ↑↑q ↔ x ≤ ↑q := by sorry
```","```lean
theorem Real.toIGame_le_toIGame_dyadic (x : ℝ) (q : Dyadic) : 
  Real.toIGame x ≤ Dyadic.toIGame q ↔ x ≤ ↑q
```",42,0,B,B matches target signature's order (x ≤ q) and coercion structure (↑x ≤ ↑↑q). A reverses order and uses explicit functions.,False,False,14,11
1036318,Nimber.sqrt,combinatorial-games,CombinatorialGames.Nimber.SimplestExtension.Algebraic,25,37,"The Nimber square root is a ring isomorphism from the nimbers to themselves, establishing that the nimber field structure includes a well-defined square root operation that is both additive and multiplicative.",Nimber.sqrt.{u_1} : Nimber ≃+* Nimber,"```lean
def nimberSqrt : ℕ →+ ℕ where
  toFun := fun n => sorry
  map_zero' := sorry
  map_add' := sorry
```

or if modeling as a ring homomorphism:

```lean
def nimberSqrt : ℕ →+* ℕ where
  toFun := fun n => sorry
  map_zero' := sorry
  map_one' := sorry
  map_add' := sorry
  map_mul' := sorry
```","```lean
def nimberSqrt : Nimber ≃+* Nimber
```",30,0,T,B exactly matches target signature; A uses ℕ instead of Nimber and wrong homomorphism type,False,False,52,2
1182507,SignExpansion.ceil_apply_of_lt_sInf,combinatorial-games,CombinatorialGames.SignExpansion.Basic,0,149,"When the natural ordinal `a` is less than the infimum of the preimage of zero under the function `f`, then the ceiling operation applied to the sign expansion of `f` at `a` equals `f(a)`.","SignExpansion.ceil_apply_of_lt_sInf.{u_1} {f : NatOrdinal → SignType} {a : NatOrdinal} (hf : a < sInf (f ⁻¹' {0})) :
  (SignExpansion.ceil f) a = f a","```lean
theorem ceil_sign_expansion_eq_apply (f : ℕ → ℤ) (a : ℕ) 
    (h : a < sInf {b : ℕ | f b = 0}) : 
    ⌈signExpansion f a⌉₊ = f a := by sorry
```","```lean
theorem SignExpansion.ceil_apply_of_lt_sInf {f : NatOrdinal → SignType} {a : NatOrdinal} (hf : a < sInf (f ⁻¹' {0})) :
  (SignExpansion.ceil f) a = f a
```",78,0,T,"A exactly matches target signature structure with correct types (NatOrdinal, SignType, SignExpansion.ceil). B uses wrong types (ℕ, ℤ) and wrong functions (⌈⌉₊, signExpansion).",False,False,22,2
1099700,Nimber.oeval_one,combinatorial-games,CombinatorialGames.Nimber.SimplestExtension.Polynomial,0,58,The theorem states that evaluating any nimber $x$ at the ordinal $1$ yields the nimber $1$.,Nimber.oeval_one.{u_1} (x : Nimber) : Nimber.oeval x 1 = 1,"```lean
theorem nimber_eval_one (x : Nimber) : x.eval 1 = 1 := by sorry
```","```lean
theorem Nimber.oeval_one (x : Nimber) : Nimber.oeval x 1 = 1 := by sorry
```",39,0,T,"B exactly matches target signature; A uses different names (eval vs oeval, nimber_eval_one vs Nimber.oeval_one)",False,False,7,5
1122350,IGame.Numeric.lt_div_iff',combinatorial-games,CombinatorialGames.Surreal.Division,3,140,"For numeric impartial games $x$, $y$, and $z$ where $z > 0$, the inequality $x < y/z$ holds if and only if $z \cdot x < y$.","IGame.Numeric.lt_div_iff'.{u_1} {x y z : IGame} [IGame.Numeric x] [IGame.Numeric y] [IGame.Numeric z] (hz : 0 < z) :
  x < y / z ↔ z * x < y","```lean
theorem impartial_game_div_iff {x y z : ℚ} (hz : z > 0) : x < y / z ↔ z * x < y := by sorry
```","```lean
theorem IGame.Numeric.lt_div_iff {x y z : IGame} [IGame.Numeric x] [IGame.Numeric y] [IGame.Numeric z] (hz : 0 < z) : x < y / z ↔ z * x < y
```",73,0,T,"A matches the target signature exactly (types, context, name), while B uses a completely different type (ℚ instead of IGame).",False,False,15,2
1191979,NatOrdinal.pos_iff_ne_zero,combinatorial-games,CombinatorialGames.NatOrdinal.Basic,0,68,"The theorem states that for a natural ordinal $a$, the condition that $0 < a$ is equivalent to the condition that $a \neq 0$.",NatOrdinal.pos_iff_ne_zero.{u_1} {a✝ : NatOrdinal} : 0 < a✝ ↔ a✝ ≠ 0,"```lean
theorem Ordinal.pos_iff_ne_zero (a : Ordinal) : 0 < a ↔ a ≠ 0 := by sorry
```","```lean
theorem NatOrdinal.zero_lt_iff_ne_zero {a : NatOrdinal} : 0 < a ↔ a ≠ 0 := by sorry
```",14,0,T,"B matches the target type NatOrdinal exactly, while A uses Ordinal which is a different type.",False,False,9,8
1066632,Surreal.leadingCoeff_inv,combinatorial-games,CombinatorialGames.Surreal.Leading,1,100,The leading coefficient of the inverse of a surreal number equals the inverse of the leading coefficient of that surreal number.,Surreal.leadingCoeff_inv.{u_1} (x : Surreal) : Surreal.leadingCoeff x⁻¹ = (Surreal.leadingCoeff x)⁻¹,"```lean
theorem Surreal.leadingCoeff_inv (x : Surreal) (hx : x ≠ 0) : 
  leadingCoeff (x⁻¹) = (leadingCoeff x)⁻¹ := by sorry
```","```lean
theorem Surreal.leadingCoeff_inv (x : Surreal) : Surreal.leadingCoeff (x⁻¹) = (Surreal.leadingCoeff x)⁻¹
```",79,0,T,B matches target exactly; A adds unnecessary hypothesis hx : x ≠ 0 not in target,False,False,13,3
1033598,Game.mk_natCast,combinatorial-games,CombinatorialGames.Game.Basic,5,47,"The theorem states that for any natural number $n$, applying the `Game.mk` constructor to the natural number cast of $n$ (interpreted as a game) equals the natural number cast of $n$ directly as a game.",Game.mk_natCast.{u_1} (n : ℕ) : Game.mk ↑n = ↑n,"```lean
theorem Game.mk_ofNat (n : ℕ) : Game.mk (↑n : Game) = ↑n := by sorry
```","```lean
theorem Game.mk_natCast (n : ℕ) : Game.mk (↑n : IGame) = (↑n : Game)
```",44,0,T,B matches target exactly with IGame and Game types; A uses Game for both sides.,False,False,8,8
1027164,Surreal.wpow_vle_wpow_iff,combinatorial-games,CombinatorialGames.Surreal.Pow,2,70,"The theorem states that for surreal numbers \(x\) and \(y\), the surreal exponential \(\omega^x\) is less than or equal to \(\omega^y\) in the veblen order if and only if \(x\) is less than or equal to \(y\) in the standard surreal order.",Surreal.wpow_vle_wpow_iff.{u_1} {x y : Surreal} : ω^ x ≤ᵥ ω^ y ↔ x ≤ y,"```lean
theorem surreal_exp_le_iff_le (x y : Surreal) : ω ^ x ≤ ω ^ y ↔ x ≤ y
```","```lean
theorem Surreal.wpow_vle_iff {x y : Surreal} : ω ^ x ≤ᵥ ω ^ y ↔ x ≤ y := by sorry
```",35,0,T,"Candidate B uses vle (≤ᵥ) matching target, while A uses wrong ≤ operator.",False,False,9,9
1079280,NatOrdinal.toSurreal_def,combinatorial-games,CombinatorialGames.Surreal.Ordinal,3,116,"The surreal number representation of a natural ordinal `o` is defined as the surreal number with left set being the image of all strictly smaller natural ordinals under the surreal conversion function, and empty right set.",NatOrdinal.toSurreal_def.{u_1} (o : NatOrdinal) : NatOrdinal.toSurreal o = !{⇑NatOrdinal.toSurreal '' Set.Iio o | ∅},"```lean
def Ordinal.toSurreal (o : Ordinal) : Surreal :=
  Surreal.mk (fun x => Ordinal.toSurreal x.val) (fun _ => False)
```","```lean
def NatOrdinal.toSurreal (o : NatOrdinal) : Surreal :=
  !{⇑NatOrdinal.toSurreal '' Set.Iio o | ∅}
```",126,0,T,B matches the target exactly; A uses wrong type (Ordinal vs NatOrdinal) and different implementation.,False,False,15,5
1098490,Nimber.Lex.coe_X_pow_lt_coe_X_pow_iff,combinatorial-games,CombinatorialGames.Nimber.SimplestExtension.Polynomial,0,101,"Looking at this declaration, it states that in the lexicographic ordering of nimbers (elements of `Nimber.Lex`), the power $X^m$ (where $X$ is the polynomial indeterminate, viewed as a nimber through the coercion) is less than the power $X^n$ if and only if $m < n$ as natural numbers.",Nimber.Lex.coe_X_pow_lt_coe_X_pow_iff.{u_1} {m n : ℕ} : ↑Polynomial.X ^ m < ↑Polynomial.X ^ n ↔ m < n,"```lean
theorem Nimber.Lex.pow_lt_pow_iff (m n : ℕ) : (X : Nimber.Lex) ^ m < (X : Nimber.Lex) ^ n ↔ m < n := by sorry
```","```lean
theorem Nimber.Lex.coe_X_pow_lt_coe_X_pow_iff {m n : ℕ} : (↑(Polynomial.X ^ m) : Nimber.Lex Nimber) < ↑(Polynomial.X ^ n) ↔ m < n := by sorry
```",82,0,T,"B matches the target signature exactly with explicit Polynomial.X coercions and types, while A uses implicit X which may be ambiguous.",False,False,13,12
1036512,Surreal.Cut.left_subset_left_iff,combinatorial-games,CombinatorialGames.Surreal.Cut,3,108,A surreal cut $c$ is less than or equal to a surreal cut $d$ if and only if the left set of $c$ is a subset of the left set of $d$.,Surreal.Cut.left_subset_left_iff.{u_1} {c d : Surreal.Cut} : Surreal.Cut.left c ⊆ Surreal.Cut.left d ↔ c ≤ d,"```lean
theorem surreal_cut_le_iff_left_subset {c d : SurrealCut} : c ≤ d ↔ c.L ⊆ d.L := by sorry
```","```lean
theorem Surreal.Cut.le_iff_left_subset (c d : Surreal.Cut) : c ≤ d ↔ c.left ⊆ d.left := by sorry
```",21,0,T,"B uses correct namespace and field names (Surreal.Cut, .left); A uses wrong type/field names (SurrealCut, .L)",False,False,12,13
1080562,Nimber.IsRing.mul_lt,combinatorial-games,CombinatorialGames.Nimber.SimplestExtension.Basic,19,117,"Looking at this declaration, it states that for a Nimber $x$ with the property `IsRing` (which marks it as being in the Cantor normal form ""ring part""), if $y < x$ and $z < x$, then $y \cdot z < x$. In other words, the product of two nimbers that are both strictly less than a ring-property nimber is also strictly less than that nimber.",Nimber.IsRing.mul_lt.{u_1} {x : Nimber} (self : Nimber.IsRing x) ⦃y z : Nimber⦄ (hy : y < x) (hz : z < x) : y * z < x,"```lean
theorem Nimber.mul_lt_of_lt_of_isRing {x y z : Nimber} (hx : x.IsRing) (hy : y < x) (hz : z < x) : y * z < x
```","```lean
theorem Nimber.mul_lt_of_lt_of_lt_of_isRing {x y z : Nimber} (hx : IsRing x) (hy : y < x) (hz : z < x) : y * z < x
```",10,0,B,B uses x.IsRing matching the target's dot notation style; A uses IsRing x which is equivalent but less aligned with target style.,False,False,10,10
1042605,Dyadic.num_natCast,combinatorial-games,CombinatorialGames.Mathlib.Dyadic,1,47,"The theorem states that for any natural number $n$, the numerator of $n$ when viewed as a dyadic rational (a rational number with denominator a power of 2) equals $n$ itself as an integer.",Dyadic.num_natCast (n : ℕ) : Dyadic.num ↑n = ↑n,"```lean
theorem dyadic_rational_numerator (n : ℕ) : (↑n : ℚ).num = n := by sorry
```","```lean
theorem Dyadic.num_natCast (n : ℕ) : Dyadic.num ↑n = ↑n := by sorry
```",15,0,T,A matches the target exactly with Dyadic.num on Dyadic type; B uses ℚ.num on rationals instead.,False,False,9,4
1151269,Surreal.Cut.neg_leftSurreal_image,combinatorial-games,CombinatorialGames.Surreal.Cut,1,128,The image of a set of surreal numbers under the composition of negation and the left surreal cut function equals the image of the negation of that set under the right surreal cut function.,"Surreal.Cut.neg_leftSurreal_image.{u_1} (s : Set Surreal) :
  -⇑Surreal.Cut.leftSurreal '' s = ⇑Surreal.Cut.rightSurreal '' (-s)","```lean
theorem surreal_cut_negation_image (S : Set Surreal) :
    (fun x => -Surreal.cutL (-x)) '' S = (fun x => Surreal.cutR (-x)) '' S := by sorry
```","```lean
theorem Surreal.Cut.image_neg_leftSurreal (s : Set Surreal) :
    (fun x => -Surreal.Cut.leftSurreal x) '' s = Surreal.Cut.rightSurreal '' (-s) := by sorry
```",74,0,T,B matches target's left/right structure; A incorrectly uses cutL/cutR instead of leftSurreal/rightSurreal and wrong RHS.,False,False,18,11
