node_id,full_name,F_signature,NL,F_T,dep_count,F_Tnames,dep_names_count,judge_T_vs_Tnames,judge_T_vs_Tnames_notes,vacuous_Tnames,edit_dist_Tnames,F_Trandom,rand_count,judge_T_vs_Trandom,judge_T_vs_Trandom_notes,vacuous_Trandom,edit_dist_Trandom
1910608,NegAppModule,"NegAppModule.{u_1, u_2} (C : Type) [CategoryTheory.Category.{u_1, 0} C] (R : Type) [DivisionRing R]
  (F : CategoryTheory.Functor C (ModuleCat R)) (θ : EndRing C R F) (X : C) (x : ↑(CategoryTheory.Functor.obj F X)) :
  (CategoryTheory.ConcreteCategory.hom (CategoryTheory.NatTrans.app (OppEndo C R F θ) X)) x =
    -(CategoryTheory.ConcreteCategory.hom (CategoryTheory.NatTrans.app θ X)) x","Looking at this Lean 4 declaration:

This theorem states that for a category C with a division ring R, a functor F from C to R-modules, a natural transformation θ (called an endomorphism ring), an object X in C, and an element x in F(X), the action of the opposite endomorphism (OppEndo) on x equals the negative of the action of θ on x. In other words, the opposite endomorphism is literally the negative of the original endomorphism when applied to any element.","```lean
theorem OppEndo.apply_eq_neg {C : Type} [CategoryTheory.Category.{0, 0} C] {R : Type} [DivisionRing R]
  {F : CategoryTheory.Functor C (ModuleCat R)} (θ : EndRing C R F) {X : C} (x : F.obj X) :
  OppEndo C R F θ x = -θ x := by sorry
```",47,"```lean
theorem OppEndo.apply_eq_neg {C : Type*} [CategoryTheory.Category C] {R : Type*} [DivisionRing R] (F : C ⥤ ModuleCat R) (θ : F ⟶ F) (X : C) (x : (F.obj X : Type*)) : OppEndo θ X x = -(θ.app X x)
```",47,T,A uses correct ConcreteCategory.hom structure matching target. B lacks ConcreteCategory.hom and uses wrong θ type (⟶ instead of EndRing).,False,31,"```lean
theorem OppEndoAppIsNeg (C : Type) [CategoryTheory.Category.{u_1, 0} C] (R : Type) [DivisionRing R]
  (F : CategoryTheory.Functor C (ModuleCat R)) (θ : EndRing C R F) (X : C)
  (x : ↑(CategoryTheory.Functor.obj F X)) :
  (CategoryTheory.ConcreteCategory.hom (CategoryTheory.NatTrans.app (OppEndo C R F θ) X)) x =
    -(CategoryTheory.ConcreteCategory.hom (CategoryTheory.NatTrans.app θ X)) x := by sorry
```",47,Trandom,B matches target signature exactly including universes and explicit morphism applications; A uses simplified notation that may not align with target's concrete category structure.,False,5
1843165,Indecomposable',"Indecomposable'.{u_1} {C : Type} [CategoryTheory.Category.{0, 0} C] {K : Type} [DivisionRing K]
  {M : CategoryTheory.Functor C (ModuleCat K)} (N : PersistenceSubmodule M) : Prop",A persistence submodule `N` of a functor `M` from a category `C` to the category of modules over a division ring `K` is **indecomposable** if it cannot be written as the direct sum of two non-trivial persistence submodules.,"```lean
def PersistenceSubmodule.Indecomposable {C : Type} [CategoryTheory.Category.{u_1, 0} C] {K : Type} [DivisionRing K]
  {M : CategoryTheory.Functor C (ModuleCat K)} (N : PersistenceSubmodule M) : Prop :=
  ∀ (N₁ N₂ : PersistenceSubmodule M), N = N₁ ⊔ N₂ → N₁ ⊓ N₂ = ⊥ → N₁ = ⊥ ∨ N₂ = ⊥
```",20,"```lean
def PersistenceSubmodule.Indecomposable {C : Type*} [CategoryTheory.Category C] {K : Type*} [DivisionRing K] {M : CategoryTheory.Functor C (ModuleCat K)} (N : PersistenceSubmodule M) : Prop :=
  ∀ N₁ N₂ : PersistenceSubmodule M, N₁ ≤ N → N₂ ≤ N → N₁ ⊔ N₂ = N → N₁ = ⊥ ∨ N₂ = ⊥
```",20,T,"A uses direct decomposition N = N₁ ⊔ N₂ with directness N₁ ⊓ N₂ = ⊥, matching standard indecomposability. B adds redundant ≤ conditions.",False,34,"```lean
def IsIndecomposable {C : Type} [CategoryTheory.Category.{0, 0} C] {K : Type} [DivisionRing K]
  {M : CategoryTheory.Functor C (ModuleCat K)} (N : PersistenceSubmodule M) : Prop :=
  ∀ (N₁ N₂ : PersistenceSubmodule M), N₁ ≤ N → N₂ ≤ N → N = N₁ ⊔ N₂ → 
  sSupIndep {N₁, N₂} → IsBot N₁ ∨ IsBot N₂
```",20,T,"B matches signature name and captures indecomposability correctly via direct sum with trivial intersection; A adds redundant conditions N₁≤N, N₂≤N (implied by sup) and uses sSupIndep instead of infimum.",False,32
1913950,IntervalModuleMorphism_identity,"IntervalModuleMorphism_identity (F : Type) [DivisionRing F] (I : Interval ℝ) :
  IntervalModuleMorphism F ⋯ = CategoryTheory.CategoryStruct.id F[I]","The identity morphism in the category of interval modules (which takes a module over an interval and returns itself with the identity linear map) is equal to the categorical identity morphism on the interval module F[I], where F is a division ring and I is an interval in the real numbers.","```lean
theorem intervalModuleIdentity (F : Type) [DivisionRing F] (I : Interval ℝ) :
  IntervalModuleMorphism F (le_refl I) = CategoryTheory.CategoryStruct.id (IntervalModuleObject F I) := by sorry
```",42,"```lean
theorem intervalModuleIdentityEq (F : Type*) [DivisionRing F] (I : Interval ℝ) :
  (IntervalModuleMorphism.id : IntervalModuleMorphism F I → IntervalModuleMorphism F I) =
  @CategoryTheory.CategoryStruct.id (IntervalModuleObject F I) _ (IntervalModuleObject.mk F I)
```",42,T,A matches target shape: morphism from reflexive order equals id. B has incorrect type for id.,False,18,"```lean
theorem IntervalModuleMorphism_id (F : Type) [DivisionRing F] (I : Interval ℝ) :
  IntervalModuleMorphism F (le_refl I) = CategoryTheory.CategoryStruct.id (F[I]) := by sorry
```",13,Trandom,"B uses F[I] notation matching target, while A expands to IntervalModuleObject. Both use le_refl correctly for identity morphism.",False,8
1782917,Bump,"Bump.{u, v, u_1, u_2} {A : Type u} [CategoryTheory.Category.{v, u} A] {C : Type u_1}
  [CategoryTheory.Category.{u_2, u_1} C] (e : A) {S : Set C} {z : A} (hz : CategoryTheory.Limits.IsZero z)
  (hS : good S) : CategoryTheory.Functor C A","The statement defines a functor from category C to category A, given an element e of A, a set S of objects in C, an object z in A that is a zero object, and a proof that S is ""good"" (satisfies the good property).","```lean
def bumpFunctor {A : Type u} [CategoryTheory.Category.{v, u} A] {C : Type u_1}
  [CategoryTheory.Category.{u_2, u_1} C] (e : A) {S : Set C} {z : A} (hz : CategoryTheory.Limits.IsZero z)
  (hS : good S) : CategoryTheory.Functor C A :=
  sorry
```",49,"```lean
def bumpFunctor {C A : Type*} [CategoryTheory.Category C] [CategoryTheory.Category A] 
    (e : A) (S : Set C) (z : A) (hz : CategoryTheory.Limits.IsZero z) (hS : good S) : 
    CategoryTheory.Functor C A
```",49,T,A matches explicit universe variables and implicit/explicit argument patterns; B omits universe vars and makes S explicit instead of implicit.,False,20,"```lean
def Bump {A : Type u} [CategoryTheory.Category.{v, u} A] {C : Type u_1}
  [CategoryTheory.Category.{u_2, u_1} C] (e : A) {S : Set C} {z : A} (hz : CategoryTheory.Limits.IsZero z) (hS : good S) :
  CategoryTheory.Functor C A := by sorry
```",13,Trandom,"Candidate A has the exact name 'Bump' matching the target, while B uses 'bumpFunctor'. Names matter for definitional matching.",False,7
1790933,Dual.DirectSumDecomposition.IsRefinement,"Dual.DirectSumDecomposition.IsRefinement.{u_1} {C : Type} [CategoryTheory.Category.{0, 0} C] {K : Type} [DivisionRing K]
  {M : CategoryTheory.Functor C (ModuleCat K)} (D₁ D₂ : Dual.DirectSumDecomposition M) : Prop","Looking at this Lean 4 declaration, I need to understand what it defines in the context of direct sum decompositions for modules over a division ring.

This declaration defines a relation `IsRefinement` between two direct sum decompositions `D₁` and `D₂` of a functor `M` from a category `C` to the category of `K`-modules (where `K` is a division ring). The relation `IsRefinement D₁ D₂` is a proposition that presumably captures when the decomposition `D₂` is a refinement of the decomposition `D₁`, meaning that each summand in `D₁` can be further decomposed as a direct sum of summands from `D₂`.","```lean
def Dual.DirectSumDecomposition.IsRefinement {C : Type} [CategoryTheory.Category.{0, 0} C] {K : Type} [DivisionRing K] {M : CategoryTheory.Functor C (ModuleCat K)} (D₁ D₂ : Dual.DirectSumDecomposition M) : Prop :=
  D₁ ⊆ D₂
```",18,"```lean
def Dual.DirectSumDecomposition.IsRefinement
    {K : Type*} [DivisionRing K]
    {C : Type*} [CategoryTheory.Category C]
    {M : C ⥤ ModuleCat K}
    (D₁ D₂ : Dual.DirectSumDecomposition M) : Prop :=
  ∀ i : D₁, ∃ s : Set D₂, (⨆ j ∈ s, (j : Dual.DirectSumDecomposition M)) = i
```",18,Tnames,"A is likely vacuous (subset on decompositions undefined). B defines refinement via supremum condition, matching standard refinement notion.",False,35,"```lean
def Dual.DirectSumDecomposition.IsRefinement {C : Type} [CategoryTheory.Category.{0, 0} C] {K : Type} [DivisionRing K] {M : CategoryTheory.Functor C (ModuleCat K)} (D₁ D₂ : Dual.DirectSumDecomposition M) : Prop := by sorry
```",18,T,B provides a meaningful definition (subset relation) while A uses sorry (incomplete). Neither appears vacuous as they define a refinement relation.,False,5
1883546,PersistenceSubmodule.map_le',"PersistenceSubmodule.map_le'.{u_1, u_2} {C : Type} [CategoryTheory.Category.{u_1, 0} C] {K : Type} [DivisionRing K]
  {M : CategoryTheory.Functor C (ModuleCat K)} (self : PersistenceSubmodule M) {c d : C} (f : c ⟶ d) :
  Submodule.map (ModuleCat.Hom.hom (CategoryTheory.Functor.map M f)) (PersistenceSubmodule.toFun self c) ≤
    PersistenceSubmodule.toFun self d","For a persistence submodule of a functor $M$ from a category $C$ to the category of modules over a division ring $K$, and for any morphism $f: c \to d$ in $C$, the image of the submodule at $c$ under the linear map induced by $M(f)$ is contained in the submodule at $d$.","```lean
theorem PersistenceSubmodule.map_le {C : Type} [CategoryTheory.Category.{u_1, 0} C] {K : Type} [DivisionRing K] {M : CategoryTheory.Functor C (ModuleCat K)} (P : PersistenceSubmodule M) {c d : C} (f : c ⟶ d) : Submodule.map (ModuleCat.Hom.hom (CategoryTheory.Functor.map M f)) (P.toFun c) ≤ P.toFun d
```",30,"```lean
theorem PersistenceSubmodule.map_le {K : Type*} [DivisionRing K] {C : Type*} [CategoryTheory.Category C] 
    (M : C ⥤ ModuleCat K) (S : PersistenceSubmodule M) {c d : C} (f : c ⟶ d) :
    Submodule.map (M.map f).toLinearMap (S.toFun c) ≤ S.toFun d := by sorry
```",30,T,B matches target signature exactly with explicit universe levels and ModuleCat.Hom.hom; A uses toLinearMap which differs semantically.,False,28,"```lean
theorem PersistenceSubmodule.map_le {C : Type u_1} [CategoryTheory.Category.{u_1, 0} C] {K : Type u_2} [DivisionRing K] {M : CategoryTheory.Functor C (ModuleCat K)} {c d : C} (N : PersistenceSubmodule M) (f : c ⟶ d) : Submodule.map (ModuleCat.Hom.hom (CategoryTheory.Functor.map M f)) (N c) ≤ N d := by sorry
```",30,T,B exactly matches target with P.toFun; A uses N c which is likely coercion but less explicit than target's toFun.,False,21
1857260,PersistenceSubmodule.toFun,"PersistenceSubmodule.toFun.{u_1, u_2} {C : Type} [CategoryTheory.Category.{u_1, 0} C] {K : Type} [DivisionRing K]
  {M : CategoryTheory.Functor C (ModuleCat K)} (self : PersistenceSubmodule M) (c : C) :
  Submodule K ↑(CategoryTheory.Functor.obj M c)","The function `PersistenceSubmodule.toFun` takes a persistence submodule of a functor M from a category C to K-modules (where K is a division ring), and assigns to each object c in C a submodule of M(c).","```lean
def PersistenceSubmodule.toFun {C : Type} [CategoryTheory.Category C] {K : Type} [DivisionRing K]
  (M : CategoryTheory.Functor C (ModuleCat K)) (P : PersistenceSubmodule M) :
  ∀ (c : C), Submodule K (M.obj c : Type _)
```",17,"```lean
def PersistenceSubmodule.toFun {C : Type*} [CategoryTheory.Category C] {K : Type*} [DivisionRing K] {M : C ⥤ ModuleCat K} (p : PersistenceSubmodule M) (c : C) : Submodule K (M.obj c) := sorry
```",17,Tnames,B matches argument order (self then c). A swaps M into parameter and changes to curriedΠ form.,False,15,"```lean
def PersistenceSubmodule.toFun {C : Type} [CategoryTheory.Category.{u_1, 0} C] {K : Type} [DivisionRing K] {M : CategoryTheory.Functor C (ModuleCat K)} (N : PersistenceSubmodule M) (c : C) : Submodule K ↑(CategoryTheory.Functor.obj M c) := by sorry
```",17,Trandom,A matches signature exactly including universe levels and coercion; B mismatches parameter order and type syntax,False,6
1794525,IntervalModuleObject,IntervalModuleObject (F : Type) [DivisionRing F] (I : Interval ℝ) : CategoryTheory.Functor ℝ (ModuleCat F),The `IntervalModuleObject` construction associates to each division ring `F` and interval `I` of real numbers a functor from the real numbers (viewed as a category) to the category of `F`-modules. This functor captures the algebraic structure of modules indexed by real numbers within a specified interval.,"```lean
def IntervalModuleObject (F : Type) [DivisionRing F] (I : Interval ℝ) : CategoryTheory.Functor ℝ (ModuleCat F) :=
  Bump 0 CategoryTheory.Limits.isZero_zero (Interval.isGood I)
```",33,"```lean
def IntervalModuleObject (F : Type*) [DivisionRing F] (I : Interval ℝ) :
    CategoryTheory.Functor (Preorder.smallCategory ℝ) (ModuleCat F) := by sorry
```",33,T,"A uses sorry (incomplete), B provides actual implementation. A changes signature with Preorder.smallCategory coercion.",False,7,"```lean
def IntervalModuleObject (F : Type) [DivisionRing F] (I : Interval ℝ) :
  CategoryTheory.Functor ℝ (Module F) := by sorry
```",13,T,B matches target signature exactly and provides a body; A uses wrong type Module F vs ModuleCat F and has sorry body.,False,5
1781676,NonemptyInterval.ordConnected,"NonemptyInterval.ordConnected.{u_1} {α : Type u_1} [Preorder α] (I : NonemptyInterval α) :
  Set.OrdConnected (Set.Icc (Prod.fst (NonemptyInterval.toProd I)) (Prod.snd (NonemptyInterval.toProd I)))",The closed interval from the first endpoint to the second endpoint of a nonempty interval is an order-connected set.,"```lean
theorem NonemptyInterval.ordConnected {α : Type*} [Preorder α] (i : NonemptyInterval α) :
  Set.OrdConnected (Set.Icc i.toProd.fst i.toProd.snd) := by sorry
```",20,"```lean
theorem NonemptyInterval.ordConnected {α : Type*} [Preorder α] (i : NonemptyInterval α) :
    Set.OrdConnected (Set.Icc i.toProd.1 i.toProd.2) := by sorry
```",20,tie,Both use equivalent projections: .1 = .fst and .2 = .snd for products. Semantically identical.,False,11,"```lean
def Interval.ordConnected {α : Type u_2} [PartialOrder α] (I : Interval α) : Set.OrdConnected ↑I := by sorry
```",1,T,"A matches the target signature closely with correct types (NonemptyInterval, Preorder, Icc). B uses wrong types (Interval, PartialOrder, coercion).",False,12
1779338,Dual.DirectSumDecomposition.sSupIndep',"Dual.DirectSumDecomposition.sSupIndep'.{u_1} {C : Type} [CategoryTheory.Category.{0, 0} C] {K : Type} [DivisionRing K]
  {M : CategoryTheory.Functor C (ModuleCat K)} (self : Dual.DirectSumDecomposition M) :
  sSupIndep (Dual.DirectSumDecomposition.carrier self)","The theorem states that for a direct sum decomposition of a functor M from a category C to modules over a division ring K, the carrier (set of submodules) of this decomposition is supremum-independent, meaning that no submodule in the carrier is contained in the supremum of the others.","```lean
theorem Dual.DirectSumDecomposition.carrier_sSupIndep {C : Type} [CategoryTheory.Category.{0, 0} C] {K : Type} [DivisionRing K] {M : CategoryTheory.Functor C (ModuleCat K)} (decomp : Dual.DirectSumDecomposition M) : sSupIndep decomp.carrier
```",13,"```lean
theorem Dual.DirectSumDecomposition.carrier_sSup_indep {K : Type*} [DivisionRing K] {C : Type*} [CategoryTheory.Category C] {M : CategoryTheory.Functor C (ModuleCat K)} (dec : Dual.DirectSumDecomposition M) : sSup_indep (dec.carrier : Set (PersistenceSubmodule M))
```",13,T,B matches target exactly in types and names; A uses alias sSup_indep and casts carrier to Set.,False,18,"```lean
theorem Dual.DirectSumDecomposition.carrier_sSupIndep {C : Type} [CategoryTheory.Category.{0, 0} C] {K : Type} [DivisionRing K] {M : CategoryTheory.Functor C (ModuleCat K)} (D : Dual.DirectSumDecomposition M) : sSupIndep (Dual.DirectSumDecomposition.carrier D) := by sorry
```",13,tie,Both candidates have identical signatures matching the target. The proof difference (missing vs sorry) is irrelevant for signature matching.,False,7
1796928,Pi.iSupIndep_iff,"Pi.iSupIndep_iff.{u_1, u_2, u_3} {ι : Type u_1} {κ : Type u_2} {α : Type u_3} [CompleteLattice α] {f : ι → κ → α} :
  iSupIndep f ↔ ∀ (k : κ), iSupIndep fun x => f x k","Looking at this theorem, I need to understand what `iSupIndep` means and how it relates to functions from index types to a complete lattice.

The theorem states that a family of functions `f : ι → κ → α` (where `α` is a complete lattice) is supremum-independent if and only if for each fixed element `k` in `κ`, the family of values `f x k` (as `x` ranges over `ι`) is supremum-independent.

In other words, supremum independence of a family of functions is equivalent to pointwise supremum independence: the functions are supremum-independent precisely when, for each coordinate in the codomain, the corresponding family of values at that coordinate is supremum-independent.","```lean
theorem iSupIndep_pi {ι : Sort u_5} {κ : Type u_8} {α : κ → Type u_9} [(i : κ) → CompleteLattice (α i)]
    (f : ι → (k : κ) → α k) : iSupIndep f ↔ ∀ (k : κ), iSupIndep fun (x : ι) => f x k
```",41,"```lean
theorem iSupIndep_pi {ι κ α : Type*} [CompleteLattice α] {f : ι → κ → α} :
    iSupIndep f ↔ ∀ k, iSupIndep fun i => f i k := by sorry
```",41,Tnames,"Both match the target semantically, but A uses more standard Lean 4 syntax with implicit types and cleaner presentation.",False,21,"```lean
theorem iSupIndep_fun {ι : Type*} {κ : Type*} {α : Type*} [CompleteLattice α] 
    (f : ι → κ → α) : iSupIndep f ↔ ∀ k, iSupIndep fun i => f i k
```",0,Trandom,Candidate B matches the target signature exactly with universe polymorphism and explicit types. Candidate A uses dependent types which differs semantically.,False,16
1781674,Interval.ordConnected,Interval.ordConnected.{u_2} {α : Type u_2} [PartialOrder α] (I : Interval α) : Set.OrdConnected ↑I,"A theorem stating that for any interval $I$ in a partially ordered type $\alpha$, the underlying set of $I$ is order-connected, meaning that if two elements belong to the interval, then every element between them also belongs to the interval.","```lean
theorem Interval.ordConnected {α : Type u_1} [PartialOrder α] (I : Interval α) : Set.OrdConnected (↑I : Set α) := by sorry
```",19,"```lean
theorem Interval.ordConnected {α : Type*} [PartialOrder α] (I : Interval α) : Set.OrdConnected (I : Set α)
```",19,T,B uses explicit coercion ↑I matching target exactly; A uses implicit coercion.,False,8,"```lean
theorem Interval.ordConnected {α : Type u_1} [Preorder α] (I : Interval α) : Set.OrdConnected (↑I : Set α) := by sorry
```",1,T,"Candidate A uses PartialOrder which matches the target, while B uses the weaker Preorder typeclass.",False,11
1795142,Subfunctor.inj_cond,"Subfunctor.inj_cond.{u_1, u_2} {R : Type} [DivisionRing R] {C : Type} [CategoryTheory.Category.{u_1, 0} C]
  {F : CategoryTheory.Functor C (ModuleCat R)} (self : Subfunctor R C F) (X : C) :
  Function.Injective ⇑(Subfunctor.injection self X)","Looking at this Lean 4 declaration:

The `inj_cond` theorem states that for a division ring `R`, a category `C`, a functor `F` from `C` to the category of `R`-modules, and a subfunctor `self` of `F`, the injection map from the subfunctor to `F` at any object `X` in `C` is an injective function.","```lean
theorem inj_cond {R : Type} [DivisionRing R] {C : Type} [CategoryTheory.Category.{0, 0} C]
    {F : CategoryTheory.Functor C (ModuleCat R)} (self : Subfunctor R C F) (X : C) :
    Function.Injective (self.injection X)
```",24,"```lean
theorem Subfunctor.inj_cond {R : Type*} [DivisionRing R] {C : Type*} [CategoryTheory.Category C] (F : C ⥤ ModuleCat R) (self : Subfunctor F) (X : C) : Function.Injective (self.injection X)
```",24,T,A swaps argument order (F before self) and uses different universe vars; B matches target signature more closely,False,15,"```lean
inj_cond : ∀ {R : Type} [inst : DivisionRing R] {C : Type} [inst : CategoryTheory.Category C] 
  {F : CategoryTheory.Functor C (ModuleCat R)} (self : Subfunctor R C F) (X : C),
  Function.Injective (fun x => (x : ↑(CategoryTheory.Functor.obj F X)))
```",24,T,Candidate B matches target better: uses self.injection X explicitly. Both capture injectivity correctly. Neither vacuous.,False,19
1894417,IsZero_IntervalModuleObject'_zero,IsZero_IntervalModuleObject'_zero (F : Type) [DivisionRing F] : CategoryTheory.Limits.IsZero F[⊥],The statement asserts that the interval module object associated with the bottom element (empty interval) in the category of interval module objects over a division ring F is a zero object in the categorical sense.,"```lean
theorem isZero_intervalModuleObject_bot (F : Type) [DivisionRing F] : 
    CategoryTheory.Limits.IsZero (IntervalModuleObject F ⊥) := by sorry
```",33,"```lean
theorem isZero_intervalModuleObject_bot (F : Type u) [DivisionRing F] : 
  CategoryTheory.Limits.IsZero (⊥ : IntervalModuleObject F) := by sorry
```",33,T,Target uses F[⊥] notation which likely desugars to IntervalModuleObject F ⊥. A incorrectly casts ⊥ to IntervalModuleObject F first.,False,11,"```lean
theorem IntervalModuleObject_bot_isZero (F : Type) [DivisionRing F] :
  CategoryTheory.Limits.IsZero (IntervalModuleObject F ⊥) := by sorry
```",13,tie,"Both candidates formalize the same statement with identical type and content, only differing in naming convention.",False,8
1794527,Interval.isGood,Interval.isGood.{u_2} {α : Type u_2} [PartialOrder α] (I : Interval α) : good ↑I,"The theorem states that for any interval $I$ in a partially ordered type $\alpha$, the underlying set of $I$ (obtained by coercion) is a good set.","```lean
theorem Interval.coe_good {α : Type u} [PartialOrder α] (I : Interval α) : good (↑I : Set α) := by sorry
```",25,"```lean
theorem Interval.good {α : Type*} [PartialOrder α] (I : Interval α) : good (↑I : Set α) := by sorry
```",25,Tnames,Target name is isGood; B uses 'good' closer to isGood convention. Both semantically equivalent otherwise.,False,11,"```lean
theorem good_coe_interval {α : Type*} [Preorder α] (I : Interval α) : good (↑I : Set α)
```",13,T,"B matches namespace, type class (PartialOrder vs Preorder), and universe polymorphism more closely. Neither is vacuous.",False,9
1835295,Dual.DirectSumDecomposition.RefinmentMapFunctorial,"Dual.DirectSumDecomposition.RefinmentMapFunctorial.{u_1} {C : Type} [CategoryTheory.Category.{0, 0} C] {K : Type}
  [DivisionRing K] {M : CategoryTheory.Functor C (ModuleCat K)} (I J K✝ : Dual.DirectSumDecomposition M)
  (hij : Dual.DirectSumDecomposition.IsRefinement J I) (hjk : Dual.DirectSumDecomposition.IsRefinement K✝ J)
  (hik : Dual.DirectSumDecomposition.IsRefinement K✝ I) (N : ↥K✝) :
  Dual.DirectSumDecomposition.RefinementMap I K✝ hik N =
    Dual.DirectSumDecomposition.RefinementMap I J hij (Dual.DirectSumDecomposition.RefinementMap J K✝ hjk N)","The theorem states that for three direct sum decompositions I, J, and K of a functor M (where K refines J, J refines I, and K refines I), the refinement map from I to K applied to an element N is equal to the composition of first applying the refinement map from J to K and then applying the refinement map from I to J; in other words, refinement maps are functorial (they compose correctly).","```lean
theorem Dual.DirectSumDecomposition.RefinementMapCompose {C : Type} [CategoryTheory.Category.{0, 0} C] {K : Type} [DivisionRing K] {M : CategoryTheory.Functor C (ModuleCat K)} (I J K : Dual.DirectSumDecomposition M) (hJI : Dual.DirectSumDecomposition.IsRefinement J I) (hKJ : Dual.DirectSumDecomposition.IsRefinement K J) (hKI : Dual.DirectSumDecomposition.IsRefinement K I) (N : K) : Dual.DirectSumDecomposition.RefinementMap I K hKI N = Dual.DirectSumDecomposition.RefinementMap I J hJI (Dual.DirectSumDecomposition.RefinementMap J K hKJ N)
```",30,"```lean
theorem Dual.DirectSumDecomposition.RefinementMap.comp {R : Type*} [DivisionRing R] {M : ModuleCat R} 
    {I J K : Dual.DirectSumDecomposition M} (hIJ : Dual.DirectSumDecomposition.IsRefinement J I) 
    (hJK : Dual.DirectSumDecomposition.IsRefinement K J) (hIK : Dual.DirectSumDecomposition.IsRefinement K I) 
    (N : PersistenceSubmodule R) :
    Dual.DirectSumDecomposition.RefinementMap hIK N = 
    Dual.DirectSumDecomposition.RefinementMap hJK (Dual.DirectSumDecomposition.RefinementMap hIJ N) := by sorry
```",30,T,"A matches type parameters, functor context, and argument order. B uses wrong types (ModuleCat R vs Functor, PersistenceSubmodule vs ↥K✝) and wrong refinement order.",False,35,"```lean
theorem Dual.DirectSumDecomposition.RefinementMapComp {C : Type} [CategoryTheory.Category.{0, 0} C] {K : Type} [DivisionRing K] {M : CategoryTheory.Functor C (ModuleCat K)} (I J K : Dual.DirectSumDecomposition M) (hKJ : Dual.DirectSumDecomposition.IsRefinement K J) (hJI : Dual.DirectSumDecomposition.IsRefinement J I) (hKI : Dual.DirectSumDecomposition.IsRefinement K I) (N : ↥K) : Dual.DirectSumDecomposition.RefinementMap I K hKI N = Dual.DirectSumDecomposition.RefinementMap I J hJI (Dual.DirectSumDecomposition.RefinementMap J K hKJ N)
```",28,Trandom,"Both match the target equation semantically. A correctly uses coercion (↥K) for the decomposition index N, while B uses bare K which is already a type parameter.",False,17
1793052,PersistenceSubmodule.coe_sSup,"PersistenceSubmodule.coe_sSup.{u_1, u_2} {C : Type} [CategoryTheory.Category.{u_2, 0} C] {K : Type} [DivisionRing K]
  {M : CategoryTheory.Functor C (ModuleCat K)} (S : Set (PersistenceSubmodule M)) : ⇑(sSup S) = ⨆ N ∈ S, ⇑N",The coercion of the supremum of a set of persistence submodules equals the supremum (taken over all modules N in the set) of the coercions of those persistence submodules.,"```lean
theorem PersistenceSubmodule.coe_sSup {C : Type} [CategoryTheory.Category.{u_1, 0} C] {K : Type} [DivisionRing K] {M : CategoryTheory.Functor C (ModuleCat K)} (s : Set (PersistenceSubmodule M)) (c : C) : ↑(SupSet.sSup s) c = sSup {N : Submodule K ↑(CategoryTheory.Functor.obj M c) | ∃ P ∈ s, ↑P c = N} := by sorry
```",45,"```lean
theorem PersistenceSubmodule.coe_sSup {R : Type*} [DivisionRing R] {ι : Type*} (s : Set (PersistenceSubmodule R ι)) :
    ↑(sSup s) = sSup (fun N : s => ↑N.val) := by sorry
```",45,T,"A matches the categorical setup with Functor C (ModuleCat K) and proper pointwise sSup structure, while B changes to R ι instead of category theory types.",False,30,"```lean
PersistenceSubmodule.coe_sSup : PersistenceSubmodule.coe_sSup.{u_1, u_2} {C : Type} [CategoryTheory.Category.{u_2, 0} C] {K : Type} [DivisionRing K]
  {M : CategoryTheory.Functor C (ModuleCat K)} (S : Set (PersistenceSubmodule M)) : ⇑(sSup S) = ⨆ N ∈ S, ⇑N
```",31,Trandom,"B is an exact match of the target signature, while A provides a different (point-level) characterization with an extra parameter c.",False,2
1866979,Dual.DirectSumDecomposition.pointwise_sSup_eq_top,"Dual.DirectSumDecomposition.pointwise_sSup_eq_top.{u_1} {C : Type} [CategoryTheory.Category.{0, 0} C] {K : Type}
  [DivisionRing K] {M : CategoryTheory.Functor C (ModuleCat K)} (D : Dual.DirectSumDecomposition M) (x : C) :
  ⨆ p ∈ D, p x = ⊤","For any dual direct sum decomposition D of a functor M from a category C to K-modules (where K is a division ring), and any object x in C, the supremum of the submodules p(x) over all p in D equals the top element (i.e., the whole module M(x)).","```lean
theorem dual_direct_sum_decomposition_supremum_eq_top
    {C : Type} [CategoryTheory.Category.{0, 0} C]
    {K : Type} [DivisionRing K]
    {M : CategoryTheory.Functor C (ModuleCat K)}
    (D : Dual.DirectSumDecomposition M)
    (x : C) :
    ⨆ (p : PersistenceSubmodule M) (_ : p ∈ D), p x = ⊤ := by sorry
```",59,"```lean
theorem Dual.DirectSumDecomposition.iSup_eq_top {K : Type*} [DivisionRing K] {C : Type*} [CategoryTheory.Category C] {M : CategoryTheory.Functor C (ModuleCat K)} (D : Dual.DirectSumDecomposition M) (x : C) : ⨆ p ∈ D, (p.val x : Submodule K (M.obj x)) = ⊤ := by sorry
```",59,T,A matches the target signature exactly with correct types and implicit arguments. B adds spurious .val and explicit coercion that don't match target.,False,20,"```lean
theorem Dual.DirectSumDecomposition.pointwise_sSup_eq_top {C : Type} [CategoryTheory.Category.{0, 0} C] {K : Type} [DivisionRing K] {M : CategoryTheory.Functor C (ModuleCat K)} (D : Dual.DirectSumDecomposition M) (x : C) : sSup {p x | p ∈ D} = ⊤ := by sorry
```",28,T,Candidate B matches the target iSup notation exactly; A uses set sSup instead of bounded iSup.,False,11
