"similarity","q_sid","q_paper","q_source","q_decl_name","q_slogan","c_sid","c_paper","c_source","c_ref","c_lean_annotation","c_slogan"
"0.8150552726087908","2651a00b-4514-4c82-b844-2f936753880e","sphere-packing-math-inc","Lean Repo","Delta_apply","For any complex number z in the upper half plane, the function Delta evaluated at z equals the value of the modular form Δ at z.","0442b7e5-3c2e-4add-8abb-484a80b6e34b","thefundamentaltheor3m/Sphere-Packing-Lean","Lean Community","6.26","Δ_ne_zero","The function Δ(z) is never zero for any z in the upper half-plane. This follows from its product formula, which shows it is always positive when evaluated on the positive imaginary axis. The nonvanishing of Δ(z) is an important property used in the theory of modular forms."
"0.8146804604860126","9308fa81-1258-47a1-966a-06bc917f2d4f","PrimeNumberTheoremAnd","Lean Repo","Lcm.hε_pos","For natural numbers n that are at least the square of a fixed value X₀, the expression 1 + 1 divided by the cube of the natural logarithm of the square root of n is always greater than zero. This relies on the logarithm being defined and positive for sufficiently large n, and basic properties of positive real numbers under addition and division. The result follows from the positivity of logarithms and the fact that adding 1 to a positive fraction yields a number greater than 1.","9addc9df-3926-4aad-af45-1f3990ae382d","2602.15905","arXiv","2.5","","For all x greater than or equal to 1, the value of x divided by (1 plus the natural log of x) minus the natural log of (1 plus the natural log of x) is greater than or equal to zero."
"0.8144521009524925","e91f9ffb-209c-489a-a5c2-6862abe8ad57","ClassFieldTheory","Lean Repo","groupCohomology.map_congr","If two group homomorphisms f and g from G to H are equal, and two intertwining maps φ and ψ from the restricted representations N↓f and N↓g to M induce the same linear map, then the induced maps on group cohomology are equal in every degree n.","be36bd3b-dc56-4a2b-936f-d275ad0e6e2f","1403.0688","arXiv","2.1","","If two homomorphisms between groups are similar, then for every non negative integer n, the homomorphisms they induce on cohomology groups with coefficients in C are identical."
"0.8144350819158498","abc9f05b-ed63-4cf8-945c-ad5913a5e983","PrimeNumberTheoremAnd","Lean Repo","LeanCert.Core.DerivativeIntervals.sin_deriv_abs_le_one","The absolute value of the derivative of the sine function at any real number is less than or equal to one. This means the rate of change of sine never exceeds 1 in magnitude. The result follows from the fact that the derivative of sine is cosine, and the absolute value of cosine is always at most 1.","be5271d8-0868-4a51-adeb-d193b39a01ae","2210.10143","arXiv","8.3","","For any real number t, the absolute value of the sine of t is less than or equal to the absolute value of t."
"0.8143811502068737","6942836d-1659-472c-aaf5-e8832c6eedba","sphere-packing-math-inc","Lean Repo","SpherePacking.Dim24.Uniqueness.BS81.LP.Gegenbauer24.PSD.Harmonic.isHomogeneous_laplacian","If a polynomial in 24 variables is homogeneous of degree k, then applying the Laplacian (the sum of second partial derivatives) results in a polynomial that is homogeneous of degree k-2.","2d319df4-e140-43ef-a0c6-860b470a0287","2509.00193","arXiv","5","","The Laplacian operator maps a homogeneous polynomial of degree k+2 to a homogeneous polynomial of degree k by taking its Laplacian, and it sends all linear polynomials to zero."
"0.8142328452248664","8218af89-3c9d-4006-9a01-a96d6cbf6bfc","formal-conjectures","Lean Repo","QuadraticAlgebra.fact_field","For any squarefree integer d not equal to 1, there is no rational number r such that r squared equals d. This means the square root of such an integer d cannot be expressed as a fraction of two integers. The result relies on the fact that integers can be embedded into the rationals and that squarefree integers are not perfect squares.","d8265e53-de82-48ac-a368-0950fe3190cc","1404.1579","arXiv","3.4","","The square root of any positive square free integer cannot be expressed as a rational combination of other rational numbers, meaning it is linearly independent over the rationals."
"0.8131475757489143","8ad786c9-4941-44b8-af08-15f7f3fc8f21","PrimeNumberTheoremAnd","Lean Repo","second_smaller_terms","If a function f(x) approaches 0 as x goes to infinity, and δ is any positive number, then for all sufficiently large x, the value of (1 + δ) times (x / log x) is greater than (1 + f(x)) times (x / log x). This means that as x becomes very large, even a small fixed increase (1 + δ) eventually dominates a shrinking perturbation (1 + f(x)) when multiplied by x / log x.","c285ca85-b1e4-4fdd-9fd1-904e1a47e776","0905.2732","arXiv","1","","If a function f(x) approaches a limit δ as x goes to infinity, and if f(x) is always greater than f(x + ε) for some fixed positive ε and all x in its domain, then f(x) must be greater than δ for all x."
"0.8130149886861496","21fac6c3-c6f5-4d75-b92f-5718731065f2","PrimeNumberTheoremAnd","Lean Repo","Mertens.sum_mangoldt_div_log_eq_log_log","There exists a constant C such that for all real numbers x greater than or equal to 2, the absolute difference between the sum of vonMangoldt(d) / (d * log d) for d from 1 to floor(x) and the value log(log(x)) is at most C.","4c19ed50-c2e8-427c-b0e7-1b4ab868c53d","2303.02030","arXiv","1.1","","For large real numbers x at least 1, the sum of the product of the von Mangoldt function at n and at 2n+1, for all n up to x, is much greater than a constant times x times log log x, divided by log x times log log log x."
"0.81253898849171","1f071e69-b86f-4363-923b-81e9059f9e74","sphere-packing-math-inc","Lean Repo","swap_equiv","swap_equiv is an equivalence that swaps the two elements of a function from Fin 2 to a type α, then swaps them back, showing that swapping is invertible and defines a bijection on the function space. It uses the fact that applying swap twice returns the original function, as proven by swap_involutive. This equivalence represents a symmetry between the two positions in a pair.","b91f4861-e1da-4961-8f24-3ca48951e81c","2302.12991","arXiv","","","A function is two-set-permutation equivariant if swapping two input sets and then applying the function gives the same result as applying the function first and then swapping the outputs. This means the function behaves consistently when the order of its two inputs is changed. The inputs and outputs are sequences of elements from a space X, and the sequences can be of any length. The swap applies to both the inputs and the outputs in a matching way."
"0.811363500705668","fc2fff65-c1ec-458a-bb38-fe114bd91a69","cslib","Lean Repo","Cslib.Automata.DA.run'","This function takes a deterministic automaton and an infinite sequence of input symbols, then returns a function from natural numbers to states, representing the state of the automaton at each step as it processes the sequence. It uses the automaton's transition rules and starting state to compute the sequence of states. The infinite input is treated as a function from natural numbers to symbols.","0edf28dc-7406-4c7b-ba79-1df1da818361","cs/9906017","arXiv","11","","A function maps each state of a deterministic finite automaton and a new symbol to a string of states, generating a sequence where each term is the state reached by processing the next word in alphabetical order over the input alphabet. The sequence starts from the initial state and follows transitions according to the automaton's rules. This constructs a trace of all possible state visits in the order of increasing input words."
"0.8109296275550375","8bf686b1-5650-4f22-b5dc-2e95d8c22584","PrimeNumberTheoremAnd","Lean Repo","LiSeries.integral_exp_sub_one_div_eq_tsum","The integral from 0 to y of (e^u - 1)/u du equals the infinite sum of y^(n+1) / ((n+1) * (n+1)!) for n starting at 0. This result is obtained by integrating the power series expansion of (e^u - 1)/u term by term. Each term in the series integrates to the corresponding term in the sum.","0829d121-772e-40cd-9597-e70c6ed00110","1904.00070","arXiv","14","","For any positive integer u and non-negative y, the integral from 0 to infinity of e to the minus alpha times alpha to the power u times f sub u of alpha times y, with respect to alpha, equals e to the minus y times y to the power u. The function f sub u is defined as a series involving Bessel functions. By using the series expansion of f sub u and applying Fubini's theorem, the integral simplifies to the stated result. The proof relies on recognizing the integral as a gamma function that evaluates to a factorial."
"0.8108694481670949","69d9a4de-a9fd-4b90-a351-8bcad107eb7a","cslib","Lean Repo","Cslib.LambdaCalculus.LocallyNameless.Fsub.Term.open_tm_subst_tm_intro","If a variable x does not appear free in a term t, then opening t with another term s is the same as first opening t with a fresh free variable x and then substituting s for x in the result.","8a7e0737-990e-40dc-a5e3-d037aefa135e","1001.3368","arXiv","","","If x is a free variable in term t and u has no free variables, then substituting the denotation of u for x in the denotation of t equals the denotation of t with u substituted for x. Also, if x is free in t, then substituting u for x in the abstraction of x over t reduces in zero or more steps to the result of substituting u for x in t."
"0.810469409099881","633be164-0b91-4633-b051-058ec784d547","PrimeNumberTheoremAnd","Lean Repo","FKS.proposition_3_8","For given inputs including real numbers x, σ₁, σ₂, T and a natural number N, under the conditions that σ₁ is between 5/8 and 1, σ₂ is greater than σ₁ and at most 1, the interval from σ₁ to σ₂ lies within the valid range for zero-free regions of the zeta function, and T is at least H₀, the value of the function Sigma, which measures zeta function behavior, is bounded above by the value of ε₃, a bound derived from these parameters.","d5027547-52b6-4355-ba5e-3eb93e09e7e7","1909.12075","arXiv","7","","If sigma is between 127/168 and 107/138, the number of zeros N(sigma,T) is bounded by the sum of two terms involving powers of T, each with a small error. When sigma is between 127/168 and 23/30, the bound simplifies to just the first of those two terms."
"0.8103650834383542","606c9c10-4432-41a8-97bf-095c133017e0","formal-conjectures","Lean Repo","hasMulVCDimAtMost_compl","In an abelian group, a set has multiplicative VC dimension at most d if and only if its complement does. This means the largest complexity of patterns that can be shattered by the set is the same as that of its complement. The result follows from the fact that taking complements is an involution and preserves the logical structure of shattering.","a3b5f21e-4e87-4473-9c84-f21615f3bd5b","1802.02836","arXiv","4.6","","The left and right VC-dimensions of subsets in a group are related by inversion: the left VC-dimension of the inverses of two sets equals the right VC-dimension of the original sets. In abelian groups, where left and right notions coincide, the VC-dimension of a set is the same as that of its negation. This symmetry arises because inversion maps shattered sets to their inverses. Inversion preserves the combinatorial structure relevant to VC-dimension, especially in abelian groups."
"0.8102452107597347","00ee144d-2ea5-4abf-958d-f8d495731697","ClassFieldTheory","Lean Repo","Topology.IsQuotientMap.of_comp_of_isCoinducing","If the composition of two functions is a quotient map and the first function is surjective and coinducing, then the second function is also a quotient map.","15af4279-faa6-42f8-ae65-59849f3974ea","math/0308047","arXiv","4.13","","If two functions are topological quotient maps, then their composition is also a topological quotient map."
"0.8097220385311531","e48f649f-0b45-48a3-9ef0-0b2d757471ff","pfr","Lean Repo","ProbabilityTheory.Kernel.entropy_eq_integral_sum","The entropy of a kernel with respect to a measure equals the integral over the input space of the sum of the negative of each output probability times the logarithm of that probability, evaluated pointwise and weighted by the input measure. This expresses the average uncertainty of the kernel's outputs given the distribution of inputs. The kernel must be either zero or a Markov kernel, ensuring valid probabilistic behavior.","f75511bc-4447-4dc4-8a91-a6270ac9bce4","2509.22272","arXiv","3.5","","The kernel-based von Neumann entropy of a probability distribution is calculated using the covariance operator associated with the distribution, and it equals the negative trace of that operator multiplied by its own logarithm. This measures the uncertainty or spread of the distribution in a reproducing kernel Hilbert space. It generalizes the concept of entropy from classical probability to kernel-based representations."
"0.8093328413251784","56ed731a-edbc-4efd-89f9-40486803565b","combinatorial-games","Lean Repo","Game.instZeroLEOneClass","The declaration states that the type of combinatorial games, called Game, supports a relation where the game zero is less than or equal to the game one. This means that in the context of game outcomes, the game 0 does not give Right an advantage over the game 1 when playing as the second player. The relation is part of a broader structure that allows comparing games in a way consistent with their strategic value.","14b94bc0-59ee-4c39-b3b5-e092c029f2a5","2201.06069","arXiv","5","","A game G is considered greater than or equal to H if, for any other game X, the outcome of G combined with H is at least as good for the first player as H combined with X. Similarly, G is less than or equal to H if the outcome of G plus H is no better for the first player than H plus X. The relation G ⋛ H means neither G ≥ H nor G ≤ H holds. This defines a comparison system for games based on outcomes when combined with other games."
"0.8091602526126431","be00b136-0e7c-411b-b263-a139232d5e9c","FLT","Lean Repo","Deformation.ProartinianCat.toResidueField_surjective","The map from a local proartinian algebra to its residue field is surjective, meaning every element in the residue field comes from some element in the algebra. This holds for algebras over a commutative local ring equipped with the necessary topological structure.","12b00624-6db7-4565-b2d6-b187aaec2ae8","1407.5108","arXiv","67","","If a map between two local algebras over a local ring is such that the source is complete and the induced map on residue fields is surjective, then the original map is surjective. Moreover, if the map is surjective, the induced map on residue fields is an isomorphism, and the target algebra is flat over the base ring, then the map itself is an isomorphism."
"0.8089169341385907","3a631ae9-e1f7-43e7-a6a5-03b1f90b77cc","brownian-motion","Lean Repo","countableSupClosure_min","If a set s is contained in a set t that is closed under countable suprema, then the smallest set containing s that is closed under countable suprema is also contained in t.","3f11e290-7cc0-4ce6-be32-b39fd04e92c3","1701.04521","arXiv","","","If a set H is closed under a smaller set T, and T is contained in a larger set S, then H is also closed under S. This means the closure of T is contained in the closure of S."
"0.808856505938253","5c7fc025-b6f1-4320-860b-5f155487dab2","combinatorial-games","Lean Repo","IGame.Numeric.not_fuzzy","Numeric games are always comparable, meaning one is less than or equal to the other; they cannot be incomparable.","9dca6e09-3122-4d6d-a344-04cecdfd53d3","math/0410026","arXiv","3.4","","Every two numbers can be compared such that one is either less than, greater than, or equal to the other, and only one of these is true at a time."
"0.8081797965339025","89d06ee8-ffb1-461a-aa0d-2d8f22cf1a47","FLT","Lean Repo","instIsLocalHomRingHomToRingHom_fLT","If f is a ring equivalence between two semirings A and B, then the underlying function of f is a local homomorphism, meaning it maps units in A to units in B. This holds because ring equivalences preserve the ring structure and invertibility. The instance ensures that such a map satisfies the IsLocalHom property.","9785f42d-c9af-4389-b45e-166a36e80fad","0903.2965","arXiv","4.2","","A ring is semilocal if and only if there exists a local ring homomorphism from it into a semilocal ring, meaning the homomorphism preserves units in both directions. This characterizes semilocal rings through the existence of such a special type of map. The result connects the structure of a ring to the behavior of units under homomorphisms. It also implies that pullbacks of semilocal rings are semilocal."
"0.8071585982012703","ef13d60f-9280-49d3-bda7-01adb4605e1a","toric","Lean Repo","AlgebraicGeometry.Scheme.HomGrp.congr","If G is isomorphic to G' and H is isomorphic to H', where all are group schemes over a common base scheme S and H, H' are commutative, then the group of homomorphisms from G to H over S is isomorphic to the group of homomorphisms from G' to H' over S, with the isomorphism preserving the group structure.","9b85f980-6cba-43d9-b9a3-7b75254ae3ad","1506.01750","arXiv","4.3","","For etale group schemes G and H over a base S, the group of homomorphisms from G to H is the same as the group of isomorphisms from G to H. This is because homomorphisms between etale group schemes that preserve the group structure are necessarily isomorphisms. The Cartier dual of such an isomorphism is also an isomorphism and hence a valid homomorphism."
"0.8068976024678477","2f383a47-8dcc-4d9e-ac7f-94e619e8a3d9","brownian-motion","Lean Repo","ProbabilityTheory.IsBrownian.tendsto_nhds_zero","Almost every sample path of a Brownian motion starts at zero and approaches zero as the time parameter approaches zero.   This means that for almost all outcomes, the continuous function describing the motion passes through the origin at time zero.   The result follows from the continuity of paths and the fact that the process begins at zero with probability one.","b38be7c1-4c59-4cfa-bdd0-67e3f9b245e4","2108.03844","arXiv","2.1","","A Brownian motion is a random process that starts at zero, has normally distributed increments with mean zero and variance equal to the time difference, has independent increments over non-overlapping time intervals, and almost surely has continuous sample paths."
"0.8059206354310927","b3206006-68df-4087-9591-7a848537911c","PrimeNumberTheoremAnd","Lean Repo","LeanCert.Validity.RootFinding.verify_has_root","If a continuous function changes sign over an interval with rational endpoints, then the function must cross zero somewhere in that interval, meaning a root exists within it. This fact is used to confirm the correctness of a bisection method that searches for such roots. The verification ensures that when the algorithm says a root is present, it actually is.","2aa94d5b-b540-4753-beae-87d2018294aa","2305.10313","arXiv","5","","By checking the signs of a function near the endpoints of an interval, it is possible to tell if the function crosses zero within that interval. If the function changes sign, a bisection method can find the zero to any desired level of accuracy. This process relies on repeatedly narrowing the interval where the sign change occurs."
"0.80589240357525","be5fdec2-f69a-43f1-b6b7-4c2497c2637c","toric","Lean Repo","AddMonoidAlgebra.mapDomainOfBialgHom","A ring homomorphism between group algebras over a commutative domain R, that also preserves the bialgebra structure, must come from a group homomorphism between the underlying additive groups. Specifically, every such bialgebra map R[G] → R[H] induces a unique additive group map G → H. This induced map is built by restricting the algebra homomorphism to the group-like elements corresponding to the basis.","14107f9a-07f8-451c-86dc-e87518936166","YaelDillies/toric","Lean Community","2.3.20","","There is a one-to-one correspondence between bialgebra maps from the group algebra R[G] to a bialgebra A and group maps from G to the set of group-like elements in A, when R is a domain and G is a commutative group."
"0.8054242469495653","6b35f9f0-885a-46a9-a931-ea068412b8ab","physlib","Lean Repo","TriLinearSymm.toCubic","Given a symmetric trilinear function on a rational vector space, this operation produces a homogeneous cubic function by applying the trilinear function to the same input vector three times. The resulting function scales appropriately under rational scalar multiplication and respects addition, maintaining cubic homogeneity. This conversion preserves the algebraic structure of the original function in a simplified, single-argument form.","6328b946-46a0-4a07-bdc5-4f7e84e1114c","1108.0908","arXiv","","","A cubic norm is a function from a vector space to a field that scales with the cube of any scalar multiple, and has a symmetric three-variable form that is linear in each variable when the others are held fixed. This three-variable form is derived by a specific algebraic combination of the norm evaluated on sums of vectors. The trilinear form ensures the norm behaves well with respect to linear operations across three inputs."
"0.8042215641750019","49c7b770-c34e-42df-8615-fe2aaaad6a8c","PrimeNumberTheoremAnd","Lean Repo","MellinOfDeltaSpike","The Mellin transform of a function that has been scaled by a positive constant ε is equal to the Mellin transform of the original function evaluated at the scaled complex variable ε times s. This result holds for real-valued functions transformed under the DeltaSpike operation. It reflects how scaling the input of a function affects its Mellin transform.","12799f29-bab8-4981-874c-9b4ad958a58a","1502.02633","arXiv","43","","The Mellin transform of a scaled and rotated function equals the original transform multiplied by a factor involving the scale size raised to the power of minus the transform variable and the inverse of the rotation component. Scaling the input by a positive real or local field unit and applying a group action affects the transform predictably. This formula shows how the transform behaves under such changes."
"0.8040879170927033","051fcc7d-45ab-48a7-a49d-a3363360343e","physlib","Lean Repo","Space.fderiv_space_eq_fderiv_curry","The derivative of a function that depends on time and space, taken with respect to space at a fixed time, equals the spatial part of the full derivative of the function with respect to both time and space, evaluated in the direction of zero time change and a given space change.","86107923-aa5f-4526-ae89-479e03fa8d7e","1002.2446","arXiv","","","If the function F depends on time and position through a continuously differentiable function f, then the time derivative of F is the partial derivative of f with respect to time, and the spatial derivative of F is the gradient of f with respect to space."
"0.803851457621527","a3106d52-d5fd-40ca-a254-32e62ae10053","sphere-packing-math-inc","Lean Repo","φ₀_S_transform","For any complex number z in the upper half-plane, the value of the function φ₀ at -1/z is equal to φ₀(z) minus (12i)/(πz) times φ₂'(z) minus 36/(π²z²) times φ₄'(z). This describes how φ₀ changes when z is transformed by inversion. The functions φ₂' and φ₄' are related to modular forms of different weights.","6d784fcb-e28c-4418-94fc-2f2e5ec61804","2508.21239","arXiv","2.1","","For a complex number z in the upper half-plane, the dual function Phi-sharp-D at -1/z equals an exponential factor times the original function Phi-D at z, showing a modular transformation property under inversion. The exponential factor involves special values of L-functions associated with a quadratic character chi-D. This relation connects the behavior of two infinite products linked to modular forms for the Hecke group H(sqrt(D))."
"0.8037467595830264","c04f62b1-a25a-4801-9bca-dafbe923d8b8","FLT","Lean Repo","InverseLimit.inv₀_def","In an inverse limit system where each component has a group with zero structure and the transition maps preserve multiplication, identity, and zero, the inverse of an element in the limit is defined componentwise: the inverse of a compatible sequence is the sequence of inverses, and this respects the algebraic structure.","24ed8f76-69b1-496a-814f-148f82aabbf8","1910.01797","arXiv","3.4","","An inverse system consists of a sequence of non-empty sets and functions between them that satisfy a compatibility condition: applying functions in sequence gives the same result as applying a single function directly. The inverse limit is the set of all sequences where each element is in the corresponding set and the functions map later elements consistently to earlier ones. This captures the idea of finding elements that are compatible across all stages of the system."
"0.8030419574786488","0401c76d-8302-4314-8e40-41fa10e8fc06","cslib","Lean Repo","Cslib.CLL.Proposition","A proposition in classical linear logic is defined using a type called Atom, which represents basic atomic statements, and builds more complex propositions from it. The type of propositions depends on the universe level of the atoms. This structure allows constructing logical expressions in linear logic from simple atomic elements.","fc453175-8c31-48a1-ade9-f8d235338a62","cs/0012018","arXiv","9","","Propositional linear logic formulas are built from atomic propositions using connectives for multiplication, addition, implication, conjunction, disjunction, and modal operators, along with constants for truth and falsity in different forms. The basic elements include atoms and symbols representing units for the multiplicative and additive operations. Operations include tensor, par, linear implication, with, plus, and the exponential operators bang and question mark. Negation is also included as a postfix operation on formulas."
"0.8027928571631672","291763a4-56e4-45c2-854e-1c4d62aaed17","apap","Lean Repo","BohrSet.coe_width","For a Bohr set B on an additive group G, the width of B at a character ψ (as a non-negative real) coerces to the extended non-negative real value of the width, matching the extended width directly when ψ is one of the frequencies of B.","6ba3a016-5538-4b09-8eef-13540fe591a2","2311.12248","arXiv","5","","A Bohr set is a collection of elements x in a group G such that for every character chi in a given non-empty set Gamma of characters, the value of chi at x is within a distance tau of 1. The set Gamma is called the frequency set and tau is called the width, with the rank of the Bohr set being the number of characters in Gamma."
"0.8025853357523242","6ab3ff2a-d432-4780-b409-b7704fdaf8c2","combinatorial-games","Lean Repo","Surreal.instAddGroupWithOne","The surreal numbers support addition, subtraction, negation, and have both a zero and a one element, with one being built from a game where the left player can move to zero and the right has no moves. They form a commutative group under addition, and integers can be consistently embedded into them by mapping natural numbers as repeated additions of one and extending to negatives via negation. This structure ensures the surreal numbers behave like a number system with both additive and multiplicative units.","949ce0e8-9e82-4494-bbda-acf09e1def23","1812.00051","arXiv","7.10","","The collection of surreal numbers forms a commutative group under addition, meaning addition is associative and commutative, every number has an additive inverse, and zero acts as the additive identity."
"0.8019021246607476","39a1fa66-6090-4c05-b740-1c31a5a69cdc","FLT","Lean Repo","Rat.AdeleRing.fundamentalDomain","The fundamental domain for the quotient of the adele ring of the rationals by the rationals is the set of adeles where the finite part is a unit in the profinite integers and the infinite part lies in the half-open interval [0,1). This set represents a complete set of coset representatives for the quotient space. It is used to study arithmetic properties of the rationals via integration and measure theory on adeles.","5ddf6e09-9cd0-4519-b1ac-f82beda8a39f","1603.09698","arXiv","8.2","","The quotient space formed by the multiplicative rationals and the profinite integers acting on the adeles of the rationals can be logically defined within the adele ring using a first-order formula. This means that the structure of this quotient is encoded in the algebraic and logical framework of the adeles themselves. Elements of this quotient correspond to certain adeles that are units at almost all places and non-zero everywhere. The result shows that this object, relevant to number theory and zeta function theory, is interpretable in the first-order theory of the adeles."
"0.8018358185614122","6e58895d-e4d6-4247-a825-8d55ac2faff7","carleson","Lean Repo","MeasureTheory.distribution_add_le_of_enorm","If the norm of f(x) is almost everywhere bounded by A times the sum of the norms of g1(x) and g2(x), then the measure of the set where the norm of f exceeds A*(t + s) is at most the sum of the measures where the norms of g1 and g2 exceed t and s, respectively.","7d3744ae-4a55-470d-83a7-8abb811a19db","1901.08752","arXiv","2.1","","The measure of the set where the absolute value of the sum of two operators exceeds t+s is less than or equal to the sum of the measures where the absolute values of each operator exceed t and s, respectively."
"0.8009799475219764","797b5916-573a-43e9-a418-6f9ab17fa967","combinatorial-games","Lean Repo","SignExpansion.neg_le","For sign expansions x and y, the negative of x is less than or equal to y if and only if the negative of y is less than or equal to x. This expresses a symmetry property of the ordering under negation.","7f582e80-ea45-460d-a5bc-873a36a07046","1809.05230","arXiv","3.6","","For an ordered set X of a specific kind, the relation x ≤ y under the negative order (≤_N) holds exactly when it holds under the positive order (≤_P). This means the two ways of comparing elements in X give the same results. The result follows from earlier theorems about the properties of these order relations."
"0.799561350453937","e5b2bd8c-9b61-4087-9e34-79430fe2c4bb","HarderNarasimhan","Lean Repo","HarderNarasimhan.impl.semistable_iff","An object is semistable if and only if the interval from the smallest to the largest element is semistable, meaning the function mu does not achieve a higher value on any subinterval starting from the bottom than it does across the whole range. This equivalence connects a global stability condition with a local one on the full interval. It allows switching between a typeclass-based definition and a predicate-based one for technical convenience.","a3b0be2f-96ee-4b2e-a979-7d58b160676b","2105.08332","arXiv","2.13","","An object is semistable if, for a given stability function, the phase of every nonzero subobject is less than or equal to the phase of the object itself."
"0.7991788992807061","0237dc80-8ca3-41e4-bc18-aa08b2b2ab73","FLT","Lean Repo","TensorProduct.RightActions.AlgebraMap.baseChange","Given a ring homomorphism from B to C that respects the algebra structure over a commutative ring R, and given another commutative R-algebra A, there is an induced algebra homomorphism from the tensor product B ⊗_R A to C ⊗_R A. This map extends the original homomorphism by acting as the identity on A. It is constructed by tensoring the original map with the identity on A.","743e49b1-8047-4a8c-9d8b-56bdf1ee6c69","2510.06058","arXiv","2.28","","When working with a ring homomorphism from k to R, the tensor product R⊗kR is treated as an R-algebra using the map that sends a to a⊗1, unless otherwise specified."
"0.7989747397445676","300dfd7e-fdc8-4fb4-8b7d-9b76d7584057","physlib","Lean Repo","Cosmology.SpatialGeometry.limit_S_sphere","As k becomes very large, the expression k * sin(r / k) gets arbitrarily close to r for any real number r. This means the limit of k * sin(r / k) as k approaches infinity is r.","3142fef4-c854-4cfb-97a8-55eac44995de","cs/0305009","arXiv","1","","As k becomes very large, r_k approaches r_k star multiplied by a factor that gets arbitrarily close to 1."
"0.798693577191011","a5abc405-54b6-43a0-a5f9-8d8bb2fc63df","combinatorial-games","Lean Repo","Surreal.Cut.leftSurreal","The leftSurreal function maps each surreal number to a surreal cut formed by splitting all surreal numbers into two sets: those strictly less than it and those greater than or equal to it. This cut represents the gap just before the number in the ordered sequence of surreals. The function preserves the order structure, meaning smaller surreals map to earlier cuts.","f9c07c4a-e014-43db-b796-2cff03e6df9b","1608.03413","arXiv","2.4","","For any surreal number a, the sets of numbers less than a and simpler than a, and greater than a and simpler than a, form a representation of a as a cut. Any other representation of a with sets cofinal to these will define the same number. This representation is called the canonical cut of a."
"0.7978109564443034","14b62309-52fb-4cde-bbda-40466461f388","flt-regular","Lean Repo","mem_primitiveRoots_of_mem_nthRootsFinset","If p is a prime number and η is a p-th root of unity in a commutative domain R, and η is not equal to 1, then η is a primitive p-th root of unity.","daaf1388-d683-4cfc-a48a-0755adf14018","2409.18229","arXiv","3.8","","Let p be a prime number and let ξ be a primitive p-th root of unity. In the ring Z[ξ], the element 1−ξ is prime, and p can be written as a unit times (1−ξ) raised to the power p−1."
"0.7975656551993708","36b90431-40bf-477d-b455-32cc76fb9613","sphere-eversion","Lean Repo","Loop.add_int_eq","A loop is a function from real numbers to a space X that repeats every 1 unit, and this result says that shifting the input by any integer n does not change the output, because the function's value at time t + n is the same as at time t. This generalizes the 1-periodicity of loops to any integer shift.","999eab8b-64e6-4a89-9409-02af823de8bd","1908.08698","arXiv","2.1","","A function is 1-periodic if its value repeats every time the input is shifted by any integer vector, meaning the output stays the same when each input coordinate changes by an integer amount."
"0.7968514252656503","2111757a-1da9-4812-aaa2-ee9ee111a64b","physlib","Lean Repo","Cosmology.FLRW","FLRW is a structure that holds the scale factor a(t) and the spatial geometry type, which together describe the expanding universe in cosmology. The scale factor a(t) represents how distances in the universe change over time. It may be required to be smooth or at least twice differentiable for physical consistency.","32b114b0-a23b-4c2d-a99c-fbdaa9841414","2409.13799","arXiv","6","","FLRW spacetimes are mathematical models of the universe that describe a space that expands or contracts over time, where space at each moment has uniform curvature that is either spherical, hyperbolic, or flat. The geometry is determined by a scale factor that changes with time, and if this factor approaches zero at a finite starting time, it represents a Big Bang beginning. If the scale factor does not approach zero, or if time extends infinitely into the past, the universe has no beginning in that sense. These models are used in cosmology to describe the large-scale structure of spacetime."
"0.7967851668856389","ef0fca87-48b3-4fdc-8d3a-6cb809ec8eb3","combinatorial-games","Lean Repo","IGame.grundyAux_neg","The Grundy value for a player in the negated game is the same as the Grundy value for the opposite player in the original game. In other words, flipping the game and the player results in the same auxiliary Grundy value. This reflects a symmetry between players and game negation in impartial games.","2b7febfb-0c4a-4e4b-8f2e-6cb166c751d2","math/9604208","arXiv","1.6","","The value of a game with negated payoff equals the negative of the value of a related game where the move spaces for the two players are swapped and the payoff order is reversed. This holds for both the upper and lower game values. The result connects the solutions of two related two-player games under payoff negation and player role reversal."
"0.7967619001587598","3740cd8e-04d0-40b6-a9b3-1e3a5f55c012","toric","Lean Repo","AddMonoidAlgebra.mapDomainBialgHomEquiv_symm_apply","For a commutative ring R that is a domain, and additive groups G and H, the inverse of an equivalence between group homomorphisms G -> H and bialgebra homomorphisms R[G] -> R[H] maps a given bialgebra homomorphism f to the corresponding group homomorphism defined by how f acts on the group elements. This result shows that every such bialgebra homomorphism comes from a group homomorphism when R is a domain. The map is given explicitly by the function that extracts the underlying group hom from the algebra map.","4d8e5e3d-91b1-4bd1-8bc9-9f8a4c091012","YaelDillies/toric","Lean Community","2.3.25","","If R is a domain, G is a commutative group, A is an R-bialgebra, and there is a surjective bialgebra homomorphism from the group algebra R[G] to A, then A is isomorphic as a bialgebra to the group algebra of the image of G under the map."
