"min_sim","sim_f2i","sim_i2f","is_blueprint_gold","informal_sid","informal_paper_title","informal_paper_external_id","informal_ref","informal_lean_annotation","informal_slogan","formal_sid","formal_decl_name","formal_module","formal_paper_title","formal_paper_external_id","formal_slogan"
"0.9192326477182009","0.9192326477182009","0.9192329049110413","True","76f1e5cb-d856-41a5-be5c-308b88b9ef77","Brownian motion project","RemyDegenne/brownian-motion","2.1.74","MeasureTheory.uniformIntegrable_stoppedValue_discreteApproxSequence","If a stopping time is bounded and approximated by a sequence of discrete stopping times, then the values of a martingale stopped at these discrete times form a uniformly integrable sequence.","e2a201e6-0b59-42db-ad0f-1374de2e77b1","MeasureTheory.uniformIntegrable_stoppedValue_discreteApproxSequence","BrownianMotion.StochasticIntegral.ApproxSeq","brownian-motion","brownian-motion","If X is a martingale and tau is a bounded stopping time, then the sequence of stopped values of X at a discrete approximation of tau is uniformly integrable with respect to the given finite measure."
"0.9187831974664975","0.9187831974664975","0.91878342628479","True","a4a176fd-b5ea-47fe-b08f-47bd229f9492","Brownian motion project","RemyDegenne/brownian-motion","2.4.9","ProbabilityTheory.SimpleProcess.integral","The general elementary stochastic integral of a simple process V with respect to a stochastic process X, using a continuous bilinear map B, is defined as a sum involving increments of X and the values of V, resulting in a new process taking values in a normed space G.","e77688b7-5155-424c-8135-08c63f1cd042","ProbabilityTheory.SimpleProcess.integral","BrownianMotion.StochasticIntegral.SimpleProcess","brownian-motion","brownian-motion","This defines the elementary stochastic integral of a simple process with respect to a continuous bilinear map B, producing a new process that takes values in a normed space G and evolves over time and probability space. The integral combines two inputs—a simple predictable process V and a pathwise measurable process X—using B to output a process i…"
"0.918342460534989","0.918342460534989","0.9183433055877686","True","97895080-f3e4-45cc-baef-b2c07340a13f","Brownian motion project","RemyDegenne/brownian-motion","2.2.53","MeasureTheory.MonotoneClass","A monotone class is a collection of subsets that includes the limit of any increasing sequence of sets or decreasing sequence of sets from the collection. It stays closed when taking countable unions of growing sets or countable intersections of shrinking sets. The smallest such class containing a given family of sets is called the monotone class …","967400da-b97c-4a18-9336-727c6744d0c5","MeasureTheory.MonotoneClass","BrownianMotion.Auxiliary.SetAlgebra","brownian-motion","brownian-motion","A monotone class is a set of subsets of a given type that includes the limit of every increasing sequence of its sets and every decreasing sequence of its sets. It is closed under countable unions of increasing sequences and countable intersections of decreasing sequences. This structure is used to study properties of measures in measure theory."
"0.9180457351074973","0.9180457351074973","0.9180467128753662","True","ef636974-ba49-4a4c-8631-a0d8237b7613","Brownian motion project","RemyDegenne/brownian-motion","2.2.15","IsCompactSystem.image2_prod","The product of two compact systems is also a compact system.","b37e7e0b-1b91-4744-af08-d5c467297b88","IsCompactSystem.image2_prod","BrownianMotion.Choquet.CompactSystem","brownian-motion","brownian-motion","If two collections of sets are compact systems, then the collection of all products (pairs) of sets from each system is also a compact system."
"0.9178853075201976","0.9178853075201976","0.9178856611251831","True","1aab8a07-969e-41f9-a19b-718d21ee1ef4","The Polynomial Freiman-Ruzsa Conjecture","teorth/pfr","3.22","ProbabilityTheory.condIndep_copies","There exist random variables X1, X2, and Y' such that the pairs (X1, Y') and (X2, Y') each have the same joint distribution as (X, Y), and X1 and X2 are conditionally independent given Y'.","e7f2f93a-7b31-4243-8247-4d9ea5630660","ProbabilityTheory.condIndep_copies","PFR.ForMathlib.ConditionalIndependence","pfr","pfr","Given two random variables X and Y, where Y takes values in a finite or countable space, there exists a new probability space with two copies of X (called X1 and X2) and a copy of Y (called Y') such that X1 and X2 are conditionally independent given Y', and the joint distributions of (X1, Y') and (X2, Y') match the original distribution of (X, Y)."
"0.9176305196565231","0.9176305196565231","0.9176310896873474","True","f70e8691-7502-49a8-9876-a3262f05f473","Brownian motion project","RemyDegenne/brownian-motion","2.1.70","MeasureTheory.DiscreteApproxSequence","A discrete approximation sequence is a sequence of stopping times where each stopping time takes on only countably many values, and the sequence decreases almost surely to a given stopping time as n goes to infinity.","3066d54e-9c1f-4cff-992c-52d5cef550ad","MeasureTheory.DiscreteApproxSequence","BrownianMotion.StochasticIntegral.ApproxSeq","brownian-motion","brownian-motion","A discrete approximation sequence for a random time τ is a sequence of stopping times, each taking values in a countable set, that converges to τ from above almost surely with respect to a given filtration and measure. It is used to approximate general stopping times by simpler, discrete ones in stochastic processes. The sequence respects the stru…"
"0.9174899311345692","0.9174899311345692","0.9174899458885193","True","50953fbe-a192-40b8-a848-67c1f86c846a","The Polynomial Freiman-Ruzsa Conjecture","teorth/pfr","2.7","ProbabilityTheory.IsUniform.entropy_eq","If a random variable X is equally likely to take any value in a set H, then the entropy of X is the logarithm of the number of elements in H.","65a2ccfa-1633-4ee3-9f60-4cb46f9d6141","ProbabilityTheory.IsUniform.entropy_eq","PFR.ForMathlib.Entropy.Basic","pfr","pfr","If a random variable X is uniformly distributed over a finite set H, then the entropy of X is equal to the natural logarithm of the number of elements in H. This means the uncertainty or information content of X depends only on the size of H and not on its specific elements. The result assumes X is measurable and that the underlying measure is a p…"
"0.9152307843853195","0.9152307843853195","0.9152312278747559","True","5f627c04-076c-424c-b1b1-71be1c223291","Sphere Packing in Dimension 8","thefundamentaltheor3m/Sphere-Packing-Lean","1.5","SpherePackingConstant","The sphere packing constant in d dimensions is the highest possible density that can be achieved when packing identical spheres in d-dimensional space without overlapping. It is found by taking the maximum density over all possible arrangements of such packings.","c6467cd9-3d4f-4d0d-8933-86a190d2c598","SpherePackingConstant","SpherePacking.Basic.SpherePacking","sphere-packing-math-inc","sphere-packing-math-inc","The SpherePackingConstant in dimension d is the smallest number that is greater than or equal to the density of every possible arrangement of non-overlapping spheres in d-dimensional space, where density measures the fraction of space filled by the spheres as the region considered grows larger. This value is expressed as an extended nonnegative re…"
"0.9148576433757445","0.9148576433757445","0.9148581027984619","True","15e5ff81-9b36-4bde-8072-af5590e3902f","The Polynomial Freiman-Ruzsa Conjecture","teorth/pfr","13.12","rhoPlus","For a random variable X that takes values in a group G, the quantity rho plus of X equals rho minus of X plus the entropy of X minus the entropy of the uniform distribution on A.","9397a7df-d9a0-4692-8ac1-4db3b293cfa1","rhoPlus","PFR.RhoFunctional","pfr","pfr","For a random variable X taking values in a group G, rhoPlus(X) is defined as the sum of rhoMinus(X), the entropy of X, and the negative entropy of a uniform distribution on a finite set A. It measures a combination of distributional difference and uncertainty, adjusted by the entropy of a reference uniform set. The result is a real number."
"0.9146310840586099","0.9146310840586099","0.9146316051483154","True","ae7abef1-cdaf-40d4-9a12-f0701802636d","Gibbs Measures","YaelDillies/gibbs-measure","1.16","Specification.IsGibbsMeasure","A Gibbs measure is a probability measure that matches a given specification, meaning its conditional probabilities on finite subsets are consistent with the specification's kernels.","68bfbe5e-0c1e-4fe3-ae99-41b6006213bb","Specification.IsGibbsMeasure","GibbsMeasure.Specification","gibbs-measure","gibbs-measure","A Gibbs measure is a probability measure that, when conditioned on the outside of any finite set, matches the local behavior specified by a given system of boundary conditions (called a specification). In other words, the measure's predictions inside a finite region, given the outside configuration, are exactly those prescribed by the specificatio…"
"0.9144339355334434","0.9144339355334434","0.9144346714019775","True","19bfa30e-5706-493f-87fc-72ed19922230","Brownian motion project","RemyDegenne/brownian-motion","2.2.64","MeasureTheory.leastGT_lt_iff","For a given time t, the first time X exceeds a is less than t if and only if there is some earlier time s less than t where X at s is greater than a.","56b9bf55-c5c3-49b4-a5f0-406cb1ffa651","MeasureTheory.leastGT_lt_iff","BrownianMotion.Debut.Basic","brownian-motion","brownian-motion","The least time at which a process X reaches or exceeds a value a is less than t if and only if there exists some time s before t where X at s is strictly greater than a."
"0.9143048767978764","0.9143048767978764","0.9143054485321045","False","12b1ba8c-2e0e-4bea-aa2c-e8a475c18095","Brownian motion project","RemyDegenne/brownian-motion","1.5.72","ProbabilityTheory.finite_set_bound_of_edist_le","If a stochastic process indexed by a finite set with bounded covering number satisfies a Kolmogorov-type continuity condition, then the expected maximum distance between process values at nearby points is controlled by a power of the distance threshold, with constants depending on the covering number, the process exponents, and the geometry of the…","c87925c6-0741-4003-bfb9-32c13ce48984","ProbabilityTheory.finite_set_bound_of_edist_le_of_le_diam'","BrownianMotion.Continuity.IsKolmogorovProcess","brownian-motion","brownian-motion","If a stochastic process satisfies a moment condition on its increments (Kolmogorov criterion) and the index set is finite with bounded covering numbers, then the expected maximum distance between process values is controlled by a constant depending on the covering parameters, the index set diameter, and the process regularity exponents."
"0.914280512270974","0.914280512270974","0.9142814874649048","True","475e920c-53e6-4728-940e-c1f0814a856f","The Polynomial Freiman-Ruzsa Conjecture","teorth/pfr","12.48","torsion_PFR_conjecture_aux","If A is a non-empty subset of a finite abelian group G with small doubling (the sumset A+A is at most K times the size of A), then A can be covered by a bounded number of shifts of a subgroup H, where the size of H is not too far from the size of A, and the bound depends on K and the torsion m of the group.","33074f5a-98fa-4ce0-bb1a-a630165899c4","torsion_PFR_conjecture_aux","PFR.TorsionEndgame","pfr","pfr","If A is a non-empty subset of a finite abelian group G where every element added to itself m times gives zero, and the sumset A+A is not much larger than A (bounded by K times the size of A), then A can be covered by a small number of translates of a subgroup H, where the size of H is comparable to the size of A up to powers of K, and the number o…"
"0.9139773883372659","0.9139773883372659","0.913977861404419","False","c50934c3-4629-45f9-8dfd-125a60cb48e4","Brownian motion project","RemyDegenne/brownian-motion","2.3.51","ProbabilityTheory.HasLocallyIntegrableSup.locally_classDL","A progressively measurable stochastic process with a locally integrable supremum is also locally of class DL.","c343b259-c334-4222-a5df-7e8ed83b3b0a","ProbabilityTheory.locally_classDL_iff_hasLocallyIntegrableSup","BrownianMotion.StochasticIntegral.ClassD","brownian-motion","brownian-motion","A stochastic process is locally of class DL (meaning its stopped versions are uniformly integrable over bounded times) if and only if it has a locally integrable supremum (meaning the maximum value it reaches up to any time is finite on average, when restricted to a suitable sequence of stopping times), provided the process is progressively measur…"
"0.9135159464287238","0.9135159464287238","0.9135161638259888","False","02dc9778-9a77-4a22-a8b1-883718cc7a23","Fermat's Last Theorem","ImperialCollegeLondon/FLT","9.16","IsDedekindDomain.FiniteAdeleRing.baseChangeContinuousAlgEquiv","The tensor product of L with the infinite adele ring of A over K is topologically isomorphic to the infinite adele ring of B over L. This means the algebraic and topological structures are preserved under base change. The isomorphism respects both the ring operations and the topology. It is built from local isomorphisms at each place.","d5bd7c4a-8002-4f10-8e59-4f1e319c95fe","NumberField.InfiniteAdeleRing.baseChangeEquiv","FLT.NumberField.InfiniteAdeleRing","FLT","FLT","There is a natural isomorphism of L-algebras between the tensor product of L with the infinite adele ring of K over K, and the infinite adele ring of L, induced by extending scalars via the base change map from K to L. This equivalence respects both the algebraic and topological structure. It is built using the action of embeddings of the fields i…"
"0.9133401458993972","0.9133401458993972","0.9133404493331909","True","0dd60fa8-ffe5-4384-8bb7-bb5c44dd285b","Toric varieties","YaelDillies/toric","4.3.3","AlgebraicGeometry.Scheme.Char","The character lattice of a group scheme G over a base S is the set of all group scheme homomorphisms from G to the multiplicative group scheme Gm, and each such homomorphism is called a character.","748c8b12-9085-4958-9397-e68e4ae6f3b3","AlgebraicGeometry.Scheme.Char","Toric.GroupScheme.Character","toric","toric","The characters of a group scheme G over a base scheme S are the group homomorphisms from G to the multiplicative group scheme over S, where all maps respect the structure of the base S. This means they are morphisms of schemes over S that also preserve the group structure. The collection of such characters forms a type that captures symmetries of …"
"0.9133314949635591","0.9133314949635591","0.9133316874504089","True","5c558702-e450-4403-b873-3ff49cfff098","Sphere Packing in Dimension 8","thefundamentaltheor3m/Sphere-Packing-Lean","1.7","SpherePacking.scale_finiteDensity","When a sphere packing is scaled uniformly by a positive factor, the density of the packing within a ball of radius proportional to that factor remains unchanged. This means scaling both the packing and the region by the same factor preserves the local density.","97ed7b0e-5cf3-4239-bb39-ddc73a3e5857","SpherePacking.scale_finiteDensity","SpherePacking.Basic.SpherePacking","sphere-packing-math-inc","sphere-packing-math-inc","Scaling a sphere packing by a positive factor c does not change the density of spheres within a ball of radius R; the density calculated at radius c * R in the scaled packing equals the density at radius R in the original packing."
"0.9117134341903226","0.9117134341903226","0.9117136001586914","True","ce80ba52-300b-468d-8b81-cd2f892dec2c","The Polynomial Freiman-Ruzsa Conjecture","teorth/pfr","12.47","dist_of_X_U_H_le","For a random variable taking values in a finite abelian group with torsion m, there is a subgroup such that the distance between the variable and the uniform distribution on that subgroup is at most 64 times m cubed times the distance between the variable and its own distribution.","33a6cc47-4b6a-4546-b318-fe12b8e5b634","dist_of_X_U_H_le","PFR.TorsionEndgame","pfr","pfr","For a random variable X taking values in a finite abelian group G where every element added to itself m times gives zero (with m at least 2), there exists a subgroup H of G such that the statistical distance between the distribution of X and the uniform distribution on H is at most 64 times m cubed times the statistical distance between X and an i…"
"0.9113965440050525","0.9113965440050525","0.9113967418670654","True","10d8a982-9fa1-460f-8ec0-525be6f1400f","Brownian motion project","RemyDegenne/brownian-motion","2.4.3","ProbabilityTheory.ElementaryPredictableSet.measurableSet_predictable","An elementary predictable set is measurable in the predictable sigma-algebra.","265a4c8c-fdc9-4612-ace6-633e8bb14ff5","ProbabilityTheory.ElementaryPredictableSet.measurableSet_predictable","BrownianMotion.StochasticIntegral.SimpleProcess","brownian-motion","brownian-motion","Any elementary predictable set, built from time intervals and measurable sets adapted to a filtration, is measurable with respect to the predictable sigma-algebra. This means such sets are valid for defining predictable processes in stochastic calculus. The result follows from the measurability of basic rectangle-like sets in time and space."
"0.9111638323227629","0.9111638323227629","0.9111641049385071","True","d6e7f63b-2955-4a88-ad73-4eadd14b9c33","Brownian motion project","RemyDegenne/brownian-motion","2.4.10","ProbabilityTheory.SimpleProcess.map₂","For two simple processes V and W taking values in spaces E and F, the process formed by applying a bilinear map B to V and W pointwise is also a simple process.","9041722b-c0fa-464d-9060-d5baeaea1716","ProbabilityTheory.SimpleProcess.map₂","BrownianMotion.StochasticIntegral.SimpleProcess","brownian-motion","brownian-motion","Given two simple processes V and W taking values in normed vector spaces E and F, and a bounded bilinear map B from E and F to another normed space G, the pointwise application of B to V and W produces a new simple process in G, formed by applying B to the values of V and W at each time point."
"0.9110278568727712","0.9110278568727712","0.9110283255577087","True","a9868ae1-068c-42ae-b891-0f3050ce07ff","Brownian motion project","RemyDegenne/brownian-motion","2.4.5","ProbabilityTheory.SimpleProcess.iSup_comap_eq_predictable","Real simple processes generate the predictable sigma-algebra, meaning the predictable sigma-algebra is the smallest sigma-algebra that makes all simple processes measurable when viewed as functions from time and sample space to the real numbers.","0e711be1-71a9-42aa-96d7-162d5c47b111","ProbabilityTheory.SimpleProcess.iSup_comap_eq_predictable","BrownianMotion.StochasticIntegral.SimpleProcess","brownian-motion","brownian-motion","The smallest sigma-algebra that makes all simple predictable processes measurable is exactly the predictable sigma-algebra, which is generated by sets of the form (t, ∞) × A and {⊥} × A where A is measurable at time t. This means a process is predictable if it can be approximated by simple processes whose values depend only on information availabl…"
"0.910910246294073","0.910910246294073","0.9109104871749878","True","5b8757b6-b1e2-4fc2-ad98-e4af24099d86","Fermat's Last Theorem","ImperialCollegeLondon/FLT","7.2","AutomorphicForm.GLn.IsSlowlyIncreasing","A function from the general linear group of real n by n matrices to the complex numbers is called slowly-increasing if its absolute value grows no faster than some constant multiple of a power of a norm-like function s(M) on the matrices.","76e1cbcc-0c23-4f37-8411-e26959580271","AutomorphicForm.GLn.IsSlowlyIncreasing","FLT.GlobalLanglandsConjectures.GLnDefs","FLT","FLT","A function f from the general linear group of real n-by-n matrices to the complex numbers is said to be slowly increasing if its growth is bounded by a polynomial in the determinant of the matrix, meaning that |f(g)| does not grow faster than some fixed power of |det(g)| as |det(g)| gets large."
"0.910605097751231","0.910605097751231","0.9106054306030273","True","33ecf4df-34ec-4e0a-9660-bb4011d1c15a","The Polynomial Freiman-Ruzsa Conjecture","teorth/pfr","6.16","second_estimate","The value of I2 is at most 2 times eta times k, plus an additional term that depends on eta, k, I1, and the inverse of (1 minus eta). This upper bound combines a linear term in eta and k with a correction based on the difference between 2 eta k and I1. The inequality holds under the assumptions of the lemma.","69594aa5-5c2a-409b-ba4d-3c430e449572","second_estimate","PFR.SecondEstimate","pfr","pfr","The inequality bounds a quantity I2 in terms of another quantity I1, a parameter eta (η), and a dimension-like term k, stating that I2 is at most 2ηk plus an additional term involving the difference between 2ηk and I1, scaled by 2η/(1−η)."
"0.9103335617143835","0.9103335617143835","0.9103341102600098","True","fb5e7628-5fed-4c71-864a-245277133a78","Brownian motion project","RemyDegenne/brownian-motion","2.1.76","NNReal.approximable","The set of non-negative real numbers is an approximable time index, meaning that any stopping time can be approximated by a sequence of discrete stopping times formed by rounding up to the nearest multiple of 1 over 2 to the n.","06565b84-42c0-45b8-99ec-8f07afb12b56","NNReal.approximable","BrownianMotion.StochasticIntegral.ApproxSeq","brownian-motion","brownian-motion","The non-negative real numbers (NNReal) are approximable, meaning that for any stopping time with respect to a filtration indexed by NNReal, there exists a sequence of discrete stopping times that approximates it. This approximation is constructed by rounding up the stopping time values to dyadic rationals of the form k / 2^n. The sequence of appro…"
"0.9080518151239823","0.9080518151239823","0.9080522060394287","True","2b8ede02-a2eb-4fcd-8160-3d33473dbcea","The Polynomial Freiman-Ruzsa Conjecture","teorth/pfr","13.15","rhoPlus_of_subgroup","If H is a finite subgroup of G, then the value of rho plus of U sub H equals the logarithm of the size of H minus the logarithm of the maximum size of the intersection of A with any coset of H.","bb72fe88-8f2d-4ccd-aa3e-4dfc93260102","rhoPlus_of_subgroup","PFR.RhoFunctional","pfr","pfr","If H is a finite subgroup of a group G, and U is a random variable uniformly distributed over H, then the value of rhoPlus for U with respect to a nonempty finite set A is equal to the logarithm of the size of H minus the logarithm of the largest number of elements in A that lie in any coset of H."
"0.9078708652934893","0.9078708652934893","0.9078718423843384","True","055d8b6e-2b3b-4d93-a28f-4bea7a3a72f0","Fermat's Last Theorem","ImperialCollegeLondon/FLT","9.35","NumberField.InfinitePlace.Completion.finrank_pi_eq_finrank_tensorProduct","The dimension of the product of completions of L over the completions of K at infinite places equals the dimension of the tensor product of L with the completion of K at an infinite place, both considered as vector spaces over the completion of K.","d4f1fd75-75b5-4ff7-8d94-da9ddb362403","NumberField.InfinitePlace.Completion.finrank_pi_eq_finrank_tensorProduct","FLT.NumberField.Completion.Infinite","FLT","FLT","For a number field extension L over K and an infinite place v of K, the dimension of the product of completions of all places of L extending v, as a vector space over the completion of K at v, equals the dimension of the tensor product of L with the completion of K at v, as a vector space over that same completion."
"0.9069290508765375","0.9069290508765375","0.9069295525550842","True","88d22ccc-8bee-4eed-befc-6d36b3432a85","The Polynomial Freiman-Ruzsa Conjecture","teorth/pfr","6.3","ProbabilityTheory.IdentDistrib.tau_eq","The value of tau depends only on the distributions of the random variables, not on the specific variables themselves. If two pairs of random variables have the same distributions, then their tau values are equal.","4c789a52-c9dc-4348-a4cb-2653438e0dc7","ProbabilityTheory.IdentDistrib.tau_eq","PFR.TauFunctional","pfr","pfr","If two pairs of random variables have the same distributions, then the tau functional value for each pair is equal, regardless of the underlying probability spaces."
"0.9066494145392852","0.9066494145392852","0.9066495895385742","True","9680d456-c718-47e4-8c61-34e253574642","Brownian motion project","RemyDegenne/brownian-motion","2.7.25","ProbabilityTheory.IsLocalMartingale.isLocalSubmartingale_sq_norm","If M is a cadlag local martingale, then the square of its norm, ||M||^2, is a cadlag local submartingale.","a204fccd-470d-496d-9393-64960c64ee51","ProbabilityTheory.IsLocalMartingale.isLocalSubmartingale_sq_norm","BrownianMotion.StochasticIntegral.QuadraticVariation","brownian-motion","brownian-motion","If a stochastic process is a local martingale and has right-continuous sample paths with left limits (cadlag), then the square of its norm is a local submartingale with respect to the same filtration and probability measure."
"0.9063201754441312","0.9063201754441312","0.9063205122947693","True","27791515-ef44-445f-88f5-8772b8fe8598","Carleson operators on doubling metric measure spaces","fpvandoorn/carleson","7.3.3","TileStructure.Forest.local_dens2_tree_bound","The measure of the set F intersected with a dyadic cube J is at most a constant multiple of the density of the tree times the measure of J, where the constant depends exponentially on the parameter a.","51244490-cf73-4d64-ab3f-5c92153be262","TileStructure.Forest.local_dens2_tree_bound","Carleson.ForestOperator.QuantativeEstimate","carleson","carleson","The volume of the set F intersected with a dyadic cube J is at most a constant multiple of the density value associated with the tree structure at a given tile u times the volume of J, where the constant depends only on the parameter a."
"0.9061781881965633","0.9061781881965633","0.9061785936355591","True","7d69aaed-0f3f-4b4e-aa40-0491a910d760","Carleson operators on doubling metric measure spaces","fpvandoorn/carleson","11.6.1","Dirichlet_Hilbert_diff","For any integer N and real number x between -pi and pi, excluding 0, the difference between the Dirichlet kernel K_N(x) and twice the real part of e^(-iNx) times kappa(x) is at most pi in absolute value.","084062d9-0c3e-4c15-9615-0921ef35ca53","Dirichlet_Hilbert_diff","Carleson.Classical.ControlApproximationEffect","carleson","carleson","For any natural number N and real number x between -pi and pi, the difference between the Dirichlet kernel at N and x and the sum of a complex exponential term involving N and x multiplied by a function k(x) and its complex conjugate is at most pi in absolute value."
"0.905976750101219","0.905976750101219","0.9059774279594421","True","f6846a62-a883-4c0d-9d95-5fde34f91a57","Class Field Theory","kbuzzard/ClassFieldTheory","59","Rep.herbrandQuotient_ne_zero_of_shortExact₁, Rep.herbrandQuotient_ne_zero_of_shortExact₂, Rep.herbrandQuotient_ne_zero_of_shortExact₃, Rep.herbrandQuotient_eq_of_shortExact","If two of three related group representations in a short exact sequence have non-zero Herbrand quotients, then the third also has a non-zero Herbrand quotient, and the Herbrand quotient of the middle term equals the product of the other two.","7aaa61c9-58ac-477c-8965-2fee96ce5560","Rep.herbrandQuotient_ne_zero_of_shortExact₂","ClassFieldTheory.Cohomology.FiniteCyclic.HerbrandQuotient.SES","ClassFieldTheory","ClassFieldTheory","If a short exact sequence of representations of a finite cyclic group has nonzero Herbrand quotients for both the first and third representations, then the Herbrand quotient of the middle representation is also nonzero. The Herbrand quotient is a rational number defined as the ratio of the size of the second cohomology group to the size of the fir…"
"0.9048312661989121","0.9048312661989121","0.9048315286636353","True","167438b3-bd6c-4348-808c-75e6b18969e1","The Polynomial Freiman-Ruzsa Conjecture","teorth/pfr","2.9","ProbabilityTheory.entropy_comm, ProbabilityTheory.entropy_assoc","The joint entropy of two random variables is the same regardless of their order, and grouping variables together when calculating joint entropy does not depend on the grouping order.","5c862a8a-b072-4f6a-b032-4909ff1dc86a","ProbabilityTheory.entropy_comm","PFR.ForMathlib.Entropy.Basic","pfr","pfr","The entropy of two random variables taken together does not depend on their order: the joint entropy of X and Y equals the joint entropy of Y and X. This holds when both variables are measurable and take values in countable spaces. Swapping the variables does not change the amount of uncertainty they represent together."
"0.904546650563409","0.904546650563409","0.9045467972755432","True","4471d806-1657-42c6-addc-aaddff87fa3d","Carleson operators on doubling metric measure spaces","fpvandoorn/carleson","11.1.12","Hilbert_kernel_regularity","If x, y, and y' are real numbers where x is different from y and y', and the distance between y and y' is at most half the distance from x to y, then the difference between the values of the function κ at x−y and x−y' is bounded by 256 times the ratio of the distance between y and y' to the square of the distance from x to y.","93305bf0-b4ea-4aa3-91e8-f19f1a4a61e4","Hilbert_kernel_regularity","Carleson.Classical.HilbertKernel","carleson","carleson","If the distance between y and y' is at most half the distance from x to y, then the difference in the values of the function K at (x,y) and (x,y') is bounded by a constant multiple of (|y - y'| / |x - y|^2), specifically no more than 256 times that quantity."
"0.9041400642895226","0.9041400642895226","0.9041403532028198","True","2121b457-a917-4a73-8546-4d262ddeacc7","The sphere eversion project","leanprover-community/sphere-eversion","3.15","RelMfld","A first order differential relation for maps from M to N is a condition defined by specifying allowed values of the maps and their first derivatives, represented as a subset of the space of 1-jets from M to N.","2ef57e08-96e4-438b-a226-2d7e9d9ca46f","RelMfld","SphereEversion.Global.Relation","sphere-eversion","sphere-eversion","A first-order differential relation between maps from manifold M to manifold M' is defined as a subset of the 1-jet bundle, which encodes the values and first derivatives of such maps. It is specified using model spaces H and H' with norms on E and E', along with smooth atlas structures given by I and I'. The relation constrains possible values of…"
"0.904011554018858","0.904011554018858","0.9040119647979736","True","f862bd6b-bec9-45af-bee8-58300fcc65f6","Brownian motion project","RemyDegenne/brownian-motion","2.7.43","ProbabilityTheory.L2Predictable","L2 space of predictable processes is the space of square-integrable functions defined on time and sample space, measurable with respect to the predictable sigma-algebra, using the product of a measure on time and a probability measure on outcomes.","863c105b-48fb-4fc6-b7af-afc80dfd0d58","ProbabilityTheory.L2Predictable","BrownianMotion.StochasticIntegral.L2M","brownian-motion","brownian-motion","The L2Predictable space consists of measurable functions from time-state pairs (t, omega) to a normed vector space E, where the functions are predictable with respect to a filtration and have finite squared norm under the product of a time measure and a probability measure. Predictable means the function's value at any time depends only on informa…"
"0.9027326338928875","0.9027326338928875","0.9027331471443176","True","c312a3de-1836-4fcc-a1cb-49803488c7d7","Brownian motion project","RemyDegenne/brownian-motion","2.2.46","MeasureTheory.IsCapacitable.fst","If a set in the product space X times K is capacitable under a certain capacity derived from I, and K is a compact system closed under intersections, then the projection of that set onto X is also capacitable with respect to the original capacity I, provided the family F contains the empty set and is closed under pairwise unions and intersections.","943dfece-6868-46cf-8eb0-45cd6980214f","MeasureTheory.IsCapacitable.fst","BrownianMotion.Choquet.Capacity","brownian-motion","brownian-motion","If a set in a product space is capacitable with respect to a capacity formed by combining two set systems (one closed under finite unions and the other a compact system), then the projection of that set onto the first coordinate is capacitable with respect to the original capacity on the first space. This result relies on the empty set being in bo…"
"0.9026560577062541","0.9026560577062541","0.9026564359664917","True","1d87d7eb-b944-4d30-82ef-b1b4c8fe3422","Fermat's Last Theorem for regular primes","leanprover-community/flt-regular","4.1","fltIdeals_coprime","For a prime number p greater than or equal to 5, and integers x and y with no common factors, the expressions (x + y), (x + ζ_p y), (x + ζ_p² y), ..., (x + ζ_p^(p-1) y) generate ideals in the ring Z[ζ_p] that share no common divisors with each other. This means each pair of these ideals has no common element except 0. The result relies on the fact…","c4a7d296-e497-4e2d-b55a-94713bac6f9e","fltIdeals_coprime","FltRegular.NumberTheory.Cyclotomic.CyclRat","flt-regular","flt-regular","If p is a prime number at least 5, and x, y, z are integers such that x^p + y^p = z^p with p not dividing x*y*z, and x and y are coprime, then for any two distinct p-th roots of unity η₁ and η₂, the ideals generated by x + y*η₁ and x + y*η₂ in the ring of integers of the p-th cyclotomic field are coprime."
"0.9024966223158534","0.9024966223158534","0.9024971723556519","True","ce0faffa-250d-49d4-a678-118753dc63a2","Fermat's Last Theorem","ImperialCollegeLondon/FLT","13.8","Homeomorph.restrictedProductMatrix","If each X_i is a topological space and each Y_i is an open subspace, then the map sending matrices over the restricted product of the X_i to the restricted product of the matrix spaces over each X_i is a homeomorphism. This means the topological structure of matrices over the product space matches the product of the matrix spaces.","7b729636-3e4d-4449-8f7f-638714f3f50e","Homeomorph.restrictedProductMatrix","FLT.Mathlib.Topology.Algebra.RestrictedProduct.TopologicalSpace","FLT","FLT","There is a natural correspondence between matrices whose entries come from restricted products of topological spaces (with open sets specifying the restrictions) and restricted products of matrices, where the restriction requires that all but finitely many entries lie in the specified open sets; this correspondence is a homeomorphism, meaning it i…"
"0.9022833108901978","0.9022833458364542","0.9022833108901978","False","5d54c00c-bb53-48a1-8cc6-b597cec67ae3","The Polynomial Freiman-Ruzsa Conjecture","teorth/pfr","7.4","PFR_conjecture'","If a non-empty finite set A in an abelian group where every element has order two has a small sumset relative to its size, then A can be covered by a bounded number of shifts of a finite subgroup whose size is at most that of A. The number of shifts needed is at most 2 times K to the 12th power, where K measures the relative size of the sumset.","883434d0-184d-4322-92f2-3759d74b7a6d","PFR_conjecture","PFR.Main","pfr","pfr","If a nonempty set A in a finite abelian group where every element added to itself gives zero has at most K times as many elements in its sum set (A+A) as in A, then A can be covered by fewer than 2*K^12 cosets of some subgroup, and that subgroup has size at most the size of A."
