"rank","similarity","direction","is_blueprint_gold","q_sid","q_formality","q_kind","q_source","q_paper_title","q_paper_external_id","q_paper_url","q_decl_name","q_ref","q_lean_annotation","q_slogan","c_sid","c_formality","c_kind","c_source","c_paper_title","c_paper_external_id","c_paper_url","c_decl_name","c_ref","c_lean_annotation","c_slogan"
"1","0.9066495895385742","i2f","True","9680d456-c718-47e4-8c61-34e253574642","informal","lemma","Lean Community","Brownian motion project","RemyDegenne/brownian-motion","https://RemyDegenne.github.io/brownian-motion/blueprint.pdf","","2.7.25","ProbabilityTheory.IsLocalMartingale.isLocalSubmartingale_sq_norm","If M is a cadlag local martingale, then the square of its norm, ||M||^2, is a cadlag local submartingale.","a204fccd-470d-496d-9393-64960c64ee51","formal","theorem","Lean Repo","brownian-motion","brownian-motion","","ProbabilityTheory.IsLocalMartingale.isLocalSubmartingale_sq_norm","","","If a stochastic process is a local martingale and has right-continuous sample paths with left limits (cadlag), then the square of its norm is a local submartingale with respect to the same filtration and probability measure."
"1","0.9065799117088318","i2f","True","069fccc3-b541-4627-bfbb-454d8a7a7be0","informal","lemma","Lean Community","Brownian motion project","RemyDegenne/brownian-motion","https://RemyDegenne.github.io/brownian-motion/blueprint.pdf","","2.3.49","MeasureTheory.Integrable.classDL","A progressively measurable stochastic process with an integrable supremum satisfies the class DL property.","6fe24afc-b35d-41f1-bc3c-499d75445682","formal","theorem","Lean Repo","brownian-motion","brownian-motion","","MeasureTheory.Integrable.classDL","","","If a stochastic process is progressively measurable and, for each time t, the supremum of the norm of the process up to t is integrable, then the process is of class DL, meaning its stopped values up to any time form a uniformly integrable family."
"1","0.9063205122947693","i2f","True","27791515-ef44-445f-88f5-8772b8fe8598","informal","lemma","Lean Community","Carleson operators on doubling metric measure spaces","fpvandoorn/carleson","https://florisvandoorn.com/carleson/blueprint.pdf","","7.3.3","TileStructure.Forest.local_dens2_tree_bound","The measure of the set F intersected with a dyadic cube J is at most a constant multiple of the density of the tree times the measure of J, where the constant depends exponentially on the parameter a.","51244490-cf73-4d64-ab3f-5c92153be262","formal","theorem","Lean Repo","carleson","carleson","","TileStructure.Forest.local_dens2_tree_bound","","","The volume of the set F intersected with a dyadic cube J is at most a constant multiple of the density value associated with the tree structure at a given tile u times the volume of J, where the constant depends only on the parameter a."
"1","0.9061785936355591","i2f","True","7d69aaed-0f3f-4b4e-aa40-0491a910d760","informal","lemma","Lean Community","Carleson operators on doubling metric measure spaces","fpvandoorn/carleson","https://florisvandoorn.com/carleson/blueprint.pdf","","11.6.1","Dirichlet_Hilbert_diff","For any integer N and real number x between -pi and pi, excluding 0, the difference between the Dirichlet kernel K_N(x) and twice the real part of e^(-iNx) times kappa(x) is at most pi in absolute value.","084062d9-0c3e-4c15-9615-0921ef35ca53","formal","theorem","Lean Repo","carleson","carleson","","Dirichlet_Hilbert_diff","","","For any natural number N and real number x between -pi and pi, the difference between the Dirichlet kernel at N and x and the sum of a complex exponential term involving N and x multiplied by a function k(x) and its complex conjugate is at most pi in absolute value."
"1","0.906143307685852","i2f","False","ec4e9e76-8bca-4467-aa16-02a3641dd584","informal","lemma","Lean Community","Brownian motion project","RemyDegenne/brownian-motion","https://RemyDegenne.github.io/brownian-motion/blueprint.pdf","","2.1.51","MeasureTheory.Martingale.uniformIntegrable_stoppedValue","If a martingale is indexed discretely and a sequence of stopping times is bounded by some fixed time n, then the set of values of the martingale at these stopping times is uniformly integrable.","3ea0f55f-4653-4c68-87ed-f66dbb47f048","formal","theorem","Lean Repo","brownian-motion","brownian-motion","","MeasureTheory.uniformIntegrable_stoppedValue_discreteApproxSequence_of_le","","","If a stochastic process is a martingale and you stop it at a sequence of discrete stopping times that are bounded above by a fixed time, then the resulting sequence of stopped values is uniformly integrable with respect to the given finite measure."
"1","0.9059774279594421","i2f","True","f6846a62-a883-4c0d-9d95-5fde34f91a57","informal","lemma","Lean Community","Class Field Theory","kbuzzard/ClassFieldTheory","https://kbuzzard.github.io/ClassFieldTheory/blueprint.pdf","","59","Rep.herbrandQuotient_ne_zero_of_shortExact₁, Rep.herbrandQuotient_ne_zero_of_shortExact₂, Rep.herbrandQuotient_ne_zero_of_shortExact₃, Rep.herbrandQuotient_eq_of_shortExact","If two of three related group representations in a short exact sequence have non-zero Herbrand quotients, then the third also has a non-zero Herbrand quotient, and the Herbrand quotient of the middle term equals the product of the other two.","7aaa61c9-58ac-477c-8965-2fee96ce5560","formal","theorem","Lean Repo","ClassFieldTheory","ClassFieldTheory","","Rep.herbrandQuotient_ne_zero_of_shortExact₂","","","If a short exact sequence of representations of a finite cyclic group has nonzero Herbrand quotients for both the first and third representations, then the Herbrand quotient of the middle representation is also nonzero. The Herbrand quotient is a rational number defined as the ratio of the size of the second cohomology group to the size of the fir…"
"1","0.9052077531814575","i2f","False","2e06d743-8a2e-4708-9834-4783aba354be","informal","theorem","Lean Community","Fermat's Last Theorem","ImperialCollegeLondon/FLT","https://ImperialCollegeLondon.github.io/FLT/blueprint.pdf","","9.1","NumberField.instCompactSpaceAdicCompletionIntegers","If K is a number field and v is a nonzero prime ideal of its ring of integers, then the ring of integers of the completion K_v is both compact and an open subgroup in the topology of K_v.","76cdc824-4163-4e43-9bdb-e2feffceebb7","formal","theorem","Lean Repo","FLT","FLT","","NumberField.isCompactAdicCompletionIntegers","","","For any number field K and a prime ideal v of its ring of integers, the ring of integers in the completion of K with respect to v is compact in the topology induced by the valuation. This means the completed ring of integers has the property that every open cover has a finite subcover. The result follows from the structure of Dedekind domains and …"
"1","0.9049863815307617","i2f","False","a56619d7-b6b2-4005-bbea-ad1cda92a692","informal","lemma","Lean Community","Gibbs Measures","YaelDillies/gibbs-measure","https://YaelDillies.github.io/gibbs-measure/blueprint.pdf","","1.26","Specification.modification_modification","Modifying a specification first by one modifier and then by a second is the same as modifying it once by the combination of both modifiers.","ba37f38c-4d80-4bf2-87c5-ede0518105fc","formal","theorem","Lean Repo","gibbs-measure","gibbs-measure","","Specification.modificationKer_modification","","","Modifying a specification twice—first by a modifier ρ₁ and then by another measurable family ρ₂—gives the same result as modifying the original specification once by the product of ρ₁ and ρ₂."
"1","0.9048315286636353","i2f","True","167438b3-bd6c-4348-808c-75e6b18969e1","informal","lemma","Lean Community","The Polynomial Freiman-Ruzsa Conjecture","teorth/pfr","https://teorth.github.io/pfr/blueprint.pdf","","2.9","ProbabilityTheory.entropy_comm, ProbabilityTheory.entropy_assoc","The joint entropy of two random variables is the same regardless of their order, and grouping variables together when calculating joint entropy does not depend on the grouping order.","5c862a8a-b072-4f6a-b032-4909ff1dc86a","formal","theorem","Lean Repo","pfr","pfr","","ProbabilityTheory.entropy_comm","","","The entropy of two random variables taken together does not depend on their order: the joint entropy of X and Y equals the joint entropy of Y and X. This holds when both variables are measurable and take values in countable spaces. Swapping the variables does not change the amount of uncertainty they represent together."
"1","0.9045467972755432","i2f","True","4471d806-1657-42c6-addc-aaddff87fa3d","informal","lemma","Lean Community","Carleson operators on doubling metric measure spaces","fpvandoorn/carleson","https://florisvandoorn.com/carleson/blueprint.pdf","","11.1.12","Hilbert_kernel_regularity","If x, y, and y' are real numbers where x is different from y and y', and the distance between y and y' is at most half the distance from x to y, then the difference between the values of the function κ at x−y and x−y' is bounded by 256 times the ratio of the distance between y and y' to the square of the distance from x to y.","93305bf0-b4ea-4aa3-91e8-f19f1a4a61e4","formal","theorem","Lean Repo","carleson","carleson","","Hilbert_kernel_regularity","","","If the distance between y and y' is at most half the distance from x to y, then the difference in the values of the function K at (x,y) and (x,y') is bounded by a constant multiple of (|y - y'| / |x - y|^2), specifically no more than 256 times that quantity."
"1","0.9041403532028198","i2f","True","2121b457-a917-4a73-8546-4d262ddeacc7","informal","definition","Lean Community","The sphere eversion project","leanprover-community/sphere-eversion","https://leanprover-community.github.io/sphere-eversion/blueprint.pdf","","3.15","RelMfld","A first order differential relation for maps from M to N is a condition defined by specifying allowed values of the maps and their first derivatives, represented as a subset of the space of 1-jets from M to N.","2ef57e08-96e4-438b-a226-2d7e9d9ca46f","formal","definition","Lean Repo","sphere-eversion","sphere-eversion","","RelMfld","","","A first-order differential relation between maps from manifold M to manifold M' is defined as a subset of the 1-jet bundle, which encodes the values and first derivatives of such maps. It is specified using model spaces H and H' with norms on E and E', along with smooth atlas structures given by I and I'. The relation constrains possible values of…"
"1","0.9040119647979736","i2f","True","f862bd6b-bec9-45af-bee8-58300fcc65f6","informal","definition","Lean Community","Brownian motion project","RemyDegenne/brownian-motion","https://RemyDegenne.github.io/brownian-motion/blueprint.pdf","","2.7.43","ProbabilityTheory.L2Predictable","L2 space of predictable processes is the space of square-integrable functions defined on time and sample space, measurable with respect to the predictable sigma-algebra, using the product of a measure on time and a probability measure on outcomes.","863c105b-48fb-4fc6-b7af-afc80dfd0d58","formal","definition","Lean Repo","brownian-motion","brownian-motion","","ProbabilityTheory.L2Predictable","","","The L2Predictable space consists of measurable functions from time-state pairs (t, omega) to a normed vector space E, where the functions are predictable with respect to a filtration and have finite squared norm under the product of a time measure and a probability measure. Predictable means the function's value at any time depends only on informa…"
"1","0.9027331471443176","i2f","True","c312a3de-1836-4fcc-a1cb-49803488c7d7","informal","lemma","Lean Community","Brownian motion project","RemyDegenne/brownian-motion","https://RemyDegenne.github.io/brownian-motion/blueprint.pdf","","2.2.46","MeasureTheory.IsCapacitable.fst","If a set in the product space X times K is capacitable under a certain capacity derived from I, and K is a compact system closed under intersections, then the projection of that set onto X is also capacitable with respect to the original capacity I, provided the family F contains the empty set and is closed under pairwise unions and intersections.","943dfece-6868-46cf-8eb0-45cd6980214f","formal","theorem","Lean Repo","brownian-motion","brownian-motion","","MeasureTheory.IsCapacitable.fst","","","If a set in a product space is capacitable with respect to a capacity formed by combining two set systems (one closed under finite unions and the other a compact system), then the projection of that set onto the first coordinate is capacitable with respect to the original capacity on the first space. This result relies on the empty set being in bo…"
"1","0.9026564359664917","i2f","True","1d87d7eb-b944-4d30-82ef-b1b4c8fe3422","informal","lemma","Lean Community","Fermat's Last Theorem for regular primes","leanprover-community/flt-regular","https://github.com/leanprover-community/flt-regular","","4.1","fltIdeals_coprime","For a prime number p greater than or equal to 5, and integers x and y with no common factors, the expressions (x + y), (x + ζ_p y), (x + ζ_p² y), ..., (x + ζ_p^(p-1) y) generate ideals in the ring Z[ζ_p] that share no common divisors with each other. This means each pair of these ideals has no common element except 0. The result relies on the fact…","c4a7d296-e497-4e2d-b55a-94713bac6f9e","formal","theorem","Lean Repo","flt-regular","flt-regular","","fltIdeals_coprime","","","If p is a prime number at least 5, and x, y, z are integers such that x^p + y^p = z^p with p not dividing x*y*z, and x and y are coprime, then for any two distinct p-th roots of unity η₁ and η₂, the ideals generated by x + y*η₁ and x + y*η₂ in the ring of integers of the p-th cyclotomic field are coprime."
"1","0.9024971723556519","i2f","True","ce0faffa-250d-49d4-a678-118753dc63a2","informal","corollary","Lean Community","Fermat's Last Theorem","ImperialCollegeLondon/FLT","https://ImperialCollegeLondon.github.io/FLT/blueprint.pdf","","13.8","Homeomorph.restrictedProductMatrix","If each X_i is a topological space and each Y_i is an open subspace, then the map sending matrices over the restricted product of the X_i to the restricted product of the matrix spaces over each X_i is a homeomorphism. This means the topological structure of matrices over the product space matches the product of the matrix spaces.","7b729636-3e4d-4449-8f7f-638714f3f50e","formal","definition","Lean Repo","FLT","FLT","","Homeomorph.restrictedProductMatrix","","","There is a natural correspondence between matrices whose entries come from restricted products of topological spaces (with open sets specifying the restrictions) and restricted products of matrices, where the restriction requires that all but finitely many entries lie in the specified open sets; this correspondence is a homeomorphism, meaning it i…"
"1","0.9022833108901978","i2f","False","5d54c00c-bb53-48a1-8cc6-b597cec67ae3","informal","corollary","Lean Community","The Polynomial Freiman-Ruzsa Conjecture","teorth/pfr","https://teorth.github.io/pfr/blueprint.pdf","","7.4","PFR_conjecture'","If a non-empty finite set A in an abelian group where every element has order two has a small sumset relative to its size, then A can be covered by a bounded number of shifts of a finite subgroup whose size is at most that of A. The number of shifts needed is at most 2 times K to the 12th power, where K measures the relative size of the sumset.","883434d0-184d-4322-92f2-3759d74b7a6d","formal","theorem","Lean Repo","pfr","pfr","","PFR_conjecture","","","If a nonempty set A in a finite abelian group where every element added to itself gives zero has at most K times as many elements in its sum set (A+A) as in A, then A can be covered by fewer than 2*K^12 cosets of some subgroup, and that subgroup has size at most the size of A."
"1","0.9019147157669067","i2f","True","9b5c4c17-cea6-4226-84c1-43af11cd1cf3","informal","lemma","Lean Community","Sphere Packing in Dimension 8","thefundamentaltheor3m/Sphere-Packing-Lean","https://thefundamentaltheor3m.github.io/Sphere-Packing-Lean/blueprint.pdf","","1.9","SpherePacking.constant_eq_constant_normalized","The highest possible density of a packing of equal-sized spheres in d-dimensional space, where each sphere has a separation radius of 1, is given by the supremum of the densities of all such packings. This maximum density is denoted by Delta_d. It represents the most efficient way to arrange non-overlapping spheres in d dimensions. The value depen…","69954bbb-7b89-4feb-8359-12553963d8ce","formal","theorem","Lean Repo","sphere-packing-math-inc","sphere-packing-math-inc","","SpherePacking.constant_eq_constant_normalized","","","The highest possible density of sphere packings in dimension d is the same as the highest density among all packings where the spheres are exactly 1 unit apart from each other. This means the optimal packing density can be found by only considering packings with unit separation distance. The result holds for all positive dimensions d."
"1","0.9017280340194702","i2f","True","f2e6db77-3241-46f5-8cc9-2e928bac6feb","informal","lemma","Lean Community","Brownian motion project","RemyDegenne/brownian-motion","https://RemyDegenne.github.io/brownian-motion/blueprint.pdf","","2.1.79","MeasureTheory.Submartingale.stoppedValue_min_ae_le_condExp","If X is a right-continuous submartingale indexed by an approximable time set, and sigma and tau are stopping times with tau bounded, then the value of X at the minimum of sigma and tau is less than or equal to the conditional expectation of X at tau given the information up to sigma, almost surely.","a285df5c-3333-492f-be04-81611498c658","formal","theorem","Lean Repo","brownian-motion","brownian-motion","","MeasureTheory.Submartingale.stoppedValue_min_ae_le_condExp","","","For a submartingale process X that is right-continuous and stopped at two stopping times σ and τ, the value of X at the earlier of τ and σ is almost surely less than or equal to the conditional expectation of the value of X at τ given the information available up to time σ."
"1","0.9015198349952698","i2f","True","2f35d63f-68f3-41e4-9ac6-8002fc7035e4","informal","corollary","Lean Community","The Polynomial Freiman-Ruzsa Conjecture","teorth/pfr","https://teorth.github.io/pfr/blueprint.pdf","","2.30","ProbabilityTheory.ent_of_cond_indep","If X and Y are conditionally independent given Z, then the total uncertainty of X, Y, and Z equals the uncertainty of X and Z plus the uncertainty of Y and Z minus the uncertainty of Z alone.","bc995d7e-f050-4941-b237-95a341491d13","formal","theorem","Lean Repo","pfr","pfr","","ProbabilityTheory.ent_of_cond_indep","","","If X and Y are conditionally independent given Z, then the joint entropy of X, Y, and Z equals the sum of the joint entropy of X and Z and the joint entropy of Y and Z, minus the entropy of Z."
"1","0.901319146156311","i2f","False","71bc4982-0213-4385-b977-3993c73948df","informal","definition","Lean Community","Sphere Packing in Dimension 8","thefundamentaltheor3m/Sphere-Packing-Lean","https://thefundamentaltheor3m.github.io/Sphere-Packing-Lean/blueprint.pdf","","3.1","Submodule.E8","The E8 lattice is a special arrangement of points in 8-dimensional space where each coordinate is either an integer or a half-integer, and the sum of all coordinates is an even number.","4414de44-e069-48ef-934c-6ad930a4cc19","formal","theorem","Lean Repo","Sphere-Packing-Lean","Sphere-Packing-Lean","","E8Packing_lattice","","","The E8 lattice is a special arrangement of points in 8-dimensional space with integer or half-integer coordinates that meet specific symmetry and sum conditions, and this arrangement is the same as the one used for the optimal way to pack spheres in 8 dimensions."
"1","0.9013057947158813","i2f","True","559cf641-61fc-4ee5-9aa0-d4e896e47584","informal","lemma","Lean Community","Toric varieties","YaelDillies/toric","https://YaelDillies.github.io/toric/blueprint.pdf","","4.2.3","AlgebraicGeometry.Scheme.diagSpecIso, AlgebraicGeometry.Scheme.splitTorusIso","Let R be a commutative ring and M an abelian monoid. The group scheme D_R(M) over the spectrum of R is isomorphic to the spectrum of the monoid ring R[M]. This describes a diagonalisable group scheme as an affine scheme built from a monoid algebra.","06820d09-d07c-45ad-bdc0-a0296a4922d8","formal","definition","Lean Repo","toric","toric","","AlgebraicGeometry.Scheme.diagSpecIso","","","For a commutative ring R and an additive commutative monoid M, the scheme represented by the diagonal construction on M over the spectrum of R is isomorphic to the spectrum of the monoid algebra of M (viewed multiplicatively) over R."
"1","0.901157557964325","i2f","False","67f1ce75-edc2-4d9a-bb67-f4e97f6c9b1b","informal","definition","Lean Community","Fermat's Last Theorem","ImperialCollegeLondon/FLT","https://ImperialCollegeLondon.github.io/FLT/blueprint.pdf","","9.36","NumberField.InfinitePlace.Completion.piExtension","There is a continuous algebra map from the completion of K at an infinite place v to the product of completions of L at places above v, which agrees with the natural embedding of K into those completions.","3672eb77-da97-4d18-a481-d493058e4632","formal","definition","Lean Repo","FLT","FLT","","NumberField.InfinitePlace.Completion.baseChangeRight","","","This is a map of algebras over the completion of a field K at an infinite place v, from the tensor product of an extension field L with the completion of K, to the product of all completions of L at places lying above v. The map is built using the natural embedding of K into L and the projections from the completion of K to the completions of L. I…"
"1","0.9008467793464661","i2f","True","2ce4e288-e6e6-4a55-b226-624991c22092","informal","definition","Lean Community","Brownian motion project","RemyDegenne/brownian-motion","https://RemyDegenne.github.io/brownian-motion/blueprint.pdf","","2.3.26","ProbabilityTheory.IsLocalSubmartingale","A local submartingale is a stochastic process for which there exists a sequence of stopping times such that, when the process is stopped at each time in the sequence, the resulting processes are cadlag submartingales. This means that after suitable localization, the process behaves like a submartingale with right-continuous paths and left limits. …","bb9463df-b7c2-4662-b22e-dae0a374d4b0","formal","definition","Lean Repo","brownian-motion","brownian-motion","","ProbabilityTheory.IsLocalSubmartingale","","","A local submartingale is a stochastic process that, when stopped at certain times, behaves like a submartingale, meaning its expected future value stays above its current value under a filtered probability space. It satisfies this property locally, through a sequence of increasing stopping times, rather than globally. The process takes values in a…"
"1","0.9005995392799377","i2f","True","a8f05444-28d4-481f-b852-9d98116e114e","informal","lemma","Lean Community","The Polynomial Freiman-Ruzsa Conjecture","teorth/pfr","https://teorth.github.io/pfr/blueprint.pdf","","2.27","ProbabilityTheory.condMutualInfo_nonneg","If X, Y, and Z are random variables, the conditional mutual information between X and Y given Z is always greater than or equal to zero. This means that knowing Z does not make X and Y less informative about each other.","b79687f2-4b57-4841-a50c-795d04f737bb","formal","theorem","Lean Repo","pfr","pfr","","ProbabilityTheory.condMutualInfo_nonneg","","","The conditional mutual information between two random variables, given a third, is always greater than or equal to zero. This means that knowing one variable never increases the uncertainty about the other when the third variable is already known. The result holds for discrete random variables with finite range and measurable functions under a pro…"
"1","0.9005506038665771","i2f","False","a3e264e5-c5ef-445b-94f4-5e6308a8cbfb","informal","lemma","Lean Community","Brownian motion project","RemyDegenne/brownian-motion","https://RemyDegenne.github.io/brownian-motion/blueprint.pdf","","1.2.7","indistinguishable_of_modification","If two stochastic processes are modifications of each other and both are almost surely continuous, and if the time space is separable and Hausdorff, then the processes are indistinguishable.","1e34efa0-1887-4a8a-8291-a57825d0c29b","formal","theorem","Lean Repo","brownian-motion","brownian-motion","","indistinguishable_of_modification_on","","","If two stochastic processes X and Y are modifications of each other on an open set U—meaning they are equal almost surely at each point in U—and both have continuous sample paths on U almost surely, then they are indistinguishable on U: almost every sample path is identical on U. This result holds when the index space is separable and the state sp…"
"1","0.9004570245742798","i2f","True","4092e4c2-ed22-4790-b20f-0adf6d42174b","informal","lemma","Lean Community","Carleson operators on doubling metric measure spaces","fpvandoorn/carleson","https://florisvandoorn.com/carleson/blueprint.pdf","","10.1.1","geometric_series_estimate","For any real number x that is 4 or larger, the sum of the terms 2 raised to the power of negative n divided by x, starting from n equals 0 and continuing infinitely, is less than or equal to 2 raised to the power of x.","a81ff775-77ea-4ca6-b510-3eaf78a5ff9a","formal","theorem","Lean Repo","carleson","carleson","","geometric_series_estimate","","","For any real number x that is at least 2, the sum over all natural numbers n of 2 raised to the power of -n/x is less than or equal to 2 raised to the power of x."
"1","0.9002910256385803","i2f","True","fbd31c73-22d1-463f-8bf1-be672ce3d1dc","informal","definition","Lean Community","Toric varieties","YaelDillies/toric","https://YaelDillies.github.io/toric/blueprint.pdf","","4.3.4","AlgebraicGeometry.Scheme.Cochar","The cocharacter lattice of a group scheme G over a base S is the set of all group scheme homomorphisms from the multiplicative group Gm to G, and each such homomorphism is called a cocharacter or a one-parameter subgroup.","b476470c-ae03-4c57-9302-240e651579ae","formal","definition","Lean Repo","toric","toric","","AlgebraicGeometry.Scheme.Cochar","","","The cocharacters of a group scheme G over a base scheme S are group homomorphisms from the multiplicative group scheme over S to G, where all maps respect the structure of schemes over S."
"1","0.900161623954773","i2f","True","700aa1f0-fa9a-43b8-99de-8a7e4a633fd8","informal","corollary","Lean Community","The Polynomial Freiman-Ruzsa Conjecture","teorth/pfr","https://teorth.github.io/pfr/blueprint.pdf","","2.18","ProbabilityTheory.entropy_pair_le_add","The total uncertainty of two random variables together is less than or equal to the sum of their individual uncertainties.","973773e3-0b46-4666-ae32-759d63c8ec06","formal","theorem","Lean Repo","pfr","pfr","","ProbabilityTheory.entropy_pair_le_add","","","The entropy of a pair of random variables is less than or equal to the sum of their individual entropies. This means that the total uncertainty in two variables together does not exceed the sum of their separate uncertainties."
"1","0.8998957872390747","i2f","True","369fa225-5c98-41cb-ae3e-d3ec16275520","informal","lemma","Lean Community","Brownian motion project","RemyDegenne/brownian-motion","https://RemyDegenne.github.io/brownian-motion/blueprint.pdf","","2.6.26","MeasureTheory.isPredictable_predictablePart","The predictable part of a stochastic process has the property that its values can be determined in advance based on prior information. This means it is measurable with respect to the filtration available just before each time point. Such processes are called predictable.","89282ecc-9345-4096-a758-ee4e8d3fbf96","formal","theorem","Lean Repo","brownian-motion","brownian-motion","","MeasureTheory.isPredictable_predictablePart","","","The predictable part of a stochastic process, as defined in the decomposition of a process into a martingale and a predictable component, is itself a predictable process with respect to the given filtration. This means its value at any time can be determined based on information available just before that time. The result holds for processes takin…"
"1","0.8994336128234863","i2f","True","dfe90e6f-cb58-4ebe-b418-700b4324368a","informal","lemma","Lean Community","The sphere eversion project","leanprover-community/sphere-eversion","https://leanprover-community.github.io/sphere-eversion/blueprint.pdf","","1.17","exists_contDiff_of_convex₂","If for each point in a finite-dimensional real vector space there is a nearby smooth function satisfying a convex property, then there exists a globally smooth function satisfying that property everywhere. The smoothness is of class C^n, where n can be any natural number or infinity. The property applies to pairs of points and functions between re…","b1087133-6270-4f5e-ae6c-5f815669a73d","formal","theorem","Lean Repo","sphere-eversion","sphere-eversion","","exists_contDiff_of_convex₂","","","If for every point in a finite-dimensional real normed space E1, a certain property P holds on a neighborhood around that point for functions from E2 to F, and the set of functions satisfying P is convex, then there exists a globally n-times continuously differentiable function f such that P holds everywhere and the uncurried version of f is smoot…"
"1","0.8991814851760864","i2f","True","8728ce6e-994c-4eb4-bfd1-ea60432e496f","informal","lemma","Lean Community","Brownian motion project","RemyDegenne/brownian-motion","https://RemyDegenne.github.io/brownian-motion/blueprint.pdf","","2.3.57","ProbabilityTheory.ClassDL.hasLocallyIntegrableSup","If a stochastic process is right-continuous with left limits and of class DL, and if the time set has a minimum and compact intervals, then under a right-continuous filtration, the supremum of the process up to any finite time is locally integrable.","3b5e58a3-f2bd-4b1b-bace-d1008573ec50","formal","theorem","Lean Repo","brownian-motion","brownian-motion","","ProbabilityTheory.ClassDL.hasLocallyIntegrableSup","","","If a stochastic process is right-continuous with left limits (cadlag), satisfies the class DL condition with respect to a filtration that has the usual conditions, and the probability measure is finite, then the supremum of the process up to any time is locally integrable with respect to that filtration and measure. This means that the maximum val…"
"1","0.8991469144821167","i2f","True","0e660321-d471-4ff1-a233-85e2a01784e0","informal","definition","Lean Community","Gibbs Measures","YaelDillies/gibbs-measure","https://YaelDillies.github.io/gibbs-measure/blueprint.pdf","","1.15","Specification.IsProper","A specification is called proper if its kernel is proper for every finite subset of S. This means the kernel meets the properness condition across all relevant finite configurations. The definition ties the overall specification's behavior to the properties of its components.","70c9c0d5-0916-4971-8711-fbe29ed8fa16","formal","definition","Lean Repo","gibbs-measure","gibbs-measure","","Specification.IsProper","","","A specification is called proper if every one of its boundary condition kernels satisfies the required measurability and consistency conditions. This means that for any finite subset of the index set, the associated probability kernel must be well-defined and measurable with respect to the given measurable space structure on the state space. Prope…"
"1","0.8989681005477905","i2f","True","8a5db73b-78f3-464b-9970-bd52cc4bda05","informal","lemma","Lean Community","The Polynomial Freiman-Ruzsa Conjecture","teorth/pfr","https://teorth.github.io/pfr/blueprint.pdf","","12.8","kvm_ineq_III","For independent random variables X and Y1 through Yn taking values in a group G, the dependence between X and the sum of the Yi's is bounded above by the dependence between X and Y1 plus half the difference in entropy between the sum and Y1.","230ac0c3-22a2-44dd-bb8d-04e225fbc242","formal","theorem","Lean Repo","pfr","pfr","","kvm_ineq_III","","","If n is at least 1 and X, Y1, ..., Yn are independent random variables taking values in a countable abelian group G, then the dependence measure between Yi0 and the sum of Yi1 and other Yis is bounded by the sum of the dependence between Yi0 and Yi1 and half the difference of the entropies of the sum and Yi1."
"1","0.8987654447555542","i2f","False","d16e2e07-0056-4e58-bafd-f6a681492ba8","informal","lemma","Lean Community","The sphere eversion project","leanprover-community/sphere-eversion","https://leanprover-community.github.io/sphere-eversion/blueprint.pdf","","2.11","StepLandscape.improveStep_rel_t_eq_0, StepLandscape.improveStep_rel_C, StepLandscape.improveStep_rel_compl_K₁, StepLandscape.improveStep_c0_close, StepLandscape.improveStep_part_hol","Given a formal solution of an open differential relation that is holonomic in certain regions and nearly holonomic in a specific direction, there exists a continuous deformation of this solution into another formal solution that improves its holonomic properties in an extended direction, while keeping it unchanged near a closed set and within a sm…","eb42a424-aa22-45c5-9cda-10d5b9ec3c9f","formal","theorem","Lean Repo","sphere-eversion","sphere-eversion","","RelLoc.FormalSol.improve","","","Given a formal solution to a differential relation that is already holonomic near a certain region, and under openness and ampleness conditions, there exists a homotopy of formal solutions that gradually modifies the original solution by small corrugations so that the result becomes holonomic near a larger region, while staying close to the origin…"
"1","0.8985595703125","i2f","True","5a854451-1abc-4477-95b9-a4a04799747b","informal","lemma","Lean Community","Carleson operators on doubling metric measure spaces","fpvandoorn/carleson","https://florisvandoorn.com/carleson/blueprint.pdf","","11.6.4","control_approximation_effect","If a measurable periodic function is bounded by a small number everywhere, then for any small positive number there is a set of small measure outside of which the partial Fourier sums of the function are also small, with the bound depending on the measure of that set.","8557d05e-3ea9-4854-bfe2-3ebec21c6f6a","formal","theorem","Lean Repo","carleson","carleson","","control_approximation_effect","","","For any small positive number epsilon and any bounded, measurable, periodic function h with period 2*pi, there exists a measurable set E within the interval [0, 2*pi] such that the length of E is at most epsilon, and outside of E, the absolute value of the partial Fourier sums of h is uniformly bounded by a constant multiple of the bound on h, whe…"
"1","0.8983792066574097","i2f","True","47d561ae-193c-4c29-a994-f565c31dec93","informal","definition","Lean Community","Class Field Theory","kbuzzard/ClassFieldTheory","https://kbuzzard.github.io/ClassFieldTheory/blueprint.pdf","","23","Rep.TrivialCohomology, Rep.TrivialHomology, Rep.TrivialTateCohomology","A module M over a group G has trivial cohomology if all its higher cohomology groups vanish for every subgroup of G. It has trivial homology if all its higher homology groups vanish for every subgroup. If G is finite, it has trivial Tate cohomology when all Tate cohomology groups vanish for every subgroup and all integers n. For finite groups, the…","c8357df0-466b-459c-b3fe-ebb6381f0cc6","formal","class","Lean Repo","ClassFieldTheory","ClassFieldTheory","","Rep.TrivialTateCohomology","","","A module M over a ring R for a finite group G has trivial Tate cohomology if, for every subgroup S of G and every integer n, the Tate cohomology group H^n(S, M) is zero. This means all such cohomology groups vanish identically across all subgroups and degrees."
